     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1344.40	  -540.37	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.94	 -1341.62	  -540.33	     0.00	    19.94	     2.78	     0.04	    -0.02	     2.78	   139.55	    -1.13
    40.19	 -1340.23	  -540.30	     0.00	    20.25	     1.39	     0.02	    -0.00	     1.39	    68.69	    -0.04
    61.61	 -1336.06	  -540.24	     0.00	    21.42	     4.17	     0.06	     0.00	     4.17	   194.80	     0.01
    79.86	 -1336.06	  -540.24	     0.00	    18.25	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   100.08	 -1333.27	  -540.20	    -0.02	    20.22	     2.78	     0.04	    -0.02	     2.78	   137.62	    -1.09
   119.55	 -1333.27	  -540.20	    -0.02	    19.48	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   140.80	 -1333.27	  -540.20	    -0.02	    21.24	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   170.75	 -1317.98	  -539.98	    -0.07	    29.95	    15.30	     0.22	    -0.05	    15.30	   510.83	    -1.56
   180.22	 -1317.98	  -539.98	    -0.07	     9.48	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   201.02	 -1312.39	  -541.31	    -0.04	    20.80	     5.59	    -1.33	     0.02	     5.74	   276.07	     1.10
   221.15	 -1305.42	  -542.62	    -0.07	    20.13	     6.97	    -1.31	    -0.02	     7.10	   352.45	    -1.23
   241.31	 -1298.47	  -542.52	    -0.07	    20.16	     6.95	     0.10	     0.00	     6.95	   344.84	     0.09
   261.24	 -1291.50	  -543.13	    -0.10	    19.93	     6.96	    -0.60	    -0.03	     6.99	   350.74	    -1.72
   280.16	 -1291.50	  -543.13	    -0.10	    18.92	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   300.42	 -1284.52	  -545.14	    -0.09	    20.26	     6.98	    -2.01	     0.01	     7.27	   358.77	     0.56
   320.10	 -1277.57	  -545.04	    -0.11	    19.68	     6.95	     0.10	    -0.03	     6.95	   353.22	    -1.30
   341.31	 -1277.57	  -545.04	    -0.11	    21.22	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   359.67	 -1277.57	  -545.04	    -0.11	    18.36	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   379.69	 -1277.57	  -545.04	    -0.11	    20.02	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   400.79	 -1277.57	  -545.04	    -0.11	    21.10	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   421.45	 -1244.82	  -550.21	    -0.11	    20.66	    32.75	    -5.17	     0.01	    33.16	  1605.19	     0.34
   441.62	 -1236.48	  -550.09	    -0.16	    20.17	     8.34	     0.12	    -0.05	     8.34	   413.38	    -2.53
   460.19	 -1236.48	  -550.09	    -0.16	    18.57	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   480.12	 -1226.73	  -551.35	    -0.14	    19.94	     9.75	    -1.27	     0.02	     9.83	   493.19	     0.96
   501.39	 -1219.04	  -554.06	    -0.13	    21.27	     7.69	    -2.71	     0.01	     8.15	   383.34	     0.24
   521.63	 -1209.31	  -553.92	    -0.18	    20.24	     9.73	     0.14	    -0.04	     9.73	   480.46	    -2.21
   542.12	 -1199.54	  -556.60	    -0.18	    20.49	     9.77	    -2.68	    -0.00	    10.13	   494.42	    -0.00
   560.68	 -1199.54	  -556.60	    -0.18	    18.56	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   581.33	 -1189.78	  -558.58	    -0.18	    20.65	     9.76	    -1.97	     0.00	     9.96	   482.27	     0.13
   601.63	 -1180.05	  -559.14	    -0.20	    20.30	     9.74	    -0.56	    -0.02	     9.75	   480.37	    -0.99
   622.24	 -1169.58	  -561.81	    -0.21	    20.60	    10.47	    -2.67	    -0.01	    10.80	   524.30	    -0.58
   640.75	 -1169.58	  -561.81	    -0.21	    18.51	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   660.62	 -1160.52	  -563.09	    -0.16	    19.87	     9.05	    -1.28	     0.05	     9.14	   460.10	     2.41
   681.31	 -1148.66	  -566.44	    -0.20	    20.69	    11.87	    -3.35	    -0.04	    12.33	   595.98	    -1.76
   700.71	 -1148.66	  -566.44	    -0.20	    19.39	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   720.71	 -1148.66	  -566.44	    -0.20	    20.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   740.67	 -1148.66	  -566.44	    -0.20	    19.97	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   760.72	 -1130.51	  -571.12	    -0.20	    20.04	    18.14	    -4.68	    -0.00	    18.74	   934.90	    -0.08
   781.90	 -1120.07	  -572.38	    -0.21	    21.18	    10.44	    -1.26	    -0.01	    10.52	   496.71	    -0.58
   801.65	 -1120.07	  -572.38	    -0.21	    19.76	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   822.17	 -1120.07	  -572.38	    -0.21	    20.52	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   842.21	 -1120.07	  -572.38	    -0.21	    20.04	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   862.25	 -1120.07	  -572.38	    -0.21	    20.04	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   886.53	 -1070.49	  -585.77	    -0.21	    24.28	    49.57	   -13.40	     0.00	    51.35	  2114.88	     0.10
   904.13	 -1070.49	  -585.77	    -0.21	    17.60	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   927.19	 -1057.94	  -588.42	    -0.24	    23.06	    12.56	    -2.64	    -0.03	    12.83	   556.54	    -1.23
