     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1348.57	  -540.43	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.26	 -1349.97	  -540.45	     0.00	    20.26	    -1.40	    -0.02	    -0.03	     1.40	   -69.11	    -1.48
    58.41	 -1347.18	  -540.41	     0.03	    38.15	     2.79	     0.04	     0.03	     2.79	    73.14	     0.79
   139.34	 -1340.23	  -540.30	     0.03	    80.93	     6.95	     0.11	     0.00	     6.95	    85.89	     0.00
   160.34	 -1334.66	  -540.22	     0.03	    21.00	     5.57	     0.08	     0.00	     5.57	   265.27	     0.00
   221.28	 -1319.37	  -540.00	     0.03	    60.94	    15.29	     0.22	     0.00	    15.29	   250.93	     0.00
   259.01	 -1310.98	  -542.70	     0.08	    37.73	     8.39	    -2.70	     0.05	     8.81	   233.60	     1.33
   319.09	 -1297.12	  -539.68	    -0.02	    60.08	    13.86	     3.02	    -0.10	    14.19	   236.11	    -1.66
   339.03	 -1288.76	  -540.97	     0.03	    19.94	     8.36	    -1.29	     0.05	     8.46	   424.22	     2.51
   439.04	 -1255.40	  -540.49	     0.00	   100.01	    33.36	     0.48	    -0.03	    33.36	   333.60	    -0.30
   459.00	 -1247.09	  -538.96	     0.03	    19.96	     8.31	     1.53	     0.03	     8.45	   423.33	     1.50
   480.46	 -1235.95	  -540.21	     0.05	    21.46	    11.14	    -1.25	     0.02	    11.21	   522.36	     0.93
   539.07	 -1218.59	  -539.25	     0.01	    58.61	    17.36	     0.96	    -0.04	    17.39	   296.65	    -0.68
   559.02	 -1208.16	  -539.80	     0.00	    19.95	    10.43	    -0.55	    -0.01	    10.44	   523.53	    -0.50
   699.63	 -1158.12	  -540.49	     0.07	   140.61	    50.04	    -0.69	     0.07	    50.04	   355.91	     0.50
   719.61	 -1147.03	  -538.91	     0.00	    19.98	    11.09	     1.58	    -0.07	    11.20	   560.66	    -3.50
   739.65	 -1153.20	  -543.94	     0.11	    20.04	    -6.17	    -5.03	     0.11	     7.96	  -397.23	     5.49
   760.98	 -1127.56	  -540.04	     0.07	    21.33	    25.64	     3.90	    -0.04	    25.93	  1215.89	    -1.88
   799.56	 -1117.85	  -539.19	     0.06	    38.58	     9.71	     0.85	    -0.01	     9.75	   252.65	    -0.26
   819.85	 -1108.13	  -538.35	     0.05	    20.29	     9.72	     0.84	    -0.01	     9.76	   480.84	    -0.49
   879.51	 -1085.23	  -536.60	     0.03	    59.66	    22.90	     1.75	    -0.02	    22.97	   384.96	    -0.34
   899.67	 -1074.79	  -537.86	     0.05	    20.16	    10.44	    -1.26	     0.02	    10.52	   521.62	     0.99
   919.49	 -1063.00	  -536.28	     0.03	    19.82	    11.79	     1.58	    -0.02	    11.90	   600.17	    -1.01
