     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1350.00	  -538.33	     0.04	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    41.36	 -1364.53	  -543.47	     0.10	    41.36	   -14.53	    -5.14	     0.06	    15.41	  -372.63	     1.41
   121.18	 -1349.99	  -539.04	     0.05	    79.82	    14.54	     4.44	    -0.05	    15.20	   190.47	    -0.60
   142.17	 -1350.01	  -537.63	     0.00	    20.99	    -0.02	     1.41	    -0.04	     1.41	   -67.19	    -2.12
   201.74	 -1347.89	  -539.71	     0.06	    59.57	     2.12	    -2.08	     0.06	     2.97	    49.92	     0.96
   222.03	 -1361.75	  -543.43	     0.10	    20.29	   -13.86	    -3.72	     0.04	    14.35	  -707.24	     1.90
   242.77	 -1360.33	  -544.82	     0.12	    20.74	     1.41	    -1.39	     0.02	     1.98	    95.60	     0.81
   281.81	 -1343.75	  -537.54	     0.00	    39.04	    16.58	     7.29	    -0.11	    18.11	   463.94	    -2.90
   321.75	 -1341.64	  -538.92	     0.05	    39.94	     2.11	    -1.38	     0.05	     2.52	    63.10	     1.13
   342.16	 -1339.58	  -537.48	     0.03	    20.41	     2.06	     1.44	    -0.02	     2.52	   123.33	    -1.08
   381.81	 -1351.31	  -543.28	     0.08	    39.65	   -11.73	    -5.81	     0.05	    13.09	  -330.17	     1.30
   401.80	 -1336.10	  -537.43	     0.03	    19.99	    15.21	     5.86	    -0.05	    16.30	   815.46	    -2.60
   421.76	 -1333.29	  -539.50	     0.04	    19.96	     2.82	    -2.07	     0.01	     3.50	   175.20	     0.56
   443.08	 -1331.85	  -542.30	     0.11	    21.31	     1.44	    -2.80	     0.07	     3.15	   147.62	     3.26
   483.35	 -1330.53	  -538.05	     0.04	    40.27	     1.32	     4.25	    -0.07	     4.45	   110.49	    -1.74
   545.02	 -1322.18	  -537.93	     0.04	    61.67	     8.34	     0.12	     0.00	     8.34	   135.31	     0.01
   584.21	 -1319.41	  -537.18	     0.03	    39.19	     2.77	     0.74	    -0.01	     2.87	    73.18	    -0.29
   624.19	 -1315.24	  -537.12	     0.00	    39.97	     4.17	     0.06	    -0.02	     4.17	   104.38	    -0.56
   646.40	 -1313.84	  -537.81	     0.04	    22.22	     1.40	    -0.68	     0.03	     1.56	    70.22	     1.51
