     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1344.61	  -709.76	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.07	 -1339.04	  -709.68	     0.03	    20.07	     5.57	     0.08	     0.00	     5.57	   277.56	     0.00
    85.86	 -1320.81	  -718.60	     0.17	    65.79	    18.23	    -8.92	     0.14	    20.30	   308.49	     2.13
   141.25	 -1300.05	  -709.81	     0.04	    55.39	    20.76	     8.79	    -0.13	    22.54	   407.01	    -2.35
   220.22	 -1267.36	  -708.63	     0.03	    78.97	    32.69	     1.18	    -0.01	    32.71	   414.22	    -0.13
   381.11	 -1156.61	  -718.36	     2.40	   160.89	   110.75	    -9.73	     2.37	   111.18	  -691.01	    14.73
   402.56	 -1176.19	  -711.56	     0.09	    21.45	   -19.58	     6.80	    -2.31	    20.73	  -966.30	  -107.69
   423.41	 -1162.31	  -709.96	     0.07	    20.85	    13.88	     1.60	    -0.02	    13.97	   670.12	    -0.96
   481.98	 -1134.52	  -708.15	     0.07	    58.57	    27.79	     1.81	     0.00	    27.85	   475.48	     0.00
   544.02	 -1104.56	  -711.27	     0.09	    62.04	    29.96	    -3.12	     0.02	    30.12	   485.53	     0.32
   602.12	 -1078.22	  -705.25	     0.01	    58.10	    26.34	     6.02	    -0.08	    27.02	   465.05	    -1.38
   724.49	 -1006.55	  -704.98	     0.00	   122.37	    71.67	     0.27	    -0.01	    71.67	   585.69	    -0.08
   932.22	  -890.18	  -704.86	     0.00	   207.73	   116.37	     0.12	     0.00	   116.37	   560.20	     0.00
  1023.01	  -832.25	  -704.12	    -0.02	    90.79	    57.93	     0.74	    -0.02	    57.93	   638.12	    -0.22
  1143.59	  -770.68	  -706.17	     0.00	   120.58	    61.57	    -2.05	     0.02	    61.60	   510.90	     0.17
  1165.41	  -760.65	  -718.10	     0.19	    21.82	    10.03	   -11.93	     0.19	    15.59	   714.30	     8.71
  1223.54	  -738.99	  -715.00	     0.15	    58.13	    21.66	     3.10	    -0.04	    21.88	   376.41	    -0.69
  1245.49	  -731.44	  -707.11	     0.02	    21.95	     7.55	     7.89	    -0.13	    10.92	   497.51	    -5.92
  1326.04	  -706.20	  -706.80	     0.02	    80.55	    25.24	     0.31	     0.00	    25.24	   313.37	     0.00
  1387.04	  -692.20	  -705.21	     0.00	    61.00	    14.00	     1.59	    -0.02	    14.09	   230.98	    -0.33
  1508.12	  -664.13	  -704.16	     0.01	   121.08	    28.07	     1.05	     0.01	    28.09	   231.99	     0.08
  1566.81	  -655.68	  -704.77	     0.02	    58.69	     8.45	    -0.61	     0.01	     8.47	   144.35	     0.17
  1605.99	  -648.61	  -706.81	     0.08	    39.18	     7.07	    -2.04	     0.06	     7.36	   187.81	     1.53
  1646.08	  -642.14	  -713.84	     0.20	    40.09	     6.47	    -7.03	     0.12	     9.55	   238.32	     2.99
  1666.16	  -641.65	  -703.18	     0.02	    20.08	     0.49	    10.66	    -0.18	    10.67	   531.44	    -8.96
