     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.23	  -537.59	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.54	 -1344.45	  -537.55	     0.00	    20.54	     2.78	     0.04	    -0.02	     2.78	   135.49	    -1.10
    62.36	 -1340.27	  -537.48	     0.07	    41.83	     4.17	     0.06	     0.07	     4.17	    99.79	     1.65
   100.01	 -1337.50	  -536.74	     0.10	    37.65	     2.77	     0.74	     0.03	     2.87	    76.18	     0.81
   166.54	 -1323.64	  -533.72	     0.20	    66.53	    13.86	     3.02	     0.09	    14.19	   213.27	     1.42
   201.18	 -1319.40	  -537.89	     0.28	    34.64	     4.24	    -4.17	     0.08	     5.95	   171.67	     2.36
   220.98	 -1313.91	  -533.58	     0.29	    19.80	     5.49	     4.31	     0.01	     6.98	   352.58	     0.59
   241.96	 -1309.80	  -529.29	     0.26	    20.98	     4.10	     4.29	    -0.03	     5.93	   282.84	    -1.31
   262.11	 -1302.83	  -530.60	     0.35	    20.15	     6.97	    -1.31	     0.09	     7.10	   352.18	     4.23
   301.00	 -1297.32	  -527.70	     0.34	    38.89	     5.51	     2.90	    -0.01	     6.23	   160.22	    -0.19
   321.79	 -1291.78	  -526.21	     0.40	    20.79	     5.54	     1.49	     0.06	     5.73	   275.84	     2.67
   342.04	 -1284.87	  -523.29	     0.41	    20.25	     6.90	     2.92	     0.02	     7.50	   370.09	     0.83
   380.45	 -1277.95	  -521.78	     0.43	    38.41	     6.93	     1.51	     0.02	     7.09	   184.57	     0.54
   401.20	 -1272.46	  -517.47	     0.45	    20.75	     5.49	     4.31	     0.02	     6.98	   336.32	     0.99
   421.24	 -1266.95	  -514.57	     0.45	    20.05	     5.51	     2.90	     0.00	     6.23	   310.71	     0.00
   441.81	 -1260.07	  -510.24	     0.47	    20.56	     6.88	     4.33	     0.02	     8.13	   395.22	     0.98
   480.21	 -1251.76	  -508.71	     0.53	    38.40	     8.31	     1.53	     0.05	     8.45	   220.11	     1.34
   501.55	 -1243.44	  -507.18	     0.61	    21.34	     8.31	     1.53	     0.08	     8.45	   396.11	     3.93
   521.67	 -1237.31	  -500.04	     0.57	    20.12	     6.13	     7.14	    -0.04	     9.41	   467.72	    -1.89
   542.07	 -1231.06	  -499.95	     0.63	    20.40	     6.25	     0.09	     0.06	     6.25	   306.58	     3.08
   580.87	 -1224.21	  -494.21	     0.65	    38.80	     6.85	     5.74	     0.01	     8.94	   230.33	     0.34
   601.63	 -1218.75	  -488.49	     0.67	    20.77	     5.46	     5.72	     0.02	     7.91	   380.77	     0.88
   621.80	 -1211.90	  -482.75	     0.69	    20.17	     6.85	     5.74	     0.03	     8.94	   443.10	     1.38
   660.40	 -1206.39	  -479.85	     0.73	    38.60	     5.51	     2.90	     0.04	     6.22	   161.28	     0.98
   680.53	 -1199.58	  -472.00	     0.74	    20.13	     6.81	     7.85	     0.01	    10.40	   516.53	     0.30
   700.58	 -1194.10	  -466.99	     0.76	    20.05	     5.47	     5.01	     0.02	     7.42	   370.12	     1.24
   721.96	 -1185.87	  -461.23	     0.82	    21.38	     8.24	     5.76	     0.06	    10.05	   470.02	     2.91
   782.73	 -1174.95	  -449.79	     0.89	    60.77	    10.92	    11.44	     0.06	    15.81	   260.20	     1.04
   820.40	 -1168.10	  -444.05	     0.93	    37.67	     6.85	     5.74	     0.05	     8.93	   237.19	     1.20
   840.35	 -1164.09	  -435.53	     0.92	    19.95	     4.02	     8.52	    -0.01	     9.42	   472.11	    -0.50
   862.17	 -1158.63	  -429.81	     0.96	    21.82	     5.46	     5.72	     0.04	     7.91	   362.35	     1.87
   902.40	 -1147.76	  -415.54	     1.05	    40.23	    10.86	    14.26	     0.09	    17.93	   445.67	     2.14
   940.30	 -1143.72	  -408.43	     1.04	    37.90	     4.04	     7.11	    -0.01	     8.18	   215.85	    -0.31
   961.39	 -1139.69	  -400.62	     1.08	    21.09	     4.03	     7.82	     0.04	     8.79	   417.01	     1.75
   981.30	 -1137.05	  -392.82	     1.07	    19.91	     2.64	     7.80	    -0.01	     8.23	   413.38	    -0.28
  1002.45	 -1132.31	  -385.70	     1.11	    21.15	     4.74	     7.12	     0.04	     8.55	   404.40	     1.92
  1041.36	 -1127.58	  -378.58	     1.14	    38.91	     4.74	     7.12	     0.03	     8.55	   219.85	     0.78
  1061.79	 -1124.92	  -371.48	     1.14	    20.43	     2.65	     7.09	     0.00	     7.57	   370.61	     0.00
  1082.04	 -1123.64	  -365.82	     1.14	    20.25	     1.29	     5.66	    -0.00	     5.81	   286.68	    -0.02
  1120.40	 -1116.79	  -360.07	     1.18	    38.35	     6.84	     5.75	     0.04	     8.94	   233.03	     1.11
  1141.01	 -1114.09	  -355.80	     1.19	    20.61	     2.70	     4.27	     0.01	     5.06	   245.34	     0.44
  1161.13	 -1112.80	  -350.14	     1.23	    20.12	     1.29	     5.66	     0.04	     5.81	   288.62	     1.87
  1181.46	 -1111.51	  -344.48	     1.19	    20.33	     1.29	     5.66	    -0.04	     5.81	   285.65	    -1.84
  1221.19	 -1107.40	  -341.59	     1.25	    39.73	     4.12	     2.89	     0.06	     5.03	   126.53	     1.47
  1241.28	 -1107.47	  -337.36	     1.24	    20.09	    -0.08	     4.23	    -0.01	     4.23	   210.66	    -0.65
  1262.29	 -1104.77	  -333.08	     1.27	    21.01	     2.70	     4.27	     0.03	     5.06	   240.68	     1.62
  1282.55	 -1102.04	  -330.22	     1.27	    20.25	     2.73	     2.86	     0.00	     3.96	   195.31	     0.00
  1321.19	 -1103.48	  -327.42	     1.29	    38.65	    -1.44	     2.80	     0.01	     3.15	    81.45	     0.35
  1342.16	 -1106.33	  -323.23	     1.20	    20.96	    -2.85	     4.19	    -0.08	     5.07	   241.76	    -4.01
  1362.45	 -1103.56	  -323.19	     1.24	    20.29	     2.78	     0.04	     0.04	     2.78	   136.95	     2.07
  1382.21	 -1103.61	  -320.37	     1.26	    19.76	    -0.05	     2.82	     0.01	     2.82	   142.77	     0.76
  1423.12	 -1102.22	  -320.34	     1.27	    40.91	     1.39	     0.02	     0.01	     1.39	    33.97	     0.34
  1443.17	 -1099.46	  -318.89	     1.31	    20.05	     2.75	     1.45	     0.04	     3.11	   155.30	     2.14
  1463.06	 -1098.77	  -318.88	     1.28	    19.89	     0.69	     0.01	    -0.03	     0.69	    34.92	    -1.62
  1501.36	 -1100.88	  -317.50	     1.28	    38.29	    -2.11	     1.38	    -0.00	     2.52	    65.79	    -0.10
  1522.43	 -1099.49	  -317.48	     1.30	    21.08	     1.39	     0.02	     0.02	     1.39	    65.93	     0.99
  1564.38	 -1079.20	  -286.81	    -2.67	    41.94	    20.29	    30.67	    -3.97	    36.78	  -876.83	   -94.54
  1623.81	 -1098.10	  -317.46	     1.30	    59.43	   -18.90	   -30.65	     3.97	    36.01	  -605.92	    66.72
  1663.96	 -1099.51	  -316.07	     1.26	    40.15	    -1.41	     1.39	    -0.04	     1.98	    49.37	    -0.87
