     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1345.77	  -541.79	     0.05	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.33	 -1345.79	  -540.39	     0.00	    20.33	    -0.02	     1.40	    -0.05	     1.40	   -68.87	    -2.46
   182.19	 -1340.23	  -540.30	    -0.02	   161.86	     5.56	     0.09	    -0.02	     5.56	    34.36	    -0.12
   221.03	 -1336.06	  -540.24	    -0.04	    38.84	     4.17	     0.06	    -0.02	     4.17	   107.37	    -0.51
   243.16	 -1326.31	  -540.81	    -0.05	    22.13	     9.75	    -0.57	    -0.01	     9.77	   441.33	    -0.45
   263.21	 -1323.52	  -541.47	    -0.04	    20.05	     2.79	    -0.66	     0.01	     2.87	   142.99	     0.50
   283.30	 -1316.56	  -541.37	    -0.05	    20.09	     6.96	     0.10	    -0.01	     6.96	   346.48	    -0.50
   322.17	 -1310.98	  -542.70	    -0.07	    38.87	     5.58	    -1.33	    -0.02	     5.74	   147.58	    -0.51
   380.84	 -1299.84	  -543.25	    -0.15	    58.67	    11.14	    -0.55	    -0.08	    11.15	   190.11	    -1.36
   402.06	 -1295.64	  -545.30	    -0.11	    21.22	     4.20	    -2.05	     0.04	     4.67	   220.24	     1.89
   423.08	 -1288.69	  -545.20	    -0.16	    21.02	     6.95	     0.10	    -0.05	     6.95	   330.67	    -2.38
   443.05	 -1281.74	  -545.10	    -0.16	    19.97	     6.95	     0.10	     0.00	     6.95	   348.06	     0.00
   463.57	 -1276.13	  -547.84	    -0.16	    20.52	     5.61	    -2.74	     0.00	     6.24	   304.26	     0.00
   502.17	 -1269.18	  -547.74	    -0.20	    38.60	     6.95	     0.10	    -0.04	     6.95	   180.07	    -1.04
   522.01	 -1260.81	  -549.73	    -0.18	    19.84	     8.37	    -1.99	     0.02	     8.60	   433.63	     1.01
   563.49	 -1246.85	  -553.06	    -0.24	    41.48	    13.96	    -3.33	    -0.06	    14.35	   345.99	    -1.45
   603.30	 -1241.27	  -554.39	    -0.26	    39.81	     5.58	    -1.33	    -0.02	     5.74	   144.09	    -0.50
   660.92	 -1224.51	  -559.78	    -0.27	    57.62	    16.76	    -5.39	    -0.01	    17.61	   305.54	    -0.17
   680.96	 -1216.12	  -562.48	    -0.29	    20.04	     8.39	    -2.70	    -0.02	     8.81	   439.81	    -1.00
   741.60	 -1200.75	  -567.90	    -0.30	    60.64	    15.37	    -5.42	    -0.01	    16.30	   268.76	    -0.16
   760.91	 -1191.00	  -569.17	    -0.40	    19.31	     9.75	    -1.27	    -0.10	     9.83	   509.19	    -5.18
   804.81	 -1185.39	  -571.91	    -0.36	    43.90	     5.61	    -2.74	     0.04	     6.24	   142.22	     0.91
   841.15	 -1167.91	  -578.71	    -0.56	    36.34	    17.48	    -6.80	    -0.20	    18.76	   516.13	    -5.50
   902.63	 -1142.02	  -589.63	    -0.44	    61.48	    25.89	   -10.92	     0.12	    28.10	   457.04	     1.95
