     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    32.70	 -1338.84	  -540.28	     0.07	    32.70	     8.35	     0.12	     0.05	     8.35	   255.29	     1.46
    39.69	 -1338.84	  -540.28	     0.07	     7.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    60.16	 -1330.51	  -538.75	     0.05	    20.47	     8.32	     1.53	    -0.02	     8.46	   413.42	    -1.07
    80.54	 -1326.22	  -546.45	     0.22	    20.38	     4.30	    -7.69	     0.17	     8.81	   432.36	     8.22
   101.75	 -1320.79	  -537.91	     0.13	    21.20	     5.42	     8.54	    -0.08	    10.12	   477.04	    -3.98
   122.44	 -1313.85	  -537.10	     0.09	    20.69	     6.94	     0.81	    -0.04	     6.99	   337.64	    -2.00
   140.15	 -1313.85	  -537.10	     0.09	    17.71	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   159.67	 -1313.85	  -537.10	     0.09	    19.52	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   182.31	 -1313.85	  -537.10	     0.09	    22.63	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   203.22	 -1294.33	  -540.35	     0.24	    20.92	    19.52	    -3.24	     0.14	    19.79	   946.17	     6.84
   220.14	 -1294.33	  -540.35	     0.24	    16.92	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   240.16	 -1286.03	  -537.41	     0.22	    20.03	     8.29	     2.94	    -0.01	     8.80	   439.46	    -0.62
   260.46	 -1286.03	  -537.41	     0.22	    20.30	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   290.49	 -1269.33	  -538.57	     0.34	    30.03	    16.70	    -1.17	     0.12	    16.74	   557.59	     3.90
   309.42	 -1262.50	  -531.42	     0.22	    18.93	     6.83	     7.15	    -0.12	     9.89	   522.25	    -6.42
   320.13	 -1262.50	  -531.42	     0.22	    10.71	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   340.46	 -1254.16	  -531.30	     0.27	    20.33	     8.34	     0.12	     0.06	     8.34	   410.23	     2.71
   361.01	 -1245.86	  -529.07	     0.28	    20.55	     8.30	     2.24	     0.01	     8.60	   418.38	     0.26
   381.42	 -1237.56	  -526.83	     0.28	    20.42	     8.30	     2.24	     0.01	     8.60	   421.10	     0.25
   401.99	 -1229.24	  -525.30	     0.30	    20.56	     8.31	     1.53	     0.02	     8.45	   411.05	     0.74
   420.43	 -1229.24	  -525.30	     0.30	    18.44	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   441.86	 -1220.96	  -522.36	     0.27	    21.43	     8.29	     2.94	    -0.03	     8.79	   410.40	    -1.19
   461.63	 -1209.82	  -523.61	     0.37	    19.78	    11.14	    -1.25	     0.10	    11.21	   566.66	     4.85
