     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    29.04	 -1343.71	  -540.36	     0.03	    29.04	     3.48	     0.05	    -0.00	     3.48	   119.78	    -0.01
    44.22	 -1343.71	  -540.36	     0.03	    15.18	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    60.58	 -1333.27	  -540.20	     0.00	    16.35	    10.43	     0.15	    -0.02	    10.43	   637.95	    -1.40
    80.71	 -1327.71	  -540.12	    -0.02	    20.13	     5.56	     0.08	    -0.03	     5.56	   276.38	    -1.27
   100.84	 -1322.13	  -541.45	     0.05	    20.13	     5.59	    -1.33	     0.07	     5.74	   285.22	     3.60
   121.53	 -1322.13	  -541.45	     0.05	    20.70	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   141.32	 -1322.13	  -541.45	     0.05	    19.79	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   160.63	 -1308.22	  -541.25	     0.00	    19.31	    13.91	     0.20	    -0.05	    13.91	   720.28	    -2.42
   180.82	 -1299.88	  -541.13	     0.00	    20.19	     8.34	     0.12	     0.00	     8.34	   413.25	     0.00
   202.16	 -1291.54	  -541.01	    -0.02	    21.34	     8.34	     0.12	    -0.02	     8.34	   390.91	    -1.09
   222.63	 -1283.17	  -542.30	     0.03	    20.47	     8.36	    -1.29	     0.05	     8.46	   413.39	     2.24
   240.70	 -1283.17	  -542.30	     0.03	    18.07	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   260.91	 -1273.44	  -542.16	     0.03	    20.22	     9.73	     0.14	     0.00	     9.73	   481.35	     0.04
   280.51	 -1273.44	  -542.16	     0.03	    19.60	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   301.36	 -1273.44	  -542.16	     0.03	    20.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   322.54	 -1247.04	  -541.78	    -0.02	    21.17	    26.40	     0.38	    -0.05	    26.41	  1247.29	    -2.13
   340.88	 -1247.04	  -541.78	    -0.02	    18.34	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   360.52	 -1247.04	  -541.78	    -0.02	    19.64	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   380.54	 -1247.04	  -541.78	    -0.02	    20.02	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   402.77	 -1215.07	  -542.02	    -0.01	    22.24	    31.97	    -0.24	     0.01	    31.97	  1437.75	     0.45
   423.22	 -1215.07	  -542.02	    -0.01	    20.45	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
