     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1720.45	  -538.67	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.95	 -1719.04	  -538.65	     0.00	    19.95	     1.41	     0.02	     0.00	     1.41	    70.68	     0.00
    61.01	 -1717.64	  -538.63	    -0.02	    41.06	     1.40	     0.02	    -0.02	     1.40	    34.10	    -0.49
    81.31	 -1716.23	  -538.61	     0.00	    20.30	     1.41	     0.02	     0.02	     1.41	    69.47	     0.99
   100.16	 -1716.23	  -538.61	     0.05	    18.85	     0.00	     0.00	     0.05	     0.00	     0.00	     2.65
   119.92	 -1714.82	  -538.59	     0.00	    19.76	     1.41	     0.02	    -0.05	     1.41	    71.36	    -2.53
   140.05	 -1713.42	  -538.57	     0.00	    20.13	     1.40	     0.02	     0.00	     1.40	    69.56	     0.00
   160.08	 -1726.70	  -544.41	     0.08	    20.03	   -13.28	    -5.84	     0.08	    14.51	  -724.28	     3.99
   200.00	 -1710.60	  -538.53	     0.00	    39.92	    16.10	     5.88	    -0.08	    17.14	   429.36	    -2.00
   300.56	 -1702.87	  -538.42	     0.00	   100.56	     7.73	     0.11	     0.00	     7.73	    76.88	     0.00
   320.09	 -1702.17	  -538.41	     0.00	    19.53	     0.70	     0.01	     0.00	     0.70	    35.85	     0.00
   360.74	 -1700.74	  -539.80	     0.03	    40.65	     1.43	    -1.39	     0.03	     1.99	    49.06	     0.74
   380.34	 -1696.55	  -538.33	     0.00	    19.60	     4.19	     1.47	    -0.03	     4.44	   226.55	    -1.53
   401.27	 -1693.72	  -539.70	     0.00	    20.93	     2.83	    -1.37	     0.00	     3.14	   150.22	     0.00
   421.35	 -1692.33	  -538.27	    -0.02	    20.08	     1.39	     1.43	    -0.02	     1.99	    99.31	    -1.00
   441.56	 -1690.91	  -539.67	     0.03	    20.21	     1.42	    -1.40	     0.05	     1.99	    98.67	     2.47
   462.30	 -1688.10	  -539.63	     0.03	    20.74	     2.81	     0.04	     0.00	     2.81	   135.50	     0.00
   502.14	 -1685.31	  -538.17	     0.00	    39.84	     2.79	     1.46	    -0.03	     3.15	    79.04	    -0.75
   522.35	 -1682.48	  -539.55	     0.03	    20.21	     2.83	    -1.38	     0.03	     3.15	   155.79	     1.48
