     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1348.57	  -540.43	     0.07	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    22.00	 -1349.99	  -539.04	     0.03	    22.00	    -1.41	     1.39	    -0.05	     1.98	   -90.10	    -2.23
    41.85	 -1349.97	  -540.45	     0.08	    19.84	     0.02	    -1.41	     0.05	     1.41	   -71.05	     2.54
    81.47	 -1349.99	  -539.04	     0.00	    39.63	    -0.02	     1.41	    -0.07	     1.41	   -35.58	    -1.86
   142.56	 -1350.00	  -538.33	     0.04	    61.08	    -0.01	     0.71	     0.04	     0.71	    11.55	     0.58
   181.63	 -1349.99	  -539.04	     0.05	    39.07	     0.01	    -0.71	     0.01	     0.71	   -18.05	     0.26
   223.97	 -1350.01	  -537.63	     0.03	    42.34	    -0.02	     1.41	    -0.02	     1.41	    33.31	    -0.52
   244.67	 -1350.00	  -538.33	     0.04	    20.70	     0.01	    -0.70	     0.01	     0.70	   -34.06	     0.57
   322.99	 -1349.32	  -537.62	     0.03	    78.32	     0.68	     0.71	    -0.01	     0.99	    12.63	    -0.14
   405.23	 -1349.29	  -539.03	     0.05	    82.25	     0.02	    -1.41	     0.02	     1.41	   -17.15	     0.28
   425.82	 -1350.01	  -537.63	     0.03	    20.59	    -0.72	     1.40	    -0.02	     1.57	   -76.42	    -1.14
   461.60	 -1349.97	  -540.45	     0.05	    35.77	     0.05	    -2.82	     0.02	     2.82	   -78.84	     0.56
   482.28	 -1349.99	  -539.04	     0.03	    20.68	    -0.02	     1.41	    -0.02	     1.41	    68.18	    -1.01
   522.67	 -1350.00	  -538.33	     0.04	    40.40	    -0.01	     0.70	     0.01	     0.70	    17.45	     0.30
   541.69	 -1349.98	  -539.74	     0.06	    19.01	     0.02	    -1.41	     0.02	     1.41	   -74.17	     1.13
   561.66	 -1349.98	  -539.74	     0.06	    19.97	     0.00	     0.00	     0.00	     0.00	     0.02	     0.10
   583.14	 -1349.97	  -540.45	     0.07	    21.48	     0.01	    -0.71	     0.01	     0.71	   -32.83	     0.55
