     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1721.77	  -544.34	     0.05	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    18.22	 -1721.79	  -542.93	     0.03	    18.22	    -0.02	     1.41	    -0.02	    -1.41	   -77.58	    -1.35
    38.20	 -1718.96	  -544.30	     0.05	    19.98	     2.83	    -1.37	     0.03	     3.15	   157.66	     1.32
    58.10	 -1718.96	  -544.30	     0.05	    19.90	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
    79.59	 -1718.96	  -544.30	     0.05	    21.49	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
    98.33	 -1716.15	  -544.26	     0.10	    18.74	     2.81	     0.04	     0.04	     2.81	   150.09	     2.27
   118.24	 -1714.74	  -544.24	     0.05	    19.91	     1.41	     0.02	    -0.05	     1.41	    70.63	    -2.27
   138.28	 -1711.13	  -550.55	     0.16	    20.04	     3.61	    -6.31	     0.11	     7.27	   362.83	     5.59
   158.34	 -1711.13	  -550.55	     0.16	    20.07	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   180.09	 -1710.52	  -544.18	     0.05	    21.75	     0.61	     6.37	    -0.11	     6.40	   294.21	    -5.11
   198.19	 -1707.71	  -544.14	     0.05	    18.10	     2.81	     0.04	     0.00	     2.81	   155.40	     0.00
   218.20	 -1704.90	  -544.10	     0.05	    20.01	     2.81	     0.04	     0.00	     2.81	   140.52	     0.00
   238.40	 -1702.09	  -544.06	     0.05	    20.20	     2.81	     0.04	     0.00	     2.81	   139.16	     0.00
   260.14	 -1702.09	  -544.06	     0.05	    21.74	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   280.39	 -1699.27	  -544.02	     0.05	    20.25	     2.81	     0.04	     0.00	     2.81	   138.84	     0.09
   298.61	 -1696.46	  -543.98	     0.05	    18.22	     2.81	     0.04	    -0.00	     2.81	   154.26	    -0.10
   318.57	 -1693.65	  -543.94	     0.05	    19.95	     2.81	     0.04	     0.00	     2.81	   140.87	     0.00
   338.98	 -1709.76	  -548.41	     0.18	    20.42	   -16.11	    -4.46	     0.13	   -16.71	  -818.58	     6.38
   359.81	 -1688.03	  -543.86	     0.03	    20.83	    21.73	     4.54	    -0.16	    22.20	  1065.79	    -7.46
   378.57	 -1688.03	  -543.86	     0.03	    18.76	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   399.34	 -1653.83	  -531.37	    -2.29	    20.77	    34.20	    12.50	    -2.32	    36.41	  1752.77	  -111.56
   419.12	 -1681.01	  -543.77	     0.05	    19.77	   -27.18	   -12.40	     2.34	   -29.87	 -1510.77	   118.35
   439.45	 -1700.63	  -548.28	     0.09	    20.33	   -19.62	    -4.51	     0.04	   -20.13	  -989.94	     2.02
   459.56	 -1700.63	  -548.28	     0.09	    20.11	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   478.80	 -1673.99	  -543.67	     0.05	    19.24	    26.64	     4.61	    -0.04	    27.03	  1405.08	    -2.09
   498.69	 -1671.19	  -542.92	     0.04	    19.89	     2.80	     0.75	    -0.01	     2.89	   145.53	    -0.53
   519.01	 -1690.79	  -548.14	     0.09	    20.32	   -19.60	    -5.22	     0.05	   -20.28	  -998.15	     2.56
   540.25	 -1690.79	  -548.14	     0.09	    21.24	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   562.38	 -1659.96	  -543.47	     0.05	    22.13	    30.84	     4.67	    -0.04	    31.19	  1409.41	    -1.80
   580.10	 -1659.96	  -543.47	     0.05	    17.72	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   600.41	 -1659.96	  -543.47	     0.05	    20.31	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   620.09	 -1659.96	  -543.47	     0.05	    19.68	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   640.81	 -1659.96	  -543.47	     0.05	    20.72	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   661.66	 -1648.75	  -541.90	     0.05	    20.86	    11.20	     1.57	     0.00	    11.31	   542.22	     0.00
   679.61	 -1648.75	  -541.90	     0.05	    17.94	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   699.98	 -1648.75	  -541.90	     0.05	    20.37	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   719.97	 -1648.75	  -541.90	     0.05	    20.00	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   750.69	 -1637.52	  -543.15	     0.10	    30.72	    11.24	    -1.25	     0.05	    11.31	   368.13	     1.60
   759.95	 -1637.52	  -543.15	     0.10	     9.25	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   780.35	 -1629.13	  -541.62	     0.08	    20.40	     8.39	     1.53	    -0.02	     8.53	   418.04	    -1.04
   801.94	 -1626.32	  -541.58	     0.07	    21.60	     2.80	     0.04	    -0.01	     2.80	   129.73	    -0.34
   821.95	 -1622.12	  -541.52	     0.05	    20.01	     4.20	     0.06	    -0.02	     4.20	   210.11	    -1.14
   842.38	 -1617.92	  -541.46	     0.07	    20.42	     4.20	     0.06	     0.02	     4.20	   205.83	     1.19
   860.44	 -1617.92	  -541.46	     0.07	    18.06	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   880.07	 -1617.92	  -541.46	     0.07	    19.64	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   900.22	 -1617.92	  -541.46	     0.07	    20.14	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   921.96	 -1629.05	  -547.26	     0.13	    21.74	   -11.13	    -5.80	     0.06	   -12.55	  -577.30	     2.57
   940.17	 -1629.05	  -547.26	     0.13	    18.21	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   960.50	 -1602.44	  -546.18	     0.21	    20.33	    26.61	     1.08	     0.08	    26.63	  1309.72	     4.16
