     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	  -989.00	   -80.81	     1.65	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    60.96	 -1347.23	  -537.59	     2.25	    60.96	  -358.23	  -456.78	     0.60	   580.50	 -9522.59	     9.84
    80.26	 -1347.21	  -539.00	     0.05	    19.30	     0.02	    -1.41	    -2.20	     1.41	   -73.06	  -113.99
   100.45	 -1345.81	  -538.98	     0.00	    20.19	     1.40	     0.02	    -0.05	     1.40	    69.35	    -2.48
   120.19	 -1347.21	  -539.00	     0.00	    19.74	    -1.40	    -0.02	     0.00	     1.40	   -70.93	     0.00
   141.74	 -1347.23	  -537.59	     0.00	    21.55	    -0.02	     1.41	     0.00	     1.41	   -65.44	     0.00
   180.34	 -1347.23	  -537.59	     0.03	    38.60	     0.00	     0.00	     0.03	     0.00	     0.00	     0.78
   200.47	 -1347.21	  -539.00	     0.05	    20.13	     0.02	    -1.41	     0.02	     1.41	   -70.05	     0.99
   222.37	 -1347.23	  -537.59	     0.03	    21.90	    -0.02	     1.41	    -0.02	     1.41	    64.39	    -0.91
   241.91	 -1346.51	  -538.99	     0.05	    19.54	     0.72	    -1.40	     0.02	     1.57	    80.57	     1.02
   281.14	 -1347.21	  -539.00	     0.00	    39.23	    -0.70	    -0.01	    -0.05	     0.70	   -17.85	    -1.27
   300.63	 -1347.19	  -539.70	     0.01	    19.49	     0.02	    -0.70	     0.01	     0.70	    35.93	     0.51
   320.58	 -1347.21	  -539.00	     0.00	    19.95	    -0.02	     0.70	    -0.01	     0.70	   -35.10	    -0.50
   341.86	 -1347.21	  -539.00	     0.05	    21.28	     0.00	     0.00	     0.05	     0.00	     0.00	     2.35
   380.67	 -1345.79	  -540.39	     0.07	    38.81	     1.42	    -1.39	     0.02	     1.99	    51.20	     0.52
   401.37	 -1347.23	  -537.59	    -0.02	    20.70	    -1.44	     2.80	    -0.09	     3.15	  -152.11	    -4.35
   440.56	 -1347.21	  -539.00	     0.05	    39.19	     0.02	    -1.41	     0.07	     1.41	   -35.98	     1.79
   460.46	 -1345.81	  -538.98	     0.03	    19.90	     1.40	     0.02	    -0.02	     1.40	    70.36	    -1.01
