     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    57.84	 -1341.60	  -541.74	     0.12	    57.84	     5.59	    -1.33	     0.09	     5.74	    99.29	     1.62
    78.06	 -1338.81	  -541.69	     0.03	    20.23	     2.78	     0.04	    -0.09	     2.78	   137.58	    -4.63
   136.75	 -1336.03	  -541.65	     0.05	    58.68	     2.78	     0.04	     0.02	     2.78	    47.40	     0.38
   157.73	 -1330.47	  -541.57	     0.03	    20.99	     5.56	     0.08	    -0.02	     5.56	   265.15	    -1.06
   178.72	 -1319.34	  -541.41	     0.05	    20.99	    11.13	     0.16	     0.03	    11.13	   530.17	     1.22
   259.38	 -1302.68	  -539.76	     0.00	    80.67	    16.66	     1.65	    -0.05	    16.74	   207.57	    -0.60
   279.59	 -1317.89	  -545.62	     0.09	    20.21	   -15.20	    -5.86	     0.09	    16.29	  -806.23	     4.31
   318.63	 -1287.22	  -550.11	     0.20	    39.04	    30.67	    -4.49	     0.11	    31.00	   794.02	     2.84
   338.86	 -1280.39	  -542.26	     0.05	    20.23	     6.82	     7.85	    -0.15	    10.40	   514.27	    -7.55
   358.83	 -1273.44	  -542.16	     0.05	    19.98	     6.95	     0.10	     0.00	     6.95	   347.95	     0.04
   379.43	 -1266.52	  -540.65	     0.05	    20.59	     6.93	     1.51	    -0.00	     7.09	   344.19	    -0.04
   477.63	 -1241.50	  -540.29	     0.05	    98.20	    25.01	     0.36	     0.00	    25.02	   254.75	     0.00
   538.48	 -1224.81	  -541.45	     0.07	    60.85	    16.70	    -1.17	     0.03	    16.74	   275.04	     0.41
   597.64	 -1198.41	  -541.07	     0.07	    59.16	    26.40	     0.38	    -0.00	    26.40	   446.25	    -0.04
   677.68	 -1171.93	  -545.62	     0.15	    80.04	    26.48	    -4.55	     0.08	    26.87	   335.67	     0.98
   738.29	 -1153.82	  -548.18	     0.17	    60.61	    18.11	    -2.56	     0.02	    18.29	   301.73	     0.31
   798.64	 -1126.14	  -542.13	     0.10	    60.35	    27.69	     6.04	    -0.07	    28.34	   469.60	    -1.08
   940.19	 -1076.88	  -537.18	     0.08	   141.55	    49.25	     4.95	    -0.02	    49.50	   349.70	    -0.14
  1019.23	 -1038.61	  -539.45	     0.17	    79.04	    38.27	    -2.26	     0.09	    38.34	   484.99	     1.12
  1099.41	 -1019.24	  -534.22	     0.10	    80.18	    19.38	     5.22	    -0.08	    20.07	   250.29	    -0.95
  1121.29	 -1008.05	  -537.59	     0.15	    21.88	    11.19	    -3.36	     0.06	    11.68	   533.86	     2.60
  1158.63	  -988.58	  -537.30	     0.18	    37.33	    19.47	     0.29	     0.03	    19.47	   521.57	     0.70
  1178.55	  -998.31	  -537.45	     0.13	    19.92	    -9.73	    -0.15	    -0.04	     9.73	  -488.42	    -2.20
  1238.98	  -957.97	  -536.85	     0.25	    60.43	    40.34	     0.60	     0.12	    40.34	   667.64	     1.94
  1258.63	  -947.56	  -535.29	     0.20	    19.65	    10.41	     1.57	    -0.05	    10.53	   535.93	    -2.68
