     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.21	  -539.00	     0.05	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    80.03	 -1346.53	  -537.58	     0.03	    80.03	     0.67	     1.42	    -0.03	     1.57	    19.63	    -0.31
   108.39	 -1347.22	  -538.29	     0.04	    28.36	    -0.68	    -0.71	     0.01	     0.99	   -34.88	     0.45
   138.69	 -1346.50	  -539.69	     0.06	    30.30	     0.72	    -1.40	     0.02	     1.57	    51.92	     0.80
   159.80	 -1347.23	  -537.59	     0.00	    21.11	    -0.73	     2.11	    -0.06	     2.23	  -105.55	    -2.89
   180.02	 -1347.23	  -537.59	     0.03	    20.22	     0.00	     0.00	     0.02	     0.00	     0.00	     1.18
   220.04	 -1345.79	  -540.39	     0.07	    40.02	     1.44	    -2.80	     0.05	     3.15	    78.62	     1.14
   240.95	 -1341.64	  -538.92	     0.05	    20.91	     4.15	     1.47	    -0.02	     4.40	   210.55	    -1.06
   261.21	 -1336.06	  -540.24	     0.05	    20.26	     5.59	    -1.33	    -0.00	     5.74	   283.42	    -0.08
   281.20	 -1329.00	  -546.49	     0.18	    19.99	     7.06	    -6.24	     0.13	     9.42	   471.45	     6.69
   303.49	 -1322.15	  -540.04	     0.05	    22.29	     6.85	     6.44	    -0.13	     9.40	   421.94	    -6.00
   341.17	 -1313.80	  -539.92	     0.05	    37.68	     8.34	     0.12	     0.00	     8.34	   221.42	     0.04
   361.52	 -1305.46	  -539.80	     0.03	    20.34	     8.34	     0.12	    -0.02	     8.34	   410.13	    -1.18
   403.15	 -1295.61	  -546.71	     0.19	    41.63	     9.85	    -6.91	     0.16	    12.03	   288.92	     3.94
   421.24	 -1286.00	  -539.52	     0.03	    18.09	     9.61	     7.19	    -0.16	    12.00	   663.72	    -9.06
   441.17	 -1274.90	  -537.95	     0.05	    19.93	    11.10	     1.57	     0.02	    11.21	   562.33	     1.21
   522.83	 -1242.81	  -545.24	     0.18	    81.66	    32.09	    -7.29	     0.13	    32.91	   403.00	     1.57
   542.83	 -1231.66	  -547.19	     0.19	    20.01	    11.15	    -1.95	     0.01	    11.32	   565.84	     0.38
   602.89	 -1209.56	  -539.12	     0.08	    60.06	    22.10	     8.08	    -0.10	    23.53	   391.79	    -1.70
   685.08	 -1173.37	  -542.82	     0.18	    82.19	    36.19	    -3.70	     0.09	    36.38	   442.65	     1.15
   722.94	 -1148.30	  -545.98	     0.26	    37.86	    25.07	    -3.16	     0.08	    25.26	   667.21	     2.09
   744.50	 -1137.20	  -545.12	     0.24	    21.56	    11.10	     0.87	    -0.02	    11.14	   516.56	    -0.75
   764.56	 -1125.45	  -541.42	     0.19	    20.06	    11.75	     3.70	    -0.05	    12.32	   613.97	    -2.67
   864.52	 -1045.92	  -518.39	    -2.39	    99.96	    79.53	    23.03	    -2.58	    82.80	  -828.25	   -25.79
   903.39	 -1063.66	  -538.40	     0.21	    38.86	   -17.73	   -20.01	     2.60	    26.74	  -688.02	    66.80
   944.66	 -1052.64	  -532.60	     0.11	    41.27	    11.02	     5.80	    -0.10	    12.46	   301.83	    -2.40
  1003.09	 -1016.42	  -536.30	     0.22	    58.43	    36.22	    -3.70	     0.12	    36.41	   623.05	     2.01
  1024.73	 -1004.74	  -528.36	     0.14	    21.64	    11.68	     7.93	    -0.08	    14.12	   652.49	    -3.91
  1044.75	  -990.82	  -528.86	     0.13	    20.02	    13.92	    -0.50	    -0.01	    13.93	   695.59	    -0.30
  1124.03	  -953.91	  -530.44	     0.21	    79.27	    36.91	    -1.57	     0.07	    36.94	   465.98	     0.94
  1144.54	  -942.81	  -528.16	     0.20	    20.51	    11.10	     2.28	    -0.01	    11.33	   552.24	    -0.54
  1245.74	  -894.15	  -523.20	     0.20	   101.20	    48.67	     4.96	     0.00	    48.92	   483.37	     0.04
  1283.86	  -880.28	  -519.46	     0.17	    38.12	    13.87	     3.74	    -0.03	    14.37	   376.87	    -0.81
  1304.67	  -867.76	  -517.86	     0.14	    20.80	    12.52	     1.60	    -0.03	    12.62	   606.81	    -1.56
  1325.04	  -855.11	  -523.32	     0.24	    20.38	    12.65	    -5.46	     0.10	    13.78	   676.24	     4.76
  1345.91	  -844.06	  -516.80	     0.18	    20.87	    11.04	     6.52	    -0.06	    12.83	   614.55	    -2.72
  1384.51	  -832.91	  -515.92	     0.16	    38.60	    11.15	     0.87	    -0.02	    11.18	   289.72	    -0.47
  1404.65	  -820.37	  -515.03	     0.15	    20.13	    12.55	     0.90	    -0.01	    12.58	   624.86	    -0.40
  1425.58	  -807.09	  -515.53	     0.21	    20.94	    13.28	    -0.51	     0.05	    13.29	   634.64	     2.57
  1484.21	  -782.58	  -518.70	     0.28	    58.62	    24.51	    -3.17	     0.08	    24.71	   421.57	     1.34
  1505.26	  -770.17	  -509.32	     0.17	    21.05	    12.41	     9.38	    -0.11	    15.56	   738.99	    -5.41
  1526.63	  -759.69	  -508.45	     0.15	    21.37	    10.47	     0.87	    -0.02	    10.51	   491.70	    -0.92
  1564.22	  -747.15	  -505.43	     0.15	    37.59	    12.54	     3.02	     0.00	    12.90	   343.09	     0.08
  1584.22	  -736.67	  -504.56	     0.16	    20.00	    10.48	     0.87	     0.01	    10.52	   525.98	     0.49
  1605.07	  -724.03	  -506.49	     0.20	    20.85	    12.64	    -1.93	     0.04	    12.78	   613.04	     1.80
  1625.86	  -712.82	  -507.03	     0.20	    20.79	    11.22	    -0.54	     0.00	    11.23	   540.28	     0.13
  1665.16	  -700.91	  -506.85	     0.29	    39.31	    11.91	     0.18	     0.09	    11.91	   303.03	     2.31
  1685.42	  -691.93	  -499.63	     0.17	    20.26	     8.98	     7.22	    -0.13	    11.52	   568.83	    -6.31
  1705.82	  -683.54	  -498.08	     0.14	    20.40	     8.39	     1.55	    -0.03	     8.53	   418.00	    -1.27
  1744.25	  -673.01	  -498.63	     0.17	    38.43	    10.53	    -0.55	     0.03	    10.55	   274.49	     0.83
  1764.99	  -665.20	  -503.47	     0.27	    20.74	     7.81	    -4.84	     0.10	     9.18	   442.75	     4.84
