     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1350.01	  -537.63	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.06	 -1347.23	  -537.59	     0.03	    20.06	     2.78	     0.04	     0.00	     2.78	   138.60	     0.00
    39.94	 -1347.25	  -536.18	     0.66	    19.88	    -0.02	     1.41	     0.63	     1.41	    70.93	    31.69
    79.10	 -1345.86	  -536.16	     0.00	    39.16	     1.39	     0.02	    -0.66	     1.39	    35.50	   -16.85
    99.55	 -1344.45	  -537.55	     0.03	    20.45	     1.41	    -1.39	     0.03	     1.98	    96.82	     1.47
   120.23	 -1341.64	  -538.91	     0.03	    20.68	     2.81	    -1.36	     0.00	     3.12	   150.96	     0.00
   158.77	 -1341.66	  -537.51	     0.00	    38.54	    -0.02	     1.40	    -0.03	     1.40	   -36.33	    -0.78
   179.12	 -1338.88	  -537.47	     0.03	    20.35	     2.78	     0.04	     0.03	     2.78	   136.62	     1.47
   200.58	 -1336.10	  -537.43	     0.03	    21.46	     2.78	     0.04	     0.00	     2.78	   129.56	     0.00
   220.96	 -1333.32	  -537.38	     0.03	    20.38	     2.78	     0.05	     0.00	     2.78	   136.43	     0.00
   279.30	 -1330.54	  -537.34	     0.03	    58.34	     2.78	     0.04	     0.00	     2.78	    47.66	     0.00
   300.12	 -1324.97	  -537.26	     0.08	    20.82	     5.57	     0.08	     0.05	     5.57	   267.56	     2.40
   360.10	 -1318.02	  -537.16	     0.19	    59.98	     6.95	     0.10	     0.11	     6.95	   115.88	     1.83
   401.50	 -1315.15	  -542.76	     0.16	    41.40	     2.87	    -5.60	    -0.03	     6.29	   152.00	    -0.72
   421.98	 -1311.07	  -537.06	     0.07	    20.48	     4.08	     5.70	    -0.09	     7.01	   342.27	    -4.39
   541.12	 -1291.61	  -536.78	     0.07	   119.14	    19.46	     0.28	     0.00	    19.46	   163.35	     0.00
   560.75	 -1290.22	  -536.76	     0.07	    19.63	     1.39	     0.02	     0.00	     1.39	    70.82	     0.00
   581.60	 -1284.60	  -540.21	     0.13	    20.85	     5.62	    -3.45	     0.06	     6.59	   316.28	     2.88
   601.85	 -1280.49	  -536.62	     0.12	    20.25	     4.11	     3.59	    -0.01	     5.46	   269.49	    -0.49
   641.31	 -1246.68	  -521.32	    -1.98	    39.46	    33.81	    15.30	    -2.10	    37.11	  -940.46	   -53.22
   661.47	 -1272.16	  -535.80	     0.10	    20.16	   -25.48	   -14.48	     2.08	    29.31	 -1453.72	   103.17
   721.65	 -1263.84	  -534.27	     0.06	    60.18	     8.32	     1.53	    -0.04	     8.46	   140.57	    -0.66
   741.51	 -1259.63	  -537.02	     0.13	    19.86	     4.21	    -2.75	     0.07	     5.03	   253.20	     3.52
   761.62	 -1253.95	  -543.99	     0.30	    20.11	     5.68	    -6.97	     0.17	     8.99	   447.11	     8.45
   801.56	 -1251.17	  -543.95	     0.28	    39.94	     2.78	     0.04	    -0.02	     2.78	    69.61	    -0.50
   862.86	 -1237.39	  -536.70	     0.17	    61.30	    13.78	     7.25	    -0.11	    15.57	   254.01	    -1.79
   883.11	 -1233.21	  -537.35	     0.19	    20.25	     4.18	    -0.65	     0.02	     4.23	   208.90	     0.99
   921.99	 -1227.67	  -536.56	     0.23	    38.88	     5.54	     0.79	     0.04	     5.60	   143.93	     1.03
   982.03	 -1219.31	  -537.85	     0.21	    60.04	     8.36	    -1.29	    -0.02	     8.46	   140.89	    -0.33
  1001.75	 -1216.66	  -530.06	     0.12	    19.72	     2.65	     7.79	    -0.09	     8.23	   417.26	    -4.56
  1021.61	 -1211.09	  -530.68	     0.13	    19.86	     5.57	    -0.62	     0.01	     5.60	   282.20	     0.50
  1042.86	 -1205.44	  -536.24	     0.27	    21.25	     5.65	    -5.56	     0.14	     7.93	   373.03	     6.59
  1101.72	 -1197.22	  -529.07	     0.16	    58.86	     8.22	     7.17	    -0.11	    10.91	   185.32	    -1.87
  1121.71	 -1194.47	  -527.62	     0.12	    19.99	     2.75	     1.45	    -0.04	     3.11	   155.52	    -2.00
  1141.71	 -1187.35	  -537.38	     0.30	    20.00	     7.12	    -9.76	     0.18	    12.08	   604.05	     9.00
  1162.11	 -1183.23	  -534.50	     0.29	    20.40	     4.12	     2.88	    -0.01	     5.03	   246.41	    -0.49
  1202.19	 -1177.72	  -531.60	     0.25	    40.08	     5.51	     2.90	    -0.04	     6.23	   155.35	    -1.00
  1221.92	 -1173.63	  -527.31	     0.17	    19.73	     4.09	     4.29	    -0.08	     5.93	   300.42	    -4.05
  1263.89	 -1163.81	  -532.81	     0.28	    41.97	     9.82	    -5.50	     0.11	    11.26	   268.18	     2.62
  1301.71	 -1161.15	  -525.72	     0.19	    37.82	     2.66	     7.09	    -0.09	     7.57	   200.23	    -2.38
  1323.35	 -1155.59	  -525.64	     0.17	    21.64	     5.56	     0.08	    -0.02	     5.56	   256.96	    -0.92
  1343.21	 -1149.94	  -531.20	     0.33	    19.86	     5.65	    -5.56	     0.16	     7.93	   399.14	     8.06
  1381.75	 -1144.39	  -531.12	     0.33	    38.54	     5.55	     0.08	     0.00	     5.55	   144.02	     0.00
  1401.72	 -1141.66	  -528.26	     0.26	    19.97	     2.73	     2.86	    -0.07	     3.95	   197.99	    -3.51
  1421.80	 -1136.17	  -523.95	     0.26	    20.08	     5.49	     4.31	     0.00	     6.98	   347.59	     0.00
  1442.91	 -1133.39	  -523.91	     0.26	    21.11	     2.78	     0.04	     0.00	     2.78	   131.70	     0.00
  1482.48	 -1127.88	  -521.00	     0.19	    39.57	     5.51	     2.91	    -0.07	     6.23	   157.47	    -1.77
  1502.81	 -1122.25	  -525.15	     0.28	    20.33	     5.63	    -4.15	     0.09	     6.99	   344.04	     4.43
  1544.04	 -1112.68	  -516.55	     0.17	    41.23	     9.57	     8.60	    -0.11	    12.87	   312.06	    -2.67
  1582.68	 -1108.46	  -519.31	     0.26	    38.64	     4.22	    -2.76	     0.09	     5.04	   130.50	     2.33
  1602.66	 -1102.99	  -514.29	     0.22	    19.98	     5.47	     5.02	    -0.04	     7.42	   371.59	    -2.00
  1662.52	 -1093.23	  -516.26	     0.25	    59.86	     9.76	    -1.97	     0.03	     9.96	   166.34	     0.50
  1683.82	 -1088.98	  -520.43	     0.36	    21.30	     4.25	    -4.17	     0.11	     5.95	   279.54	     5.16
  1704.36	 -1083.43	  -520.35	     0.36	    20.54	     5.55	     0.08	     0.00	     5.55	   270.23	     0.00
  1724.18	 -1080.07	  -513.25	     0.28	    19.82	     3.36	     7.10	    -0.08	     7.85	   396.31	    -4.04
  1763.47	 -1073.80	  -514.57	     0.29	    39.29	     6.27	    -1.32	     0.01	     6.41	   163.08	     0.25
  1784.08	 -1071.09	  -510.30	     0.24	    20.61	     2.71	     4.27	    -0.05	     5.06	   245.38	    -2.43
  1804.00	 -1065.51	  -511.62	     0.32	    19.92	     5.58	    -1.32	     0.08	     5.73	   287.85	     4.02
  1824.55	 -1059.95	  -511.54	     0.31	    20.55	     5.56	     0.08	    -0.01	     5.56	   270.59	    -0.49
