     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1349.97	  -540.45	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    61.62	 -1348.57	  -540.43	     0.03	    61.62	     1.39	     0.02	    -0.00	     1.39	    22.58	    -0.01
   122.43	 -1347.18	  -540.41	     0.00	    60.81	     1.39	     0.02	    -0.02	     1.39	    22.88	    -0.37
   142.01	 -1347.19	  -539.70	    -0.01	    19.58	    -0.01	     0.70	    -0.01	     0.70	   -36.01	    -0.58
   164.14	 -1345.79	  -540.39	     0.03	    22.13	     1.40	    -0.68	     0.03	     1.56	    70.52	     1.56
   184.09	 -1345.79	  -540.39	     0.03	    19.94	     0.00	     0.00	    -0.00	     0.00	     0.00	    -0.03
   204.12	 -1344.40	  -540.37	     0.00	    20.04	     1.39	     0.02	    -0.02	     1.39	    69.44	    -1.14
   282.86	 -1341.62	  -540.33	     0.03	    78.74	     2.78	     0.04	     0.02	     2.78	    35.33	     0.29
   321.86	 -1337.45	  -540.26	     0.03	    39.00	     4.17	     0.06	     0.00	     4.17	   107.01	     0.01
   341.79	 -1336.06	  -540.24	     0.03	    19.93	     1.39	     0.02	     0.00	     1.39	    69.79	     0.01
   362.01	 -1336.06	  -540.24	     0.03	    20.22	     0.00	     0.00	    -0.00	     0.00	     0.00	    -0.03
   406.44	 -1333.27	  -540.20	     0.03	    44.43	     2.78	     0.04	     0.00	     2.78	    62.62	     0.01
   441.93	 -1330.49	  -540.16	     0.03	    35.49	     2.78	     0.04	    -0.00	     2.78	    78.39	    -0.01
   462.48	 -1329.10	  -540.14	     0.03	    20.56	     1.39	     0.02	     0.00	     1.39	    67.66	     0.00
   542.30	 -1322.15	  -540.04	     0.00	    79.82	     6.95	     0.10	    -0.02	     6.95	    87.12	    -0.29
   562.56	 -1320.76	  -540.02	     0.03	    20.25	     1.39	     0.02	     0.02	     1.39	    68.66	     1.15
   583.47	 -1319.37	  -540.00	     0.00	    20.91	     1.39	     0.02	    -0.02	     1.39	    66.51	    -1.09
   643.11	 -1313.80	  -539.92	     0.00	    59.64	     5.56	     0.08	    -0.00	     5.56	    93.27	    -0.02
   662.99	 -1281.32	  -528.17	    -2.11	    19.88	    32.48	    11.75	    -2.11	    34.54	 -1737.36	  -106.17
   744.63	 -1308.21	  -541.96	     0.04	    81.64	   -26.89	   -13.79	     2.15	    30.22	  -370.13	    26.29
   768.23	 -1305.44	  -541.21	     0.05	    23.61	     2.77	     0.74	     0.01	     2.87	   121.46	     0.50
   845.16	 -1297.12	  -539.68	     0.03	    76.93	     8.32	     1.53	    -0.02	     8.46	   109.96	    -0.31
   865.67	 -1294.33	  -540.35	     0.04	    20.51	     2.79	    -0.66	     0.01	     2.87	   139.93	     0.57
   904.61	 -1291.54	  -541.01	     0.00	    38.94	     2.79	    -0.66	    -0.03	     2.87	    73.69	    -0.90
   984.61	 -1285.28	  -540.92	     0.03	    80.00	     6.25	     0.09	     0.02	     6.26	    78.20	     0.28
  1046.45	 -1277.61	  -542.22	     0.07	    61.84	     7.67	    -1.30	     0.05	     7.78	   125.78	     0.77
  1084.69	 -1274.86	  -540.77	    -0.02	    38.24	     2.76	     1.45	    -0.09	     3.12	    81.45	    -2.42
  1146.96	 -1269.27	  -542.10	     0.00	    62.27	     5.58	    -1.33	     0.02	     5.74	    92.15	     0.37
  1225.76	 -1260.96	  -540.57	     0.03	    78.80	     8.32	     1.53	     0.02	     8.46	   107.30	     0.29
  1288.66	 -1255.38	  -541.90	     0.03	    62.89	     5.58	    -1.33	     0.00	     5.74	    91.23	     0.00
  1308.55	 -1252.60	  -541.86	     0.03	    19.89	     2.78	     0.04	    -0.00	     2.78	   139.73	    -0.03
  1366.70	 -1247.04	  -541.78	     0.05	    58.15	     5.56	     0.08	     0.02	     5.56	    95.60	     0.41
