     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    38.57	 -1345.79	  -540.39	     0.03	    38.57	     1.39	     0.02	     0.02	     1.39	    36.06	     0.59
    78.60	 -1340.23	  -540.30	     0.03	    40.02	     5.56	     0.08	    -0.00	     5.56	   139.04	    -0.01
   100.16	 -1336.06	  -540.24	     0.03	    21.56	     4.17	     0.06	     0.00	     4.17	   193.58	     0.02
   138.52	 -1332.58	  -540.19	     0.03	    38.36	     3.48	     0.05	     0.00	     3.48	    90.64	     0.00
   158.53	 -1326.32	  -540.10	     0.00	    20.01	     6.26	     0.09	    -0.02	     6.26	   312.78	    -1.20
   178.77	 -1322.15	  -540.04	    -0.04	    20.24	     4.17	     0.06	    -0.04	     4.17	   206.20	    -2.18
   199.47	 -1316.59	  -539.96	    -0.02	    20.70	     5.56	     0.08	     0.02	     5.56	   268.71	     1.05
   238.50	 -1310.33	  -539.87	    -0.02	    39.03	     6.26	     0.09	     0.00	     6.26	   160.33	     0.01
   258.63	 -1304.05	  -541.19	     0.00	    20.13	     6.28	    -1.32	     0.02	     6.42	   318.77	     1.11
   279.01	 -1297.10	  -541.09	     0.00	    20.38	     6.95	     0.10	     0.00	     6.95	   341.16	     0.00
   359.23	 -1277.63	  -541.52	    -0.05	    80.23	    19.47	    -0.42	    -0.05	    19.48	   242.77	    -0.66
   380.75	 -1268.58	  -542.09	    -0.02	    21.52	     9.05	    -0.57	     0.03	     9.06	   421.14	     1.34
   419.17	 -1261.61	  -543.40	    -0.06	    38.41	     6.97	    -1.31	    -0.04	     7.09	   184.66	    -1.10
   459.67	 -1245.60	  -544.58	    -0.04	    40.50	    16.00	    -1.18	     0.02	    16.05	   396.26	     0.53
   499.75	 -1237.27	  -544.46	    -0.04	    40.08	     8.34	     0.12	     0.00	     8.34	   208.05	     0.00
   520.41	 -1228.92	  -545.04	    -0.03	    20.66	     8.35	    -0.58	     0.01	     8.37	   405.12	     0.49
   540.52	 -1220.55	  -547.03	    -0.02	    20.11	     8.37	    -1.99	     0.01	     8.61	   427.86	     0.57
   581.63	 -1202.48	  -546.77	    -0.02	    41.12	    18.06	     0.26	    -0.00	    18.06	   439.32	    -0.02
   619.77	 -1192.74	  -548.04	    -0.04	    38.14	     9.75	    -1.27	    -0.02	     9.83	   257.79	    -0.58
   639.78	 -1184.38	  -549.33	    -0.02	    20.01	     8.36	    -1.29	     0.02	     8.46	   422.59	     1.15
   821.72	 -1128.75	  -552.05	    -0.03	   181.94	    55.63	    -2.72	    -0.01	    55.70	   306.12	    -0.08
   862.13	 -1100.23	  -553.75	    -0.07	    40.41	    28.52	    -1.70	    -0.03	    28.57	   706.98	    -0.78
   899.85	 -1089.78	  -555.01	    -0.07	    37.71	    10.45	    -1.26	    -0.00	    10.52	   278.98	    -0.02
   980.54	 -1061.94	  -557.43	    -0.04	    80.69	    27.84	    -2.42	     0.02	    27.95	   346.34	     0.28
  1000.55	 -1050.77	  -560.09	    -0.04	    20.01	    11.17	    -2.66	    -0.00	    11.48	   573.68	    -0.00
  1080.53	 -1021.58	  -559.66	    -0.09	    79.98	    29.20	     0.42	    -0.04	    29.20	   365.07	    -0.54
  1100.83	 -1011.80	  -562.34	    -0.04	    20.29	     9.78	    -2.68	     0.04	    10.14	   499.89	     2.14
  1121.14	  -999.96	  -562.88	    -0.08	    20.32	    11.83	    -0.53	    -0.04	    11.85	   583.07	    -1.74
  1260.80	  -949.06	  -568.50	    -0.08	   139.66	    50.90	    -5.62	    -0.01	    51.21	   366.65	    -0.04
  1302.35	  -908.12	  -559.43	    -2.39	    41.54	    40.94	     9.07	    -2.31	    41.93	 -1009.30	   -55.56
  1321.67	  -928.85	  -569.62	    -0.07	    19.32	   -20.73	   -10.19	     2.33	    23.09	 -1195.37	   120.47
  1481.02	  -853.45	  -576.31	    -0.08	   159.35	    75.40	    -6.69	    -0.01	    75.70	   475.03	    -0.08
  1620.76	  -813.58	  -580.69	    -0.09	   139.74	    39.87	    -4.38	    -0.01	    40.11	   287.03	    -0.06
  1641.21	  -805.87	  -582.00	    -0.05	    20.45	     7.71	    -1.31	     0.04	     7.82	   382.35	     2.02
  1662.66	  -800.26	  -583.33	    -0.07	    21.46	     5.61	    -1.34	    -0.02	     5.77	   268.93	    -0.93
  1702.38	  -793.96	  -583.95	    -0.06	    39.71	     6.30	    -0.62	     0.01	     6.33	   159.41	     0.18
  1764.94	  -779.97	  -584.46	    -0.04	    62.56	    13.99	    -0.51	     0.01	    14.00	   223.78	     0.24
  1820.81	  -771.55	  -585.76	    -0.07	    55.87	     8.42	    -1.30	    -0.02	     8.51	   152.40	    -0.41
  1840.86	  -768.76	  -585.72	    -0.06	    20.06	     2.80	     0.04	     0.00	     2.80	   139.47	     0.17
  1901.03	  -761.06	  -585.61	    -0.09	    60.16	     7.69	     0.11	    -0.03	     7.69	   127.88	    -0.42
  1920.88	  -758.97	  -585.58	    -0.07	    19.86	     2.10	     0.03	     0.02	     2.10	   105.69	     1.09
  1940.91	  -757.55	  -586.27	    -0.07	    20.02	     1.41	    -0.69	    -0.01	     1.57	    78.46	    -0.37
  1961.76	  -754.74	  -586.93	    -0.04	    20.86	     2.81	    -0.67	     0.03	     2.89	   138.55	     1.57
  2048.86	  -750.53	  -587.58	    -0.03	    87.10	     4.21	    -0.65	     0.01	     4.26	    48.92	     0.11
  2082.69	  -749.82	  -588.28	    -0.02	    33.83	     0.71	    -0.70	     0.01	     1.00	    29.49	     0.32
  2122.05	  -749.12	  -588.27	    -0.02	    39.36	     0.70	     0.01	    -0.00	     0.70	    17.78	    -0.01
