     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.21	  -539.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.20	 -1341.64	  -538.91	     0.05	    20.20	     5.56	     0.08	     0.05	     5.56	   275.53	     2.39
    40.83	 -1336.08	  -538.83	     0.00	    20.64	     5.56	     0.08	    -0.05	     5.56	   269.63	    -2.37
    80.11	 -1330.49	  -540.16	     0.07	    39.28	     5.59	    -1.33	     0.07	     5.74	   146.18	     1.80
   100.17	 -1324.95	  -538.67	     0.05	    20.06	     5.54	     1.49	    -0.02	     5.74	   286.01	    -1.17
   160.32	 -1308.24	  -539.84	     0.07	    60.15	    16.71	    -1.17	     0.02	    16.75	   278.48	     0.41
   180.19	 -1299.90	  -539.72	     0.03	    19.87	     8.34	     0.12	    -0.05	     8.34	   419.78	    -2.47
   241.36	 -1270.69	  -540.71	     0.07	    61.17	    29.21	    -0.99	     0.05	    29.23	   477.85	     0.76
   280.60	 -1260.98	  -539.16	     0.07	    39.23	     9.70	     1.55	     0.00	     9.83	   250.51	     0.03
   320.86	 -1238.74	  -539.54	     0.09	    40.26	    22.25	    -0.38	     0.01	    22.25	   552.63	     0.29
   341.77	 -1230.41	  -538.72	     0.05	    20.91	     8.32	     0.83	    -0.04	     8.37	   400.07	    -1.76
   481.37	 -1174.86	  -536.50	     0.05	   139.60	    55.55	     2.22	     0.00	    55.59	   398.21	     0.00
   581.93	 -1140.03	  -542.34	     0.19	   100.56	    34.84	    -5.84	     0.14	    35.32	   351.26	     1.44
   641.45	 -1074.39	  -520.22	    -2.38	    59.52	    65.64	    22.12	    -2.57	    69.26	 -1163.65	   -43.23
   703.56	 -1069.26	  -535.66	     0.16	    62.11	     5.13	   -15.44	     2.54	    16.27	   261.97	    40.82
   723.31	 -1056.73	  -536.89	     0.17	    19.75	    12.53	    -1.23	     0.02	    12.59	   637.48	     0.98
   762.06	 -1046.37	  -533.21	     0.17	    38.75	    10.36	     3.68	    -0.01	    11.00	   283.78	    -0.16
   862.83	 -1010.87	  -535.51	     0.23	   100.77	    35.50	    -2.30	     0.06	    35.57	   353.02	     0.57
   883.49	  -985.92	  -530.20	     0.22	    20.66	    24.95	     5.31	    -0.00	    25.50	  1234.69	    -0.08
   903.41	  -976.19	  -530.06	     0.19	    19.92	     9.74	     0.14	    -0.03	     9.74	   488.99	    -1.74
   941.58	  -961.54	  -531.96	     0.23	    38.17	    14.65	    -1.90	     0.04	    14.77	   386.90	     1.14
   961.80	  -951.28	  -521.93	     0.12	    20.22	    10.26	    10.03	    -0.11	    14.35	   709.98	    -5.67
  1003.48	  -926.23	  -520.85	     0.13	    41.68	    25.04	     1.08	     0.01	    25.07	   601.35	     0.27
  1063.76	  -901.16	  -520.48	     0.17	    60.28	    25.07	     0.37	     0.05	    25.07	   415.89	     0.75
  1083.63	  -888.50	  -527.35	     0.35	    19.86	    12.67	    -6.87	     0.17	    14.41	   725.49	     8.73
  1142.80	  -865.01	  -515.70	     0.17	    59.17	    23.49	    11.65	    -0.17	    26.22	   443.20	    -2.93
  1162.79	  -851.04	  -516.90	     0.22	    19.99	    13.97	    -1.20	     0.05	    14.02	   701.36	     2.46
  1182.95	  -841.26	  -517.46	     0.26	    20.16	     9.78	    -0.56	     0.03	     9.79	   485.82	     1.67
  1221.60	  -828.14	  -509.49	     0.13	    38.65	    13.12	     7.97	    -0.12	    15.35	   397.12	    -3.21
  1262.97	  -805.02	  -514.09	     0.31	    41.38	    23.12	    -4.60	     0.17	    23.58	   569.80	     4.21
  1301.72	  -792.47	  -512.49	     0.30	    38.75	    12.55	     1.60	    -0.01	    12.65	   326.42	    -0.33
  1322.88	  -780.71	  -505.94	     0.20	    21.16	    11.76	     6.54	    -0.10	    13.46	   636.01	    -4.54
  1362.33	  -768.03	  -511.41	     0.34	    39.45	    12.68	    -5.47	     0.14	    13.81	   350.08	     3.49
  1381.77	  -756.25	  -505.57	     0.25	    19.44	    11.78	     5.84	    -0.09	    13.15	   676.41	    -4.39
