     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.23	  -537.59	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.49	 -1347.21	  -539.00	     0.05	    20.49	     0.02	    -1.41	     0.02	     1.41	   -68.82	     0.98
    59.54	 -1344.45	  -537.55	     0.11	    39.05	     2.76	     1.45	     0.06	     3.12	    79.84	     1.54
   127.18	 -1339.58	  -537.48	    -0.58	    67.64	     4.87	     0.07	    -0.69	     4.87	    72.01	   -10.20
   201.32	 -1336.10	  -537.43	     0.03	    74.14	     3.48	     0.05	     0.61	     3.48	    46.94	     8.23
   260.66	 -1330.54	  -537.34	     0.55	    59.34	     5.56	     0.09	     0.52	     5.56	    93.71	     8.76
   319.27	 -1324.97	  -537.26	     0.00	    58.61	     5.57	     0.08	    -0.55	     5.57	    95.04	    -9.38
   358.74	 -1317.84	  -548.44	     0.24	    39.47	     7.13	   -11.18	     0.24	    13.26	   335.95	     6.08
   460.73	 -1313.06	  -542.73	     0.13	   101.99	     4.78	     5.71	    -0.11	     7.45	    73.01	    -1.08
   598.86	 -1283.18	  -541.60	     0.15	   138.13	    29.88	     1.13	     0.02	    29.90	   216.47	     0.14
   660.21	 -1266.58	  -537.12	     0.14	    61.35	    16.60	     4.48	    -0.01	    17.19	   280.26	    -0.16
   740.78	 -1256.19	  -534.86	    -0.82	    80.57	    10.39	     2.26	    -0.96	    10.63	   131.97	   -11.92
   800.10	 -1244.22	  -543.85	     0.21	    59.32	    11.97	    -8.99	     1.03	    14.97	   252.36	    17.36
   861.74	 -1200.87	  -518.54	    -2.33	    61.64	    43.35	    25.31	    -2.54	    50.20	  -814.37	   -41.21
   901.48	 -1227.05	  -531.62	     0.09	    39.74	   -26.18	   -13.08	     2.42	    29.27	  -736.43	    60.90
   921.49	 -1222.04	  -540.71	     0.24	    20.01	     5.01	    -9.09	     0.15	    10.38	   518.70	     7.50
   980.46	 -1213.84	  -532.13	     0.15	    58.97	     8.20	     8.58	    -0.09	    11.87	   201.26	    -1.53
  1021.57	 -1205.54	  -529.89	     0.12	    41.11	     8.30	     2.24	    -0.03	     8.60	   209.12	    -0.73
  1041.47	 -1199.93	  -533.34	     0.22	    19.90	     5.61	    -3.45	     0.10	     6.59	   330.95	     5.03
