     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1345.79	  -540.39	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.51	 -1345.82	  -538.98	     0.00	    21.51	    -0.03	     1.41	     0.00	     1.41	   -65.57	     0.00
    42.88	 -1345.81	  -538.98	     0.00	    21.37	     0.01	     0.00	     0.00	     0.01	     0.47	     0.00
   201.17	 -1341.64	  -538.92	     0.03	   158.29	     4.17	     0.06	     0.03	     4.17	    26.35	     0.19
   221.11	 -1336.10	  -537.43	     0.03	    19.94	     5.54	     1.49	     0.00	     5.74	   287.71	     0.00
   323.22	 -1323.46	  -545.00	     0.19	   102.11	    12.64	    -7.57	     0.16	    14.73	   144.29	     1.57
   383.06	 -1311.10	  -534.95	     0.13	    59.84	    12.36	    10.05	    -0.06	    15.93	   266.21	    -1.00
   404.69	 -1305.52	  -536.28	     0.21	    21.63	     5.58	    -1.33	     0.08	     5.74	   265.20	     3.70
   424.95	 -1299.89	  -540.43	     0.26	    20.26	     5.63	    -4.15	     0.05	     6.99	   345.22	     2.47
   464.77	 -1294.33	  -540.35	     0.33	    39.82	     5.56	     0.08	     0.07	     5.56	   139.64	     1.76
   484.74	 -1290.27	  -533.24	     0.20	    19.97	     4.06	     7.11	    -0.13	     8.19	   409.99	    -6.51
   504.90	 -1284.74	  -531.75	     0.20	    20.16	     5.53	     1.49	     0.00	     5.73	   284.09	     0.00
   543.12	 -1279.13	  -534.49	     0.31	    38.22	     5.61	    -2.74	     0.11	     6.24	   163.35	     2.88
   563.11	 -1273.62	  -531.59	     0.27	    19.99	     5.51	     2.90	    -0.04	     6.23	   311.48	    -2.00
   583.25	 -1268.08	  -530.10	     0.34	    20.14	     5.54	     1.49	     0.07	     5.74	   284.85	     3.48
   604.04	 -1262.57	  -527.20	     0.26	    20.79	     5.51	     2.90	    -0.08	     6.23	   299.50	    -3.85
   643.07	 -1257.06	  -524.30	     0.28	    39.03	     5.51	     2.90	     0.02	     6.23	   159.53	     0.51
