     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1345.79	  -540.39	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    58.58	 -1331.87	  -540.89	     0.04	    58.58	    13.92	    -0.50	     0.04	    13.93	   237.81	     0.60
   118.63	 -1319.36	  -540.71	     0.04	    60.05	    12.52	     0.18	     0.00	    12.52	   208.45	     0.00
   138.70	 -1311.02	  -539.88	    -0.02	    20.07	     8.33	     0.83	    -0.06	     8.37	   417.15	    -2.89
   160.94	 -1301.98	  -540.46	     0.01	    22.25	     9.05	    -0.57	     0.03	     9.07	   407.54	     1.52
   180.92	 -1291.54	  -541.01	     0.03	    19.97	    10.44	    -0.55	     0.01	    10.45	   523.33	     0.59
   202.08	 -1281.81	  -540.87	     0.00	    21.17	     9.73	     0.14	    -0.02	     9.73	   459.78	    -1.10
   318.83	 -1240.06	  -543.79	     0.06	   116.74	    41.75	    -2.92	     0.06	    41.85	   358.50	     0.49
   438.85	 -1178.94	  -542.20	     0.03	   120.02	    61.12	     1.59	    -0.03	    61.14	   509.39	    -0.28
   600.05	 -1103.76	  -550.27	     0.15	   161.20	    75.18	    -8.07	     0.13	    75.61	   469.04	     0.78
   682.04	 -1066.28	  -547.61	     0.12	    81.99	    37.48	     2.66	    -0.03	    37.58	   458.30	    -0.39
   780.42	 -1028.82	  -542.83	     0.05	    98.37	    37.46	     4.78	    -0.07	    37.76	   383.85	    -0.73
   842.43	 -1002.40	  -542.44	     0.10	    62.02	    26.42	     0.39	     0.05	    26.42	   426.02	     0.85
   921.60	  -982.93	  -542.16	     0.10	    79.17	    19.47	     0.28	    -0.00	    19.47	   246.00	    -0.05
  1002.39	  -967.58	  -544.76	     0.11	    80.79	    15.35	    -2.60	     0.02	    15.57	   192.73	     0.20
  1075.88	  -951.51	  -548.05	     0.18	    73.49	    16.07	    -3.29	     0.06	    16.40	   223.16	     0.86
  1145.41	  -947.46	  -540.93	     0.08	    69.53	     4.05	     7.12	    -0.09	     8.19	   117.81	    -1.32
  1183.41	  -941.91	  -540.15	     0.07	    37.99	     5.56	     0.79	    -0.01	     5.61	   147.68	    -0.31
  1244.73	  -935.64	  -540.05	     0.07	    61.32	     6.26	     0.09	    -0.00	     6.27	   102.17	    -0.01
  1303.40	  -934.11	  -547.80	     0.19	    58.67	     1.53	    -7.74	     0.12	     7.89	   134.54	     2.06
  1324.28	  -934.14	  -546.39	     0.17	    20.88	    -0.03	     1.41	    -0.03	     1.41	    67.63	    -1.21
  1423.54	  -931.30	  -549.17	     0.22	    99.26	     2.83	    -2.78	     0.05	     3.97	    40.02	     0.52
  1483.51	  -932.07	  -544.94	     0.17	    59.96	    -0.77	     4.23	    -0.05	     4.30	   -71.63	    -0.83
  1503.47	  -931.33	  -547.76	     0.20	    19.97	     0.75	    -2.81	     0.03	     2.91	   145.76	     1.38
  1643.76	  -931.38	  -544.93	     0.15	   140.29	    -0.05	     2.82	    -0.04	     2.82	    20.13	    -0.32
  1684.83	  -932.83	  -541.43	     0.09	    41.07	    -1.45	     3.51	    -0.06	     3.80	   -92.48	    -1.43
  1764.99	  -932.16	  -540.00	     0.05	    80.16	     0.67	     1.42	    -0.04	     1.57	    19.62	    -0.56
