     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1344.40	  -540.37	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.77	 -1340.23	  -540.30	     0.00	    19.77	     4.17	     0.07	     0.00	     4.17	   210.96	     0.00
    39.99	 -1336.06	  -540.24	     0.00	    20.22	     4.17	     0.06	     0.00	     4.17	   206.25	     0.00
    60.12	 -1331.88	  -540.18	     0.00	    20.13	     4.18	     0.06	     0.00	     4.18	   207.67	     0.00
   102.82	 -1320.73	  -541.43	     0.05	    42.70	    11.15	    -1.25	     0.05	    11.22	   262.76	     1.17
   181.78	 -1302.68	  -539.76	     0.03	    78.96	    18.05	     1.67	    -0.02	    18.13	   229.57	    -0.25
   220.59	 -1296.43	  -539.67	     0.03	    38.81	     6.25	     0.09	     0.00	     6.25	   161.06	     0.00
   241.43	 -1288.78	  -539.56	     0.00	    20.84	     7.65	     0.11	    -0.03	     7.65	   367.12	    -1.44
   261.43	 -1280.43	  -540.15	     0.01	    20.00	     8.35	    -0.59	     0.01	     8.37	   418.54	     0.50
   281.47	 -1273.32	  -549.91	     0.19	    20.04	     7.11	    -9.76	     0.18	    12.08	   602.55	     8.98
   321.00	 -1263.75	  -539.90	     0.04	    39.53	     9.57	    10.01	    -0.15	    13.85	   350.33	    -3.79
   341.14	 -1255.42	  -539.08	     0.03	    20.14	     8.33	     0.82	    -0.01	     8.37	   415.60	    -0.50
   361.18	 -1245.70	  -538.94	     0.03	    20.04	     9.72	     0.14	     0.00	     9.72	   485.08	     0.00
   382.22	 -1237.88	  -549.40	     0.20	    21.04	     7.82	   -10.46	     0.17	    13.06	   620.72	     8.08
   470.62	 -1219.31	  -537.85	     0.01	    88.40	    18.57	    11.55	    -0.19	    21.87	   247.39	    -2.15
   545.08	 -1181.09	  -538.00	     0.07	    74.46	    38.22	    -0.15	     0.06	    38.22	   513.30	     0.81
   580.51	 -1171.38	  -537.15	     0.04	    35.43	     9.71	     0.85	    -0.03	     9.75	   275.11	    -0.85
   680.94	 -1131.09	  -536.57	     0.08	   100.43	    40.29	     0.58	     0.04	    40.29	   401.22	     0.40
   761.79	 -1100.48	  -538.94	     0.10	    80.85	    30.61	    -2.37	     0.02	    30.70	   379.74	     0.25
   780.56	 -1088.73	  -535.24	     0.07	    18.77	    11.75	     3.70	    -0.03	    12.32	   656.30	    -1.60
   843.12	 -1067.73	  -544.10	     0.25	    62.56	    21.00	    -8.86	     0.18	    22.79	   364.33	     2.88
   921.97	 -1026.24	  -531.50	     0.10	    78.85	    41.49	    12.60	    -0.15	    43.36	   549.92	    -1.90
   942.43	 -1015.08	  -533.46	     0.13	    20.46	    11.16	    -1.96	     0.03	    11.33	   553.80	     1.47
