     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.21	  -539.00	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.18	 -1347.23	  -537.59	     0.03	    20.18	    -0.02	     1.41	     0.00	     1.41	    69.88	     0.00
   141.73	 -1345.81	  -538.98	     0.05	   121.55	     1.42	    -1.39	     0.02	     1.99	    16.35	     0.16
   161.77	 -1347.23	  -537.59	     0.03	    20.04	    -1.42	     1.39	    -0.02	     1.99	   -99.16	    -1.00
   302.13	 -1345.82	  -538.98	     0.05	   140.36	     1.41	    -1.39	     0.02	     1.98	    14.11	     0.14
   322.36	 -1344.45	  -537.55	     0.03	    20.23	     1.37	     1.43	    -0.02	     1.98	    97.89	    -0.99
   362.32	 -1341.66	  -537.51	     0.08	    39.96	     2.79	     0.04	     0.05	     2.79	    69.83	     1.25
   444.01	 -1337.35	  -545.90	     0.21	    81.69	     4.31	    -8.39	     0.13	     9.43	   115.46	     1.59
   482.34	 -1331.82	  -543.71	     0.23	    38.33	     5.53	     2.19	     0.02	     5.95	   155.17	     0.52
   502.25	 -1328.97	  -547.90	     0.25	    19.91	     2.85	    -4.19	     0.02	     5.07	   254.52	     1.00
   523.01	 -1326.33	  -539.40	     0.17	    20.76	     2.64	     8.50	    -0.08	     8.90	   428.74	    -3.85
   543.39	 -1322.19	  -537.22	     0.13	    20.38	     4.14	     2.18	    -0.04	     4.68	   229.58	    -1.96
   602.49	 -1313.88	  -534.99	     0.15	    59.10	     8.31	     2.23	     0.02	     8.60	   145.58	     0.34
   622.23	 -1309.71	  -534.93	     0.22	    19.74	     4.17	     0.06	     0.07	     4.17	   211.27	     3.55
   643.65	 -1305.54	  -534.87	     0.22	    21.42	     4.17	     0.06	     0.00	     4.17	   194.70	     0.00
   682.49	 -1299.89	  -540.43	     0.32	    38.84	     5.65	    -5.56	     0.10	     7.93	   204.09	     2.57
   703.27	 -1295.81	  -534.73	     0.26	    20.78	     4.08	     5.70	    -0.06	     7.01	   337.33	    -2.89
   723.22	 -1291.71	  -530.44	     0.21	    19.95	     4.10	     4.29	    -0.05	     5.93	   297.45	    -2.51
   762.30	 -1286.13	  -531.77	     0.27	    39.08	     5.58	    -1.33	     0.06	     5.74	   146.78	     1.54
   782.51	 -1281.96	  -531.71	     0.30	    20.21	     4.17	     0.06	     0.03	     4.17	   206.35	     1.48
   802.79	 -1275.01	  -531.61	     0.33	    20.28	     6.95	     0.10	     0.03	     6.95	   342.74	     1.48
   842.38	 -1269.45	  -531.53	     0.71	    39.59	     5.56	     0.08	     0.38	     5.56	   140.45	     9.60
   862.91	 -1266.76	  -525.85	     0.31	    20.53	     2.69	     5.68	    -0.40	     6.28	   306.13	   -19.48
   882.97	 -1261.23	  -524.36	     0.31	    20.06	     5.53	     1.49	     0.00	     5.73	   285.50	     0.00
   902.95	 -1255.60	  -528.51	     0.41	    19.98	     5.63	    -4.15	     0.10	     6.99	   350.06	     5.01
   923.36	 -1250.13	  -522.79	     0.37	    20.41	     5.47	     5.72	    -0.04	     7.91	   387.78	    -1.96
   983.39	 -1246.01	  -519.91	     0.36	    60.03	     4.12	     2.88	    -0.01	     5.03	    83.74	    -0.17
  1003.76	 -1234.94	  -516.93	     0.40	    20.37	    11.07	     2.98	     0.04	    11.46	   562.79	     1.96
  1042.62	 -1229.41	  -515.44	     0.43	    38.86	     5.53	     1.49	     0.03	     5.73	   147.38	     0.77
  1063.10	 -1223.90	  -512.54	     0.40	    20.48	     5.51	     2.90	    -0.03	     6.23	   304.03	    -1.46
  1083.92	 -1218.34	  -512.45	     0.47	    20.82	     5.56	     0.09	     0.07	     5.56	   267.09	     3.36
  1122.66	 -1214.27	  -506.76	     0.42	    38.74	     4.07	     5.69	    -0.05	     7.00	   180.58	    -1.29
  1143.09	 -1207.30	  -508.06	     0.47	    20.43	     6.97	    -1.30	     0.05	     7.09	   347.05	     2.45
  1163.30	 -1201.84	  -502.34	     0.46	    20.21	     5.46	     5.72	    -0.01	     7.91	   391.27	    -0.49
  1183.70	 -1196.33	  -499.44	     0.45	    20.40	     5.51	     2.90	    -0.01	     6.23	   305.22	    -0.49
  1203.64	 -1190.14	  -495.83	     0.46	    19.94	     6.19	     3.61	     0.01	     7.17	   359.37	     0.50
  1242.86	 -1185.27	  -496.46	     0.50	    39.22	     4.87	    -0.63	     0.04	     4.91	   125.21	     1.02
  1262.91	 -1179.79	  -491.45	     0.49	    20.05	     5.48	     5.01	    -0.01	     7.42	   370.32	    -0.50
  1283.60	 -1151.77	  -464.95	    -1.65	    20.69	    28.02	    26.50	    -2.14	    38.57	 -1864.01	  -103.43
  1322.69	 -1168.79	  -484.94	     0.52	    39.09	   -17.02	   -19.99	     2.17	    26.25	  -671.63	    55.51
  1342.69	 -1163.25	  -484.16	     0.56	    20.00	     5.54	     0.78	     0.04	     5.59	   279.73	     2.00
  1363.68	 -1157.73	  -481.96	     0.58	    20.99	     5.52	     2.20	     0.02	     5.94	   283.10	     0.95
  1384.06	 -1152.24	  -477.65	     0.54	    20.38	     5.49	     4.31	    -0.04	     6.98	   342.48	    -1.96
  1422.78	 -1146.74	  -474.75	     0.59	    38.72	     5.50	     2.90	     0.05	     6.22	   160.58	     1.29
  1443.72	 -1142.67	  -469.05	     0.54	    20.94	     4.07	     5.70	    -0.05	     7.00	   334.48	    -2.39
  1463.78	 -1137.14	  -467.56	     0.59	    20.06	     5.53	     1.49	     0.05	     5.73	   285.50	     2.49
  1484.54	 -1131.65	  -463.24	     0.60	    20.76	     5.49	     4.32	     0.01	     6.99	   336.51	     0.48
  1522.74	 -1124.75	  -461.03	     0.64	    38.20	     6.90	     2.21	     0.04	     7.25	   189.67	     1.05
  1542.90	 -1120.64	  -457.44	     0.64	    20.16	     4.11	     3.59	     0.00	     5.46	   270.69	     0.00
  1563.63	 -1115.13	  -454.54	     0.70	    20.73	     5.51	     2.90	     0.06	     6.23	   300.36	     2.89
  1584.12	 -1109.65	  -450.22	     0.68	    20.49	     5.48	     4.32	    -0.02	     6.98	   340.56	    -0.98
  1622.96	 -1105.56	  -445.93	     0.67	    38.84	     4.09	     4.29	    -0.01	     5.93	   152.61	    -0.26
  1642.93	 -1100.10	  -440.21	     0.68	    19.97	     5.46	     5.72	     0.01	     7.91	   395.97	     0.50
