     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.07	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.99	 -1345.81	  -538.98	     0.00	    19.99	     1.37	     1.43	    -0.07	     1.98	    99.07	    -3.50
    99.74	 -1341.64	  -538.91	    -0.02	    79.75	     4.17	     0.07	    -0.02	     4.17	    52.30	    -0.25
   138.79	 -1336.06	  -540.24	     0.03	    39.05	     5.58	    -1.33	     0.05	     5.74	   146.90	     1.28
   204.39	 -1324.94	  -539.38	     0.01	    65.60	    11.12	     0.86	    -0.02	    11.15	   170.02	    -0.30
   246.97	 -1313.83	  -538.51	     0.00	    42.58	    11.11	     0.87	    -0.01	    11.14	   261.72	    -0.23
   335.02	 -1299.90	  -539.72	     0.05	    88.05	    13.93	    -1.21	     0.05	    13.98	   158.80	     0.57
   405.17	 -1283.22	  -539.48	     0.03	    70.15	    16.68	     0.24	    -0.02	    16.68	   237.80	    -0.29
   426.16	 -1274.90	  -537.95	     0.00	    20.99	     8.32	     1.53	    -0.03	     8.46	   403.03	    -1.43
   465.18	 -1269.32	  -539.28	     0.05	    39.02	     5.58	    -1.33	     0.05	     5.74	   147.01	     1.28
   525.49	 -1271.36	  -542.13	     0.06	    60.31	    -2.04	    -2.85	     0.01	     3.50	   -58.11	     0.17
   586.47	 -1263.02	  -542.01	     0.06	    60.98	     8.34	     0.12	     0.00	     8.34	   136.78	     0.00
   606.70	 -1230.41	  -538.72	     0.07	    20.23	    32.61	     3.29	     0.01	    32.78	  1620.15	     0.49
   627.52	 -1224.85	  -538.64	     0.07	    20.82	     5.56	     0.08	     0.00	     5.56	   267.08	     0.00
   665.51	 -1215.05	  -543.43	     0.16	    37.99	     9.80	    -4.79	     0.09	    10.91	   287.13	     2.37
   685.54	 -1208.21	  -536.98	     0.05	    20.03	     6.84	     6.45	    -0.11	     9.40	   469.37	    -5.49
   826.23	 -1187.97	  -542.33	     0.10	   140.69	    20.24	    -5.35	     0.05	    20.94	   148.80	     0.36
   846.19	 -1163.74	  -537.04	     0.04	    19.96	    24.23	     5.29	    -0.06	    24.80	  1242.52	    -3.01
   866.99	 -1156.67	  -543.99	     0.17	    20.80	     7.07	    -6.95	     0.13	     9.91	   476.63	     6.25
   888.07	 -1148.39	  -541.05	     0.13	    21.08	     8.28	     2.94	    -0.04	     8.79	   416.82	    -1.90
   908.56	 -1140.83	  -536.00	     0.05	    20.49	     7.56	     5.05	    -0.08	     9.09	   443.71	    -3.90
   946.13	 -1133.18	  -536.60	     0.06	    37.57	     7.65	    -0.60	     0.01	     7.67	   204.25	     0.27
   966.29	 -1126.22	  -537.20	     0.07	    20.16	     6.96	    -0.60	     0.01	     6.99	   346.52	     0.50
   986.61	 -1117.78	  -543.42	     0.20	    20.32	     8.44	    -6.22	     0.13	    10.48	   515.96	     6.40
  1088.46	 -1085.98	  -533.79	     0.07	   101.85	    31.80	     9.63	    -0.13	    33.23	   326.23	    -1.28
  1126.72	 -1078.90	  -541.45	     0.19	    38.26	     7.08	    -7.66	     0.12	    10.43	   272.63	     3.14
  1146.98	 -1070.69	  -533.57	     0.07	    20.26	     8.21	     7.88	    -0.12	    11.38	   561.69	    -5.92
  1269.93	 -1029.03	  -530.84	     0.09	   122.95	    41.66	     2.73	     0.02	    41.75	   339.56	     0.16
  1307.26	 -1021.93	  -539.20	     0.21	    37.33	     7.10	    -8.36	     0.12	    10.97	   293.82	     3.21
  1328.59	 -1015.08	  -533.46	     0.13	    21.33	     6.85	     5.74	    -0.08	     8.94	   418.99	    -3.75
  1388.42	  -998.32	  -537.44	     0.20	    59.83	    16.76	    -3.98	     0.07	    17.23	   287.92	     1.17
  1449.98	  -983.09	  -532.99	     0.15	    61.56	    15.23	     4.45	    -0.05	    15.87	   257.75	    -0.81
  1489.83	  -965.69	  -533.43	     0.18	    39.85	    17.40	    -0.44	     0.03	    17.41	   436.78	     0.75
  1550.93	  -949.72	  -531.08	     0.20	    61.10	    15.97	     2.35	     0.02	    16.14	   264.19	     0.33
  1589.82	  -933.04	  -529.42	     0.15	    38.89	    16.68	     1.66	    -0.05	    16.76	   431.02	    -1.29
  1651.98	  -908.08	  -523.40	     0.08	    62.16	    24.96	     6.02	    -0.07	    25.68	   413.06	    -1.13
  1689.82	  -899.58	  -531.05	     0.23	    37.84	     8.50	    -7.65	     0.15	    11.44	   302.21	     3.96
  1711.13	  -891.20	  -532.34	     0.25	    21.31	     8.38	    -1.29	     0.02	     8.48	   397.87	     0.94
  1730.98	  -882.90	  -528.68	     0.23	    19.85	     8.30	     3.66	    -0.02	     9.07	   456.98	    -1.01
  1751.36	  -876.77	  -520.82	     0.14	    20.38	     6.13	     7.86	    -0.09	     9.97	   489.10	    -4.42
  1830.94	  -860.72	  -521.29	     0.13	    79.58	    16.05	    -0.47	    -0.01	    16.06	   201.77	    -0.13
  1869.83	  -843.96	  -522.45	     0.17	    38.89	    16.76	    -1.16	     0.04	    16.80	   431.99	     1.03
  1931.29	  -826.58	  -518.66	     0.14	    61.46	    17.38	     3.79	    -0.03	    17.79	   289.43	    -0.49
  1969.87	  -809.21	  -514.15	     0.10	    38.58	    17.37	     4.51	    -0.04	    17.95	   465.16	    -1.04
  1990.22	  -802.15	  -518.29	     0.18	    20.35	     7.06	    -4.14	     0.08	     8.18	   402.18	     3.93
  2011.25	  -793.83	  -514.63	     0.13	    21.03	     8.32	     3.66	    -0.05	     9.09	   432.21	    -2.38
  2031.33	  -786.85	  -514.52	     0.15	    20.08	     6.98	     0.11	     0.02	     6.98	   347.65	     1.00
  2071.57	  -777.01	  -517.20	     0.20	    40.24	     9.84	    -2.68	     0.05	    10.20	   253.44	     1.24
  2111.78	  -760.26	  -515.54	     0.22	    40.21	    16.75	     1.66	     0.02	    16.83	   418.60	     0.50
  2131.69	  -718.21	  -517.72	     2.95	    19.91	    42.05	    -2.18	     2.73	    42.11	 -2114.84	   137.12
  2211.77	  -728.04	  -517.17	     0.27	    80.08	    -9.83	     0.55	    -2.68	     9.85	  -122.94	   -33.47
  2250.58	  -720.56	  -505.02	     0.16	    38.81	     7.48	    12.15	    -0.11	    14.27	   367.63	    -2.83
  2272.35	  -712.86	  -504.91	     0.15	    21.77	     7.70	     0.11	    -0.01	     7.70	   353.73	    -0.46
  2292.15	  -703.06	  -504.05	     0.14	    19.80	     9.80	     0.86	    -0.01	     9.84	   496.85	    -0.51
  2312.51	  -696.04	  -504.65	     0.15	    20.36	     7.02	    -0.60	     0.01	     7.05	   346.05	     0.49
  2350.51	  -684.70	  -511.56	     0.33	    38.00	    11.34	    -6.91	     0.18	    13.28	   349.46	     4.74
  2371.88	  -679.23	  -503.68	     0.18	    21.37	     5.47	     7.88	    -0.15	     9.59	   448.88	    -7.02
  2392.01	  -670.84	  -502.14	     0.20	    20.13	     8.39	     1.54	     0.02	     8.53	   423.75	     0.99
  2412.10	  -661.00	  -502.69	     0.22	    20.09	     9.84	    -0.55	     0.02	     9.86	   490.56	     1.00
  2450.50	  -653.33	  -499.74	     0.18	    38.40	     7.67	     2.95	    -0.04	     8.22	   214.00	    -1.04
  2472.16	  -645.64	  -498.20	     0.17	    21.66	     7.69	     1.54	    -0.01	     7.84	   362.08	    -0.46
  2492.33	  -608.59	  -485.57	    -1.21	    20.17	    37.05	    12.63	    -1.38	    39.14	  1940.68	   -68.42
  2530.52	  -628.78	  -497.94	     0.22	    38.19	   -20.19	   -12.37	     1.43	    23.68	  -620.01	    37.44
  2550.53	  -619.65	  -497.09	     0.23	    20.01	     9.13	     0.85	     0.01	     9.17	   458.24	     0.50
  2570.50	  -611.95	  -494.84	     0.18	    19.97	     7.70	     2.25	    -0.05	     8.02	   401.70	    -2.50
  2592.07	  -604.99	  -491.19	     0.14	    21.57	     6.96	     3.65	    -0.04	     7.86	   364.35	    -1.85
  2630.52	  -596.54	  -491.06	     0.19	    38.45	     8.45	     0.13	     0.05	     8.45	   219.79	     1.30
  2650.68	  -588.11	  -490.22	     0.22	    20.16	     8.43	     0.84	     0.03	     8.47	   420.23	     1.49
  2671.55	  -580.40	  -487.97	     0.19	    20.87	     7.71	     2.25	    -0.03	     8.03	   384.84	    -1.44
  2692.06	  -570.50	  -489.94	     0.22	    20.51	     9.90	    -1.97	     0.03	    10.09	   492.16	     1.46
  2731.02	  -563.53	  -485.57	     0.18	    38.96	     6.97	     4.37	    -0.04	     8.23	   211.16	    -1.03
