     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1448.87	  -455.84	     3.01	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  3034.36	 -1420.98	  -456.85	     2.94	  3034.36	    27.89	    -1.02	    -0.07	    27.91	    -9.20	    -0.02
  3054.36	 -1490.25	  -402.10	    -1.02	    20.00	   -69.27	    54.76	    -3.96	    88.30	 -4414.83	  -197.93
  3108.21	 -1486.70	  -404.87	    -1.01	    53.85	     3.55	    -2.77	     0.01	     4.51	    83.69	     0.25
  3128.24	 -1491.69	  -481.09	     0.92	    20.03	    -4.99	   -76.22	     1.93	    76.39	 -3813.68	    96.43
  3168.26	 -1404.96	  -456.63	    -3.12	    40.02	    86.72	    24.47	    -4.05	    90.11	 -2251.77	  -101.13
  3188.25	 -1475.43	  -494.97	     0.97	    19.99	   -70.47	   -38.35	     4.10	    80.23	 -4012.97	   204.85
  3249.63	 -1476.53	  -428.72	    -0.84	    61.38	    -1.10	    66.25	    -1.81	    66.26	 -1079.60	   -29.46
  3450.07	 -1489.67	  -516.35	     0.95	   200.44	   -13.14	   -87.63	     1.78	    88.61	  -442.08	     8.90
  3470.04	 -1483.51	  -509.21	     0.97	    19.97	     6.16	     7.14	     0.02	     9.43	   472.33	     0.94
  3490.15	 -1477.96	  -507.01	     0.99	    20.11	     5.55	     2.19	     0.02	     5.96	   296.51	     0.98
  3512.12	 -1468.20	  -506.88	     1.03	    21.97	     9.76	     0.14	     0.04	     9.76	   444.37	     1.92
  3550.18	 -1464.08	  -503.29	     1.03	    38.06	     4.13	     3.58	    -0.00	     5.47	   143.58	    -0.02
  3590.12	 -1454.30	  -504.56	     1.08	    39.93	     9.78	    -1.27	     0.05	     9.86	   247.01	     1.37
  3611.47	 -1447.39	  -500.94	     1.11	    21.35	     6.91	     3.62	     0.02	     7.80	   365.49	     1.12
  3770.95	 -1413.86	  -463.80	     1.26	   159.48	    33.52	    37.14	     0.15	    50.03	   313.70	     0.93
  4011.91	 -1364.50	  -341.84	    -1.55	   240.97	    49.36	   121.96	    -2.81	   131.57	  -546.01	   -11.66
  4031.80	 -1363.76	  -343.95	    -1.56	    19.88	     0.74	    -2.11	    -0.01	     2.23	   112.20	    -0.45
  4051.97	 -1363.70	  -347.47	    -1.47	    20.17	     0.06	    -3.52	     0.10	     3.52	   174.78	     4.81
  4072.01	 -1359.76	  -334.73	    -1.46	    20.04	     3.94	    12.75	     0.00	    13.34	  -665.91	     0.07
  4093.30	 -1361.82	  -336.17	    -1.34	    21.30	    -2.06	    -1.44	     0.13	     2.51	   118.00	     5.92
  4132.36	 -1356.32	  -332.56	    -1.29	    39.06	     5.50	     3.61	     0.05	     6.57	  -168.29	     1.27
  4173.44	 -1343.28	  -400.77	     1.56	    41.08	    13.05	   -68.21	     2.85	    69.45	 -1690.49	    69.31
  4212.03	 -1348.96	  -316.94	    -1.30	    38.59	    -5.68	    83.83	    -2.86	    84.03	 -2177.49	   -74.19
  4254.08	 -1344.34	  -303.47	    -1.30	    42.04	     4.62	    13.47	     0.00	    14.24	  -338.63	     0.03
  4273.61	 -1341.53	  -304.84	    -1.25	    19.53	     2.81	    -1.37	     0.05	     3.12	   159.85	     2.66
  4312.68	 -1339.53	  -300.58	    -1.29	    39.08	     2.01	     4.26	    -0.04	     4.71	  -120.54	    -0.90
  4333.05	 -1317.10	  -387.00	     1.65	    20.37	    22.43	   -86.42	     2.94	    89.29	 -4383.23	   144.32
  4353.74	 -1312.93	  -386.94	     1.66	    20.69	     4.17	     0.06	     0.01	     4.17	  -201.70	     0.45
  4373.25	 -1315.10	  -382.04	     1.62	    19.51	    -2.17	     4.90	    -0.04	     5.36	   274.86	    -2.28
  4413.32	 -1310.40	  -372.81	     1.62	    40.08	     4.70	     9.23	     0.01	    10.36	   258.53	     0.14
  4433.35	 -1300.08	  -367.02	     1.70	    20.03	    10.32	     5.79	     0.07	    11.83	   590.83	     3.72
