     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1361.69	  -546.96	     0.07	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.80	 -1348.55	  -541.84	     0.00	    20.80	    13.14	     5.12	    -0.07	    14.10	   677.99	    -3.37
    40.76	 -1349.27	  -540.44	    -0.02	    19.96	    -0.72	     1.40	    -0.02	     1.57	   -78.87	    -1.00
    61.41	 -1348.53	  -543.25	     0.00	    20.65	     0.74	    -2.81	     0.02	     2.91	   140.72	     0.97
    81.69	 -1349.27	  -540.44	     0.00	    20.28	    -0.74	     2.81	     0.00	     2.91	  -143.28	     0.00
   120.01	 -1348.57	  -540.43	    -0.02	    38.32	     0.70	     0.01	    -0.02	     0.70	    18.27	    -0.52
   140.17	 -1348.57	  -540.43	     0.03	    20.16	     0.00	     0.00	     0.05	     0.00	     0.00	     2.48
   160.49	 -1349.97	  -540.45	     0.00	    20.32	    -1.40	    -0.02	    -0.03	     1.40	   -68.90	    -1.48
   181.83	 -1347.87	  -541.12	    -0.01	    21.34	     2.10	    -0.67	    -0.01	     2.20	   103.29	    -0.47
   221.06	 -1348.55	  -541.84	     0.00	    39.23	    -0.68	    -0.72	     0.01	     0.99	   -25.24	     0.25
   292.54	 -1342.99	  -541.75	    -0.05	    71.48	     5.56	     0.09	    -0.05	     5.56	    77.79	    -0.70
   357.25	 -1338.79	  -543.10	    -0.06	    64.71	     4.20	    -1.35	    -0.01	     4.41	    68.18	    -0.15
   400.26	 -1334.60	  -544.45	    -0.04	    43.01	     4.19	    -1.35	     0.02	     4.40	   102.35	     0.47
   421.71	 -1324.84	  -545.72	    -0.11	    21.45	     9.76	    -1.27	    -0.07	     9.84	   458.85	    -3.26
   441.96	 -1320.67	  -545.66	    -0.16	    20.25	     4.17	     0.06	    -0.05	     4.17	   205.95	    -2.47
   462.17	 -1315.10	  -545.58	    -0.16	    20.21	     5.57	     0.08	     0.00	     5.57	   275.63	     0.00
   500.15	 -1279.72	  -540.84	    -2.47	    37.98	    35.38	     4.74	    -2.31	    35.70	  -939.87	   -60.82
   560.17	 -1299.76	  -548.18	    -0.27	    60.02	   -20.04	    -7.34	     2.20	    21.34	  -355.58	    36.65
   580.35	 -1292.79	  -549.49	    -0.23	    20.18	     6.97	    -1.31	     0.04	     7.09	   351.44	     1.98
   600.33	 -1288.60	  -550.84	    -0.29	    19.98	     4.19	    -1.35	    -0.06	     4.40	   220.33	    -3.00
   621.90	 -1281.62	  -552.15	    -0.30	    21.57	     6.98	    -1.31	    -0.01	     7.10	   329.25	    -0.46
   642.02	 -1276.02	  -554.89	    -0.32	    20.12	     5.60	    -2.74	    -0.02	     6.23	   309.86	    -0.99
   760.37	 -1249.47	  -562.97	    -0.45	   118.35	    26.55	    -8.08	    -0.13	    27.75	   234.49	    -1.10
   781.99	 -1242.48	  -565.69	    -0.57	    21.62	     6.99	    -2.72	    -0.12	     7.50	   346.93	    -5.55
   802.02	 -1235.48	  -568.40	    -0.67	    20.03	     7.00	    -2.71	    -0.10	     7.51	   374.75	    -4.99
   822.09	 -1229.16	  -572.54	    -0.60	    20.07	     6.32	    -4.14	     0.07	     7.56	   376.45	     3.49
   860.29	 -1223.57	  -574.58	    -0.57	    38.20	     5.59	    -2.04	     0.03	     5.95	   155.78	     0.79
   881.60	 -1217.94	  -578.73	    -0.60	    21.31	     5.63	    -4.15	    -0.03	     6.99	   328.21	    -1.41
   902.28	 -1209.55	  -582.13	    -0.59	    20.68	     8.39	    -3.40	     0.01	     9.05	   437.75	     0.48
   922.47	 -1202.51	  -587.68	    -0.65	    20.19	     7.04	    -5.55	    -0.06	     8.96	   444.01	    -2.97
   961.82	 -1195.49	  -591.81	    -0.72	    39.35	     7.02	    -4.13	    -0.07	     8.14	   206.98	    -1.78
   981.93	 -1187.76	  -597.34	    -0.65	    20.11	     7.73	    -5.53	     0.07	     9.50	   472.62	     3.48
  1002.03	 -1182.13	  -601.49	    -0.67	    20.10	     5.63	    -4.15	    -0.02	     6.99	   347.97	    -1.00
  1022.08	 -1177.19	  -605.65	    -0.68	    20.05	     4.94	    -4.16	    -0.01	     6.46	   322.11	    -0.50
  1060.65	 -1170.15	  -611.20	    -0.73	    38.57	     7.04	    -5.55	    -0.05	     8.96	   232.42	    -1.30
  1082.18	 -1163.81	  -616.75	    -0.70	    21.53	     6.34	    -5.55	     0.03	     8.43	   391.36	     1.39
  1102.25	 -1157.45	  -623.01	    -0.74	    20.07	     6.36	    -6.26	    -0.04	     8.92	   444.64	    -1.99
  1140.71	 -1151.81	  -627.87	    -0.78	    38.46	     5.64	    -4.86	    -0.04	     7.45	   193.58	    -1.04
  1160.68	 -1144.75	  -634.83	    -0.76	    19.97	     7.06	    -6.96	     0.02	     9.91	   496.44	     1.00
  1181.49	 -1139.09	  -640.40	    -0.81	    20.81	     5.66	    -5.57	    -0.05	     7.94	   381.60	    -2.40
  1202.17	 -1132.03	  -647.36	    -0.81	    20.68	     7.06	    -6.96	     0.00	     9.91	   479.40	     0.00
  1241.87	 -1128.48	  -651.54	    -0.83	    39.70	     3.55	    -4.18	    -0.02	     5.48	   138.14	    -0.50
  1262.13	 -1122.11	  -658.52	    -0.86	    20.26	     6.37	    -6.98	    -0.03	     9.45	   466.42	    -1.48
  1283.53	 -1117.86	  -663.40	    -0.89	    21.40	     4.25	    -4.88	    -0.03	     6.47	   302.39	    -1.40
  1303.51	 -1114.31	  -667.59	    -0.91	    19.98	     3.55	    -4.19	    -0.02	     5.49	   274.86	    -1.00
  1342.22	 -1110.03	  -674.59	    -0.88	    38.71	     4.28	    -7.00	     0.03	     8.20	   211.96	     0.77
  1363.12	 -1107.19	  -678.09	    -0.94	    20.90	     2.84	    -3.50	    -0.06	     4.51	   215.66	    -2.87
