     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1349.97	  -540.45	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.07	 -1348.57	  -540.43	     0.03	    20.07	     1.39	     0.02	     0.02	     1.39	    69.30	     1.16
    79.89	 -1347.18	  -540.41	    -0.02	    59.82	     1.39	     0.02	    -0.05	     1.39	    23.26	    -0.79
    99.92	 -1343.71	  -540.36	    -0.02	    20.03	     3.48	     0.05	     0.00	     3.48	   173.67	     0.06
   200.04	 -1329.07	  -542.26	    -0.03	   100.13	    14.64	    -1.90	    -0.01	    14.76	   147.43	    -0.12
   242.39	 -1320.71	  -542.84	    -0.02	    42.35	     8.36	    -0.58	     0.01	     8.38	   197.80	     0.25
   281.83	 -1315.15	  -542.76	    -0.08	    39.44	     5.56	     0.08	    -0.06	     5.56	   141.05	    -1.61
   302.25	 -1329.71	  -545.79	    -0.03	    20.42	   -14.56	    -3.03	     0.06	    14.87	  -728.01	     2.72
   342.46	 -1305.42	  -542.62	    -0.11	    40.21	    24.29	     3.17	    -0.08	    24.50	   609.14	    -1.92
   360.12	 -1299.83	  -543.95	    -0.09	    17.66	     5.58	    -1.33	     0.02	     5.74	   325.04	     1.11
   380.50	 -1291.47	  -545.24	    -0.07	    20.37	     8.36	    -1.29	     0.01	     8.46	   415.40	     0.72
   400.67	 -1285.21	  -545.15	    -0.64	    20.17	     6.26	     0.09	    -0.57	     6.26	   310.14	   -28.22
   422.11	 -1280.32	  -546.49	    -0.09	    21.44	     4.89	    -1.34	     0.55	     5.07	   236.37	    25.64
   442.15	 -1274.75	  -547.11	    -0.12	    20.03	     5.57	    -0.62	    -0.03	     5.61	   279.82	    -1.43
   480.39	 -1266.40	  -547.70	    -0.14	    38.25	     8.35	    -0.58	    -0.02	     8.37	   218.86	    -0.46
   500.97	 -1260.84	  -547.62	    -0.15	    20.57	     5.56	     0.08	    -0.02	     5.56	   270.23	    -0.75
   560.20	 -1246.90	  -550.24	    -0.15	    59.24	    13.94	    -2.62	    -0.00	    14.19	   239.49	    -0.00
   580.26	 -1238.54	  -551.53	    -0.14	    20.06	     8.36	    -1.29	     0.01	     8.46	   421.82	     0.59
   600.98	 -1232.96	  -552.85	    -0.16	    20.72	     5.58	    -1.33	    -0.02	     5.74	   276.92	    -0.94
   722.70	 -1202.27	  -559.46	    -0.20	   121.73	    30.68	    -6.61	    -0.04	    31.39	   257.85	    -0.33
   760.55	 -1186.95	  -562.06	    -0.23	    37.85	    15.33	    -2.60	    -0.03	    15.55	   410.83	    -0.72
   780.47	 -1178.57	  -564.05	    -0.23	    19.92	     8.37	    -1.99	    -0.01	     8.61	   431.96	    -0.28
   802.11	 -1169.51	  -566.04	    -0.21	    21.64	     9.07	    -1.98	     0.02	     9.28	   428.87	     0.93
   840.46	 -1160.43	  -568.73	    -0.23	    38.35	     9.08	    -2.69	    -0.02	     9.47	   246.91	    -0.53
   902.83	 -1138.08	  -575.46	    -0.23	    62.37	    22.35	    -6.73	     0.01	    23.34	   374.19	     0.09
   942.40	 -1129.70	  -578.16	    -0.23	    39.57	     8.38	    -2.70	    -0.00	     8.81	   222.58	    -0.00
  1021.26	 -1102.46	  -586.23	    -0.29	    78.86	    27.24	    -8.07	    -0.06	    28.41	   360.29	    -0.79
  1062.23	 -1094.07	  -588.94	    -0.27	    40.98	     8.39	    -2.70	     0.02	     8.81	   215.03	     0.52
  1082.05	 -1078.00	  -594.35	    -0.26	    19.82	    16.08	    -5.42	     0.01	    16.97	   855.97	     0.64
  1121.58	 -1068.22	  -597.03	    -0.26	    39.53	     9.78	    -2.68	    -0.01	    10.14	   256.51	    -0.16
  1181.79	 -1050.74	  -602.43	    -0.30	    60.21	    17.47	    -5.40	    -0.04	    18.29	   303.76	    -0.69
  1241.59	 -1033.24	  -609.24	    -0.29	    59.80	    17.50	    -6.81	     0.01	    18.78	   314.03	     0.20
  1364.52	  -989.85	  -624.17	    -0.31	   122.93	    43.39	   -14.93	    -0.02	    45.89	   373.29	    -0.13
  1442.11	  -963.21	  -635.10	    -0.32	    77.59	    26.64	   -10.93	    -0.01	    28.80	   371.16	    -0.19
  1580.66	  -906.39	  -656.95	    -0.44	   138.55	    56.82	   -21.85	    -0.12	    60.87	   439.36	    -0.83
  1681.12	  -871.24	  -672.04	    -0.47	   100.45	    35.15	   -15.09	    -0.03	    38.25	   380.77	    -0.33
  1721.11	  -851.55	  -680.28	    -0.45	    39.99	    19.69	    -8.24	     0.02	    21.35	   533.75	     0.55
  1802.70	  -836.03	  -688.58	    -0.54	    81.59	    15.52	    -8.30	    -0.09	    17.59	   215.64	    -1.07
  1823.42	  -816.32	  -696.82	    -0.57	    20.72	    19.72	    -8.25	    -0.03	    21.37	  1031.70	    -1.47
  1923.39	  -781.71	  -714.82	    -0.45	    99.97	    34.61	   -17.99	     0.12	    39.01	   390.18	     1.22
  1961.69	  -772.56	  -717.54	    -0.59	    38.30	     9.15	    -2.72	    -0.15	     9.55	   249.26	    -3.82
  1981.65	  -765.45	  -723.13	    -0.51	    19.96	     7.11	    -5.59	     0.09	     9.04	   453.01	     4.28
