     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.49	 -1345.79	  -540.39	    -0.02	    20.49	     1.39	     0.02	    -0.02	     1.39	    67.84	    -0.98
    41.44	 -1344.38	  -541.78	     0.00	    20.95	     1.41	    -1.39	     0.02	     1.98	    94.51	     0.95
   101.18	 -1337.45	  -540.26	    -0.02	    59.74	     6.93	     1.52	    -0.02	     7.09	   118.76	    -0.33
   120.98	 -1331.88	  -540.18	    -0.04	    19.80	     5.57	     0.08	    -0.02	     5.57	   281.34	    -1.01
   141.04	 -1327.71	  -540.12	    -0.04	    20.06	     4.17	     0.06	     0.00	     4.17	   207.90	     0.00
   221.97	 -1309.59	  -542.68	    -0.04	    80.93	    18.12	    -2.56	     0.00	    18.30	   226.12	     0.00
   242.78	 -1301.25	  -542.56	    -0.07	    20.81	     8.34	     0.12	    -0.03	     8.34	   400.81	    -1.44
   262.89	 -1294.99	  -542.47	    -0.09	    20.11	     6.26	     0.09	    -0.02	     6.26	   311.32	    -0.99
   301.65	 -1288.71	  -543.79	    -0.09	    38.76	     6.28	    -1.32	     0.00	     6.42	   165.56	     0.00
   321.87	 -1281.74	  -545.10	    -0.06	    20.22	     6.97	    -1.31	     0.03	     7.09	   350.74	     1.48
   343.42	 -1272.00	  -545.66	    -0.10	    21.55	     9.74	    -0.56	    -0.04	     9.76	   452.72	    -1.86
   363.20	 -1262.97	  -544.83	    -0.12	    19.78	     9.03	     0.83	    -0.02	     9.07	   458.45	    -1.01
   423.09	 -1255.28	  -547.54	    -0.11	    59.89	     7.69	    -2.71	     0.01	     8.15	   136.14	     0.17
   443.40	 -1246.92	  -548.83	    -0.11	    20.31	     8.36	    -1.29	     0.00	     8.46	   416.49	     0.00
   465.12	 -1238.56	  -550.12	    -0.11	    21.72	     8.36	    -1.29	     0.00	     8.46	   389.45	     0.00
   482.22	 -1227.44	  -550.66	    -0.17	    17.10	    11.12	    -0.54	    -0.06	    11.13	   651.06	    -3.51
   544.30	 -1202.34	  -555.23	    -0.15	    62.08	    25.10	    -4.57	     0.02	    25.51	   410.96	     0.32
   583.07	 -1191.21	  -556.48	    -0.14	    38.77	    11.13	    -1.25	     0.01	    11.20	   288.88	     0.26
   603.66	 -1198.79	  -560.12	    -0.10	    20.59	    -7.58	    -3.64	     0.04	     8.41	  -408.39	     1.94
   624.23	 -1172.40	  -559.03	    -0.21	    20.57	    26.39	     1.09	    -0.11	    26.41	  1284.03	    -5.35
   704.60	 -1143.78	  -567.08	    -0.18	    80.37	    28.62	    -8.05	     0.03	    29.73	   369.92	     0.37
   724.67	 -1134.02	  -569.05	    -0.19	    20.07	     9.76	    -1.97	    -0.01	     9.96	   496.11	    -0.50
   744.58	 -1122.88	  -570.30	    -0.24	    19.91	    11.14	    -1.25	    -0.05	    11.21	   563.03	    -2.51
   824.10	 -1092.18	  -577.62	    -0.21	    79.52	    30.70	    -7.32	     0.03	    31.56	   396.89	     0.38
   863.39	 -1081.71	  -580.29	    -0.23	    39.29	    10.47	    -2.67	    -0.02	    10.81	   275.01	    -0.51
   885.29	 -1074.02	  -583.00	    -0.22	    21.90	     7.69	    -2.71	     0.01	     8.15	   372.31	     0.46
   943.48	 -1051.68	  -588.33	    -0.27	    58.19	    22.34	    -5.33	    -0.05	    22.97	   394.69	    -0.86
  1020.64	 -1029.34	  -593.66	    -0.24	    77.16	    22.34	    -5.33	     0.03	    22.97	   297.65	     0.39
  1084.51	  -989.45	  -607.21	    -0.24	    63.87	    39.89	   -13.55	     0.00	    42.13	   659.60	     0.00
  1189.40	  -956.59	  -615.23	    -0.29	   104.89	    32.86	    -8.02	    -0.05	    33.82	   322.48	    -0.48
  1265.24	  -918.77	  -627.42	    -0.26	    75.84	    37.82	   -12.19	     0.03	    39.74	   523.94	     0.40
  1307.04	  -910.33	  -631.54	    -0.29	    41.80	     8.44	    -4.12	    -0.03	     9.39	   224.69	    -0.72
  1406.40	  -887.90	  -638.31	    -0.29	    99.36	    22.43	    -6.77	     0.00	    23.43	   235.80	     0.00
  1423.83	  -882.30	  -639.65	    -0.28	    17.43	     5.60	    -1.34	     0.01	     5.76	   330.36	     0.57
  1504.01	  -858.43	  -647.81	    -0.28	    80.18	    23.87	    -8.16	     0.00	    25.23	   314.62	     0.00
  1648.36	  -835.96	  -654.59	    -0.25	   144.35	    22.47	    -6.78	     0.03	    23.47	   162.60	     0.21
  1725.39	  -828.96	  -655.91	    -0.27	    77.03	     7.00	    -1.32	    -0.02	     7.12	    92.48	    -0.26
  1746.21	  -826.84	  -657.30	    -0.25	    20.82	     2.12	    -1.39	     0.02	     2.54	   121.76	     0.96
  1884.11	  -821.92	  -658.65	    -0.27	   137.90	     4.92	    -1.35	    -0.02	     5.10	    37.00	    -0.15
