     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1349.97	  -540.45	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    38.59	 -1347.21	  -539.00	     0.00	    38.59	     2.76	     1.45	    -0.02	     3.12	    80.80	    -0.60
    58.89	 -1347.18	  -540.41	     0.05	    20.30	     0.02	    -1.41	     0.05	     1.41	   -69.46	     2.24
   101.27	 -1343.04	  -538.23	     0.08	    42.39	     4.14	     2.18	     0.04	     4.68	   110.32	     0.83
   200.72	 -1327.74	  -538.01	     0.22	    99.44	    15.30	     0.22	     0.14	    15.30	   153.88	     1.41
   239.26	 -1322.09	  -543.57	     0.36	    38.54	     5.65	    -5.56	     0.14	     7.93	   205.73	     3.56
   259.39	 -1318.10	  -532.23	     0.24	    20.13	     3.99	    11.34	    -0.12	    12.02	   597.09	    -5.94
   298.70	 -1312.52	  -533.56	     0.33	    39.31	     5.59	    -1.33	     0.09	     5.74	   146.04	     2.18
   318.77	 -1307.01	  -529.95	     0.32	    20.07	     5.50	     3.60	    -0.00	     6.58	   327.72	    -0.19
   339.01	 -1301.44	  -530.58	     0.40	    20.24	     5.57	    -0.62	     0.08	     5.61	   277.10	     4.02
   359.08	 -1295.95	  -526.27	     0.40	    20.07	     5.49	     4.31	     0.00	     6.98	   347.84	     0.00
   380.36	 -1290.46	  -521.96	     0.40	    21.28	     5.49	     4.31	    -0.00	     6.98	   327.96	    -0.19
   420.22	 -1283.51	  -521.86	     0.47	    39.86	     6.95	     0.10	     0.07	     6.95	   174.39	     1.86
   439.99	 -1278.02	  -517.55	     0.46	    19.77	     5.49	     4.31	    -0.01	     6.98	   352.99	    -0.53
   460.12	 -1272.48	  -516.06	     0.51	    20.14	     5.54	     1.49	     0.05	     5.73	   284.70	     2.46
   480.78	 -1265.63	  -510.32	     0.48	    20.66	     6.85	     5.74	    -0.03	     8.94	   432.74	    -1.41
   519.24	 -1258.70	  -508.81	     0.55	    38.46	     6.92	     1.51	     0.07	     7.09	   184.29	     1.82
   539.32	 -1253.23	  -503.80	     0.54	    20.08	     5.48	     5.01	    -0.01	     7.42	   369.70	    -0.48
   560.70	 -1244.90	  -502.97	     0.65	    21.38	     8.32	     0.83	     0.11	     8.37	   391.35	     5.05
   599.13	 -1238.05	  -497.23	     0.63	    38.44	     6.85	     5.74	    -0.02	     8.94	   232.53	    -0.61
   619.37	 -1232.57	  -492.92	     0.65	    20.24	     5.49	     4.31	     0.02	     6.98	   344.61	     0.92
   640.51	 -1227.08	  -488.61	     0.67	    21.14	     5.49	     4.31	     0.02	     6.98	   330.05	     0.86
   661.45	 -1218.82	  -484.27	     0.73	    20.94	     8.26	     4.35	     0.06	     9.34	   445.95	     2.89
   699.21	 -1211.97	  -478.53	     0.76	    37.77	     6.85	     5.74	     0.03	     8.94	   236.62	     0.91
   720.33	 -1206.51	  -472.81	     0.78	    21.11	     5.46	     5.72	     0.02	     7.91	   374.50	     0.73
   740.68	 -1202.44	  -467.11	     0.79	    20.36	     4.07	     5.70	     0.02	     7.00	   344.03	     0.83
   760.73	 -1194.18	  -462.76	     0.86	    20.05	     8.26	     4.35	     0.06	     9.34	   465.75	     3.15
