     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1364.51	  -544.88	     0.52	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.54	 -1349.97	  -540.45	     0.07	    20.54	    14.54	     4.44	    -0.44	    15.20	   740.22	   -21.62
    40.66	 -1349.29	  -539.03	     0.05	    20.12	     0.67	     1.42	    -0.03	     1.57	    78.08	    -1.30
    80.02	 -1349.99	  -539.04	     0.05	    39.36	    -0.70	    -0.01	     0.00	     0.70	   -17.67	     0.07
   122.13	 -1347.23	  -537.59	     0.00	    42.11	     2.76	     1.45	    -0.05	     3.12	    74.04	    -1.12
   142.71	 -1343.75	  -537.54	    -0.02	    20.58	     3.48	     0.05	    -0.02	     3.48	   168.98	    -1.16
   180.36	 -1341.64	  -538.92	     0.00	    37.65	     2.11	    -1.38	     0.02	     2.52	    66.94	     0.65
   200.62	 -1338.84	  -540.28	     0.03	    20.26	     2.80	    -1.37	     0.02	     3.12	   154.06	     1.14
   221.54	 -1334.66	  -540.22	     0.03	    20.92	     4.17	     0.06	     0.00	     4.17	   199.51	     0.00
   241.86	 -1329.12	  -538.73	     0.00	    20.33	     5.54	     1.49	    -0.02	     5.74	   282.29	    -1.20
   302.89	 -1320.76	  -540.02	    -0.02	    61.03	     8.37	    -1.29	    -0.02	     8.47	   138.71	    -0.37
   322.21	 -1315.20	  -539.94	    -0.08	    19.32	     5.56	     0.08	    -0.06	     5.56	   287.86	    -3.29
   360.37	 -1309.61	  -541.27	    -0.05	    38.16	     5.58	    -1.33	     0.04	     5.74	   150.46	     1.01
   401.63	 -1297.08	  -542.50	    -0.07	    41.26	    12.54	    -1.23	    -0.02	    12.60	   305.24	    -0.53
   441.54	 -1291.51	  -542.42	    -0.11	    39.91	     5.56	     0.08	    -0.04	     5.56	   139.35	    -1.03
   490.52	 -1277.60	  -542.93	    -0.11	    48.98	    13.91	    -0.50	     0.00	    13.92	   284.21	     0.01
