     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.10	 -1344.40	  -540.37	     0.07	    20.10	     2.78	     0.04	     0.04	     2.78	   138.32	     1.99
    40.43	 -1341.62	  -540.33	     0.07	    20.33	     2.78	     0.04	     0.00	     2.78	   136.76	     0.00
    80.00	 -1337.43	  -540.97	     0.11	    39.57	     4.19	    -0.64	     0.04	     4.24	   107.12	     1.01
   141.73	 -1322.20	  -536.52	     0.15	    61.73	    15.23	     4.45	     0.04	    15.87	   257.04	     0.65
   180.02	 -1313.84	  -537.81	     0.23	    38.29	     8.36	    -1.29	     0.08	     8.46	   220.92	     2.09
   200.07	 -1309.75	  -532.81	     0.16	    20.05	     4.09	     5.00	    -0.07	     6.46	   322.18	    -3.49
   241.43	 -1293.03	  -534.69	     0.31	    41.36	    16.72	    -1.88	     0.15	    16.83	   406.80	     3.63
   280.01	 -1284.76	  -530.34	     0.31	    38.58	     8.27	     4.35	     0.00	     9.34	   242.21	     0.00
   300.09	 -1277.90	  -524.60	     0.29	    20.08	     6.86	     5.74	    -0.02	     8.94	   445.45	    -1.00
   321.32	 -1268.15	  -525.87	     0.34	    21.23	     9.75	    -1.27	     0.05	     9.83	   463.14	     2.36
   341.30	 -1259.88	  -521.52	     0.35	    19.98	     8.27	     4.35	     0.01	     9.34	   467.68	     0.50
   380.40	 -1252.93	  -521.42	     0.41	    39.10	     6.95	     0.10	     0.06	     6.95	   177.77	     1.53
   400.41	 -1243.33	  -514.23	     0.38	    20.01	     9.60	     7.19	    -0.03	    11.99	   599.40	    -1.50
   420.53	 -1234.99	  -514.11	     0.44	    20.12	     8.34	     0.12	     0.06	     8.34	   414.56	     2.98
   460.49	 -1225.36	  -508.33	     0.39	    39.96	     9.63	     5.78	    -0.05	    11.23	   281.07	    -1.25
   480.94	 -1217.05	  -506.80	     0.45	    20.45	     8.31	     1.53	     0.06	     8.45	   413.19	     2.93
   501.35	 -1207.42	  -501.02	     0.44	    20.41	     9.63	     5.78	    -0.01	    11.23	   550.29	    -0.49
   540.56	 -1199.11	  -499.49	     0.49	    39.21	     8.31	     1.53	     0.05	     8.45	   215.50	     1.28
   560.61	 -1189.43	  -496.52	     0.50	    20.05	     9.68	     2.97	     0.01	    10.13	   505.01	     0.50
   580.54	 -1181.22	  -489.35	     0.51	    19.93	     8.21	     7.17	     0.01	    10.90	   546.92	     0.50
   601.57	 -1171.57	  -484.98	     0.51	    21.03	     9.65	     4.37	     0.00	    10.59	   503.73	     0.00
   640.68	 -1163.33	  -479.22	     0.55	    39.11	     8.24	     5.76	     0.04	    10.05	   257.06	     1.02
   662.09	 -1153.63	  -477.67	     0.60	    21.41	     9.70	     1.55	     0.05	     9.82	   458.81	     2.34
   682.45	 -1145.42	  -470.50	     0.59	    20.36	     8.21	     7.17	    -0.01	    10.90	   535.37	    -0.49
   702.63	 -1135.77	  -466.13	     0.64	    20.18	     9.65	     4.37	     0.05	    10.59	   524.94	     2.48
   740.58	 -1126.84	  -460.35	     0.66	    37.95	     8.93	     5.78	     0.02	    10.64	   280.30	     0.53
   761.54	 -1119.29	  -455.30	     0.65	    20.96	     7.55	     5.05	    -0.01	     9.08	   433.36	    -0.48
   782.28	 -1109.67	  -448.81	     0.66	    20.74	     9.62	     6.49	     0.01	    11.60	   559.52	     0.48
   802.27	 -1102.85	  -441.66	     0.65	    19.99	     6.82	     7.15	    -0.01	     9.88	   494.30	    -0.50
   840.82	 -1093.20	  -437.29	     0.71	    38.55	     9.65	     4.37	     0.06	    10.59	   274.80	     1.56
   861.28	 -1084.99	  -430.11	     0.73	    20.46	     8.21	     7.18	     0.02	    10.91	   533.08	     0.98
   882.12	 -1078.17	  -422.95	     0.71	    20.84	     6.82	     7.16	    -0.02	     9.89	   474.49	    -0.96
   921.18	 -1068.54	  -417.17	     0.74	    39.06	     9.63	     5.78	     0.03	    11.23	   287.54	     0.77
   942.07	 -1061.03	  -410.00	     0.72	    20.89	     7.51	     7.17	    -0.02	    10.38	   497.04	    -0.96
   962.56	 -1052.12	  -402.81	     0.74	    20.49	     8.91	     7.19	     0.02	    11.45	   558.77	     0.98
