     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    99.61	 -1346.50	  -539.69	    -0.01	    99.61	     0.68	     0.71	    -0.03	     0.99	     9.93	    -0.34
   138.34	 -1344.40	  -540.37	     0.03	    38.73	     2.10	    -0.67	     0.03	     2.20	    56.90	     0.89
   159.35	 -1341.62	  -540.33	     0.03	    21.01	     2.78	     0.04	    -0.00	     2.78	   132.42	    -0.02
   198.21	 -1340.23	  -540.30	     0.03	    38.85	     1.39	     0.02	     0.00	     1.39	    35.80	     0.01
   218.20	 -1335.36	  -540.23	     0.03	    20.00	     4.87	     0.07	     0.00	     4.87	   243.49	     0.01
   238.22	 -1333.27	  -540.20	     0.00	    20.02	     2.09	     0.03	    -0.02	     2.09	   104.21	    -1.16
   340.14	 -1313.80	  -539.92	     0.03	   101.92	    19.47	     0.28	     0.02	    19.47	   191.05	     0.22
   359.95	 -1305.44	  -541.21	     0.03	    19.81	     8.37	    -1.29	     0.00	     8.46	   427.34	     0.05
   398.57	 -1299.90	  -539.72	     0.00	    38.62	     5.54	     1.49	    -0.02	     5.73	   148.48	    -0.59
   418.67	 -1291.56	  -539.60	     0.00	    20.10	     8.34	     0.12	    -0.00	     8.34	   415.04	    -0.02
   460.79	 -1285.98	  -540.93	     0.05	    42.12	     5.58	    -1.33	     0.05	     5.74	   136.27	     1.08
   478.71	 -1247.96	  -528.39	    -2.06	    17.92	    38.02	    12.54	    -2.11	    40.04	 -2234.24	  -117.86
   498.59	 -1285.21	  -545.15	     0.10	    19.89	   -37.26	   -16.76	     2.16	    40.85	 -2054.16	   108.55
   518.68	 -1263.74	  -540.61	     0.05	    20.08	    21.47	     4.54	    -0.05	    21.95	  1092.96	    -2.33
   598.75	 -1237.16	  -550.80	     0.23	    80.07	    26.58	   -10.19	     0.18	    28.46	   355.49	     2.25
