     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1341.64	  -538.91	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.50	 -1341.64	  -538.92	    -0.02	    19.50	    -0.00	    -0.00	    -0.02	     0.00	    -0.04	    -1.07
    40.29	 -1337.45	  -540.26	     0.03	    20.79	     4.20	    -1.35	     0.04	     4.41	   211.97	     2.11
    61.68	 -1336.06	  -540.24	     0.03	    21.39	     1.39	     0.02	    -0.00	     1.39	    65.02	    -0.01
   100.58	 -1331.88	  -540.18	     0.00	    38.89	     4.17	     0.06	    -0.02	     4.17	   107.29	    -0.57
   120.45	 -1327.71	  -540.12	     0.03	    19.87	     4.17	     0.06	     0.02	     4.17	   210.01	     1.13
   160.15	 -1323.54	  -540.06	     0.03	    39.70	     4.17	     0.06	    -0.00	     4.17	   105.10	    -0.01
   180.65	 -1317.85	  -547.74	     0.15	    20.50	     5.69	    -7.67	     0.13	     9.55	   465.89	     6.15
   200.48	 -1310.33	  -539.87	    -0.51	    19.83	     7.52	     7.86	    -0.66	    10.88	   548.67	   -33.28
   260.21	 -1299.90	  -539.72	     0.03	    59.73	    10.43	     0.15	     0.53	    10.43	   174.61	     8.94
   300.36	 -1286.00	  -539.52	     0.00	    40.15	    13.90	     0.20	    -0.02	    13.90	   346.23	    -0.56
   321.53	 -1279.05	  -539.42	     0.00	    21.17	     6.95	     0.10	     0.00	     6.95	   328.30	     0.00
   341.72	 -1269.30	  -540.69	     0.03	    20.19	     9.75	    -1.27	     0.02	     9.83	   487.14	     1.14
   380.23	 -1263.74	  -540.61	     0.00	    38.51	     5.56	     0.08	    -0.02	     5.56	   144.36	    -0.60
   440.44	 -1247.04	  -541.78	     0.05	    60.21	    16.70	    -1.17	     0.04	    16.74	   278.03	     0.73
   510.01	 -1219.25	  -541.37	     0.08	    69.57	    27.79	     0.40	     0.03	    27.79	   399.51	     0.42
   581.98	 -1191.49	  -539.56	     0.03	    71.97	    27.76	     1.81	    -0.05	    27.82	   386.54	    -0.69
   640.32	 -1173.43	  -539.30	     0.05	    58.33	    18.06	     0.26	     0.02	    18.06	   309.63	     0.39
   660.98	 -1163.70	  -539.16	     0.05	    20.66	     9.72	     0.14	    -0.00	     9.73	   470.67	    -0.04
   681.03	 -1152.59	  -538.99	     0.05	    20.05	    11.11	     0.16	     0.00	    11.11	   554.37	     0.08
   760.38	 -1124.81	  -538.59	     0.05	    79.35	    27.78	     0.40	    -0.00	    27.79	   350.17	    -0.02
   801.50	 -1083.33	  -525.99	    -2.33	    41.12	    41.48	    12.60	    -2.37	    43.35	 -1054.30	   -57.72
   820.33	 -1103.81	  -547.45	     0.17	    18.83	   -20.48	   -21.46	     2.49	    29.67	 -1575.57	   132.40
   840.43	 -1094.16	  -543.08	     0.15	    20.10	     9.65	     4.37	    -0.02	    10.60	   527.16	    -0.93
   860.49	 -1084.50	  -538.71	     0.08	    20.06	     9.65	     4.37	    -0.07	    10.60	   528.39	    -3.26
   960.88	 -1039.32	  -538.75	     0.10	   100.39	    45.18	    -0.04	     0.02	    45.18	   450.04	     0.16
   982.14	 -1046.22	  -541.68	     0.14	    21.26	    -6.90	    -2.92	     0.04	     7.49	  -352.40	     1.65
