     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.07	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.50	 -1368.71	  -543.53	     0.06	    21.50	   -21.52	    -3.13	    -0.02	    21.75	 -1011.67	    -0.86
    41.86	 -1347.21	  -539.00	     0.00	    20.36	    21.50	     4.54	    -0.05	    21.97	  1078.99	    -2.61
   102.45	 -1347.21	  -539.00	    -0.02	    60.59	     0.00	     0.00	    -0.02	     0.00	     0.00	    -0.36
   123.51	 -1346.50	  -539.69	     0.01	    21.06	     0.71	    -0.69	     0.03	     0.99	    47.08	     1.57
   143.89	 -1345.79	  -540.39	     0.00	    20.38	     0.71	    -0.69	    -0.01	     0.99	    48.65	    -0.54
   183.35	 -1343.03	  -538.94	    -0.02	    39.46	     2.76	     1.45	    -0.02	     3.12	    79.00	    -0.60
   202.91	 -1341.62	  -540.33	    -0.04	    19.57	     1.41	    -1.39	    -0.02	     1.98	   101.31	    -0.99
   222.93	 -1337.45	  -540.26	    -0.05	    20.02	     4.17	     0.06	    -0.01	     4.17	   208.50	    -0.32
   262.94	 -1334.66	  -540.22	    -0.06	    40.01	     2.78	     0.04	    -0.02	     2.78	    69.52	    -0.42
   283.15	 -1330.49	  -540.16	    -0.11	    20.21	     4.17	     0.06	    -0.05	     4.17	   206.52	    -2.29
   336.60	 -1320.71	  -542.84	    -0.11	    53.45	     9.78	    -2.68	    -0.00	    10.14	   189.71	    -0.05
   356.29	 -1316.56	  -541.37	    -0.18	    19.68	     4.15	     1.47	    -0.07	     4.40	   223.64	    -3.64
   376.36	 -1310.98	  -542.70	    -0.18	    20.07	     5.58	    -1.33	     0.00	     5.74	   285.95	     0.00
   412.03	 -1305.39	  -544.03	    -0.23	    35.67	     5.58	    -1.33	    -0.04	     5.74	   160.95	    -1.26
   432.22	 -1301.20	  -545.38	    -0.24	    20.19	     4.19	    -1.35	    -0.02	     4.41	   218.20	    -0.81
   452.46	 -1292.82	  -547.38	    -0.28	    20.24	     8.38	    -1.99	    -0.04	     8.61	   425.42	    -1.79
   473.61	 -1287.24	  -548.71	    -0.29	    21.15	     5.58	    -1.33	    -0.01	     5.74	   271.33	    -0.42
   618.88	 -1254.38	  -560.22	    -0.48	   145.27	    32.86	   -11.51	    -0.19	    34.82	   239.66	    -1.31
   638.75	 -1246.67	  -564.34	    -0.51	    19.87	     7.71	    -4.12	    -0.03	     8.74	   440.06	    -1.44
   658.85	 -1241.77	  -566.38	    -0.55	    20.10	     4.90	    -2.04	    -0.04	     5.31	   264.10	    -2.23
   680.00	 -1234.74	  -571.21	    -0.56	    21.16	     7.03	    -4.83	    -0.01	     8.53	   403.22	    -0.46
   699.94	 -1229.85	  -573.26	    -0.62	    19.94	     4.90	    -2.04	    -0.05	     5.31	   266.18	    -2.69
   740.26	 -1222.10	  -579.49	    -0.63	    40.32	     7.75	    -6.24	    -0.01	     9.94	   246.64	    -0.28
   760.63	 -1216.48	  -582.94	    -0.66	    20.37	     5.62	    -3.45	    -0.03	     6.59	   323.43	    -1.36
   799.24	 -1210.87	  -586.39	    -0.71	    38.60	     5.62	    -3.45	    -0.06	     6.59	   170.68	    -1.45
   819.10	 -1203.83	  -591.93	    -0.73	    19.86	     7.04	    -5.54	    -0.02	     8.96	   451.09	    -0.78
   839.17	 -1198.87	  -597.50	    -0.75	    20.07	     4.96	    -5.57	    -0.03	     7.46	   371.52	    -1.30
   859.67	 -1192.53	  -603.05	    -0.83	    20.50	     6.35	    -5.55	    -0.08	     8.43	   411.35	    -3.87
   880.70	 -1188.27	  -608.64	    -0.78	    21.04	     4.26	    -5.58	     0.06	     7.02	   333.85	     2.63
   919.63	 -1181.20	  -615.59	    -0.79	    38.93	     7.06	    -6.95	    -0.02	     9.91	   254.65	    -0.41
   960.52	 -1169.88	  -628.13	    -0.86	    40.88	    11.32	   -12.54	    -0.07	    16.90	   413.30	    -1.64
   981.00	 -1165.59	  -635.13	    -0.86	    20.49	     4.28	    -7.00	    -0.00	     8.20	   400.43	    -0.14
  1019.14	 -1160.66	  -639.29	    -0.90	    38.13	     4.93	    -4.16	    -0.04	     6.46	   169.32	    -0.92
  1039.29	 -1155.69	  -645.58	    -0.96	    20.15	     4.97	    -6.28	    -0.06	     8.01	   397.46	    -2.92
  1060.15	 -1150.03	  -651.85	    -0.97	    20.87	     5.66	    -6.27	    -0.01	     8.45	   405.06	    -0.36
  1099.17	 -1146.44	  -658.86	    -0.96	    39.02	     3.59	    -7.01	     0.00	     7.88	   201.87	     0.08
  1119.30	 -1142.85	  -665.87	    -0.98	    20.12	     3.59	    -7.01	    -0.02	     7.88	   391.44	    -1.08
  1139.30	 -1137.17	  -672.86	    -1.02	    20.00	     5.68	    -6.98	    -0.04	     9.00	   449.92	    -1.90
  1160.43	 -1133.62	  -677.75	    -1.05	    21.13	     3.56	    -4.89	    -0.03	     6.05	   286.30	    -1.26
  1199.20	 -1129.32	  -685.46	    -1.07	    38.77	     4.30	    -7.71	    -0.02	     8.83	   227.69	    -0.64
  1219.12	 -1125.00	  -694.59	    -1.09	    19.92	     4.32	    -9.13	    -0.01	    10.10	   507.00	    -0.74
  1239.96	 -1123.54	  -698.81	    -1.12	    20.84	     1.46	    -4.22	    -0.03	     4.47	   214.25	    -1.44
  1279.30	 -1119.22	  -707.94	    -1.13	    39.34	     4.32	    -9.13	    -0.02	    10.10	   256.73	    -0.40
  1299.82	 -1116.32	  -714.97	    -1.14	    20.53	     2.90	    -7.03	    -0.01	     7.60	   370.41	    -0.45
  1320.88	 -1112.70	  -724.11	    -1.17	    21.06	     3.63	    -9.14	    -0.02	     9.84	   466.98	    -1.10
  1340.94	 -1108.53	  -766.51	     1.62	    20.06	     4.17	   -42.40	     2.79	    42.61	 -2124.40	   138.96
  1379.84	 -1105.48	  -740.28	    -1.21	    38.90	     3.05	    26.23	    -2.83	    26.41	  -678.96	   -72.79
  1399.63	 -1102.56	  -748.73	    -1.26	    19.79	     2.92	    -8.45	    -0.05	     8.94	   451.77	    -2.51
  1420.27	 -1101.04	  -756.49	    -1.26	    20.63	     1.52	    -7.76	     0.00	     7.91	   383.41	     0.23
