     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1344.40	  -540.37	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.63	 -1357.53	  -546.19	     0.10	    19.63	   -13.13	    -5.82	     0.07	    14.36	  -731.64	     3.57
    57.55	 -1341.62	  -540.33	     0.00	    37.92	    15.91	     5.86	    -0.10	    16.95	   447.12	    -2.64
    99.28	 -1338.84	  -540.28	     0.03	    41.73	     2.78	     0.05	     0.03	     2.78	    66.63	     0.72
   119.43	 -1336.06	  -540.24	     0.07	    20.15	     2.78	     0.04	     0.04	     2.78	   137.98	     1.99
   199.13	 -1328.95	  -549.31	     0.23	    79.70	     7.11	    -9.07	     0.16	    11.52	   144.60	     2.01
   237.57	 -1319.31	  -543.53	     0.22	    38.44	     9.64	     5.78	    -0.01	    11.24	   292.40	    -0.26
   258.41	 -1315.22	  -538.53	     0.16	    20.84	     4.09	     5.00	    -0.06	     6.46	   309.97	    -2.88
   279.27	 -1311.07	  -537.06	     0.18	    20.86	     4.15	     1.47	     0.02	     4.40	   211.06	     0.96
   299.32	 -1304.06	  -540.49	     0.30	    20.05	     7.01	    -3.43	     0.12	     7.80	   389.24	     5.99
   320.26	 -1297.15	  -537.57	     0.30	    20.94	     6.91	     2.92	     0.00	     7.50	   358.24	     0.00
   358.48	 -1306.12	  -541.93	     0.34	    38.22	    -8.97	    -4.36	     0.04	     9.97	  -260.95	     1.05
   378.93	 -1286.06	  -536.00	     0.37	    20.45	    20.06	     5.93	     0.03	    20.92	  1022.89	     1.47
   398.86	 -1293.67	  -538.22	     0.39	    19.93	    -7.61	    -2.22	     0.02	     7.93	  -397.75	     1.00
   437.89	 -1275.77	  -527.39	     0.34	    39.03	    17.90	    10.83	    -0.05	    20.92	   536.03	    -1.28
   458.00	 -1242.85	  -501.53	    -1.90	    20.11	    32.92	    25.86	    -2.24	    41.86	 -2081.67	  -111.39
   479.08	 -1262.64	  -522.97	     0.42	    21.08	   -19.79	   -21.44	     2.32	    29.18	 -1384.12	   110.06
