     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1723.25	  -935.98	     0.01	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.11	 -1723.26	  -934.56	    -0.02	    20.11	    -0.01	     1.43	    -0.03	    -1.43	   -70.86	    -1.25
    39.75	 -1723.26	  -934.56	    -0.02	    19.63	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
    59.76	 -1723.26	  -934.56	    -0.02	    20.01	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
    80.83	 -1723.26	  -934.56	    -0.02	    21.07	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   100.96	 -1714.79	  -934.40	     0.30	    20.13	     8.47	     0.16	     0.32	     8.47	   420.88	    15.89
   121.23	 -1714.79	  -934.40	     0.30	    20.28	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   140.87	 -1714.79	  -934.40	     0.30	    19.63	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   160.91	 -1714.79	  -934.40	     0.30	    20.04	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   181.24	 -1714.79	  -934.40	     0.30	    20.33	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   201.47	 -1703.50	  -933.47	     0.11	    20.23	    11.29	     0.93	    -0.19	    11.32	   559.85	    -9.36
   220.94	 -1697.81	  -940.49	     0.27	    19.48	     5.69	    -7.02	     0.16	     9.04	   464.05	     8.15
   240.95	 -1695.05	  -931.89	     0.18	    20.00	     2.76	     8.60	    -0.09	     9.03	   451.56	    -4.48
   261.39	 -1695.05	  -931.89	     0.18	    20.44	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   282.80	 -1653.48	  -934.69	     2.15	    21.42	    41.57	    -2.80	     1.97	    41.67	  1945.44	    91.81
   301.20	 -1653.48	  -934.69	     2.15	    18.40	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   321.40	 -1694.39	  -926.89	     0.16	    20.19	   -40.91	     7.80	    -1.99	   -41.65	 -2062.42	   -98.35
   341.81	 -1694.39	  -926.89	     0.16	    20.41	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   362.16	 -1672.50	  -930.04	     0.30	    20.34	    21.88	    -3.15	     0.14	    22.11	  1086.57	     6.74
   381.64	 -1666.90	  -925.66	     0.26	    19.48	     5.60	     4.38	    -0.04	     7.11	   364.96	    -2.02
   403.86	 -1655.66	  -922.61	     0.33	    22.23	    11.24	     3.05	     0.07	    11.65	   524.18	     3.06
   421.54	 -1655.66	  -922.61	     0.33	    17.68	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   442.13	 -1648.64	  -919.63	     0.49	    20.59	     7.02	     2.98	     0.16	     7.62	   370.15	     7.93
   462.16	 -1643.04	  -916.68	     0.33	    20.03	     5.61	     2.95	    -0.16	     6.33	   316.20	    -7.79
   482.78	 -1614.44	  -891.97	    -1.93	    20.62	    28.60	    24.71	    -2.26	    37.80	  1833.46	  -109.74
   501.55	 -1614.44	  -891.97	    -1.93	    18.77	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   521.52	 -1630.40	  -913.61	     0.41	    19.97	   -15.97	   -21.64	     2.34	   -26.89	 -1346.63	   117.26
   541.77	 -1624.81	  -909.24	     0.41	    20.25	     5.59	     4.37	    -0.00	     7.10	   350.39	    -0.19
   561.62	 -1624.81	  -909.24	     0.41	    19.85	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   583.80	 -1612.22	  -902.61	     0.45	    22.17	    12.59	     6.63	     0.04	    14.23	   641.82	     1.91
   601.60	 -1612.22	  -902.61	     0.45	    17.81	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   621.64	 -1615.65	  -912.63	     0.59	    20.04	    -3.43	   -10.02	     0.14	   -10.59	  -528.61	     6.89
   642.97	 -1615.65	  -912.63	     0.59	    21.33	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   663.39	 -1592.64	  -893.02	     0.53	    20.42	    23.01	    19.61	    -0.06	    30.24	  1480.54	    -3.17
   683.16	 -1592.64	  -893.02	     0.53	    19.77	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   701.59	 -1584.22	  -892.87	     0.61	    18.42	     8.42	     0.15	     0.08	     8.42	   457.22	     4.51
   721.67	 -1578.67	  -885.66	     0.60	    20.08	     5.55	     7.21	    -0.01	     9.09	   452.86	    -0.63
   741.68	 -1578.67	  -885.66	     0.60	    20.02	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   761.71	 -1571.68	  -882.70	     0.65	    20.02	     6.99	     2.96	     0.05	     7.59	   379.11	     2.66
   781.59	 -1566.11	  -878.34	     0.64	    19.88	     5.57	     4.36	    -0.01	     7.07	   355.68	    -0.43
   801.55	 -1558.43	  -875.37	     0.71	    19.96	     7.68	     2.97	     0.07	     8.24	   412.75	     3.65
