     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1350.01	  -537.63	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.01	 -1350.00	  -538.33	     0.04	    20.01	     0.01	    -0.70	     0.01	     0.70	   -35.23	     0.63
   100.06	 -1318.22	  -525.18	    -2.33	    80.05	    31.78	    13.15	    -2.36	    34.39	  -429.63	   -29.54
   120.26	 -1364.53	  -543.47	     0.10	    20.20	   -46.31	   -18.30	     2.43	    49.79	 -2464.92	   120.09
   141.47	 -1349.99	  -539.04	     0.05	    21.21	    14.54	     4.44	    -0.05	    15.20	   716.73	    -2.34
   180.97	 -1349.97	  -540.45	     0.07	    39.50	     0.02	    -1.41	     0.02	     1.41	   -35.69	     0.60
   200.98	 -1350.00	  -538.33	     0.04	    20.00	    -0.03	     2.11	    -0.04	     2.12	   105.73	    -1.82
   261.13	 -1348.60	  -539.02	     0.73	    60.15	     1.40	    -0.68	     0.69	     1.56	    25.95	    11.50
   281.12	 -1345.14	  -537.56	     0.11	    19.99	     3.45	     1.46	    -0.62	     3.75	   187.60	   -31.08
   361.25	 -1337.41	  -542.38	     0.22	    80.14	     7.73	    -4.82	     0.11	     9.11	   113.71	     1.39
   423.98	 -1330.55	  -536.64	     0.20	    62.72	     6.86	     5.74	    -0.02	     8.95	   142.62	    -0.29
   483.25	 -1316.73	  -530.80	     0.25	    59.27	    13.81	     5.84	     0.05	    15.00	   253.05	     0.76
   504.17	 -1311.19	  -529.31	     0.29	    20.92	     5.54	     1.49	     0.04	     5.74	   274.18	     2.12
   524.48	 -1307.05	  -527.84	     0.34	    20.31	     4.15	     1.47	     0.05	     4.40	   216.69	     2.48
   564.18	 -1302.92	  -524.96	     0.33	    39.70	     4.12	     2.88	    -0.01	     5.03	   126.71	    -0.18
   585.40	 -1295.99	  -523.45	     0.36	    21.22	     6.93	     1.51	     0.03	     7.09	   334.08	     1.35
   605.61	 -1289.04	  -523.35	     0.41	    20.21	     6.95	     0.10	     0.05	     6.95	   343.98	     2.51
   627.21	 -1283.55	  -519.04	     0.41	    21.60	     5.49	     4.31	     0.00	     6.98	   323.05	     0.00
   667.20	 -1278.75	  -515.45	     0.44	    39.99	     4.81	     3.59	     0.03	     6.00	   150.08	     0.67
   687.21	 -1271.12	  -514.63	     0.53	    20.01	     7.63	     0.82	     0.09	     7.68	   383.63	     4.32
   707.34	 -1265.58	  -513.14	     0.57	    20.13	     5.54	     1.49	     0.05	     5.73	   284.77	     2.35
   727.36	 -1260.12	  -507.42	     0.55	    20.02	     5.46	     5.72	    -0.03	     7.91	   395.10	    -1.35
   767.33	 -1253.22	  -504.50	     0.59	    39.97	     6.90	     2.92	     0.05	     7.49	   187.44	     1.14
   787.46	 -1247.71	  -501.60	     0.63	    20.13	     5.51	     2.90	     0.04	     6.23	   309.31	     2.13
   807.39	 -1240.83	  -497.27	     0.67	    19.93	     6.88	     4.33	     0.03	     8.13	   407.76	     1.57
   846.05	 -1235.34	  -492.96	     0.68	    38.66	     5.49	     4.31	     0.01	     6.98	   180.43	     0.35
   866.12	 -1231.25	  -488.68	     0.68	    20.06	     4.10	     4.29	     0.00	     5.93	   295.62	     0.20
   907.30	 -1217.52	  -478.61	     0.76	    41.19	    13.72	    10.07	     0.08	    17.02	   413.27	     1.88
   945.77	 -1212.04	  -474.30	     0.79	    38.47	     5.48	     4.31	     0.03	     6.97	   181.30	     0.84
   966.25	 -1206.60	  -467.17	     0.79	    20.47	     5.44	     7.13	    -0.00	     8.96	   437.83	    -0.05
   986.61	 -1188.48	  -430.95	    -0.64	    20.37	    18.13	    36.22	    -1.43	    40.50	 -1988.39	   -70.15
  1006.81	 -1195.66	  -457.14	     0.86	    20.20	    -7.19	   -26.19	     1.49	    27.16	 -1344.63	    73.92
  1368.81	 -1126.25	  -336.24	    -2.03	   362.00	    69.42	   120.90	    -2.89	   139.41	  -385.11	    -7.98
  1389.85	 -1210.90	  -500.36	     1.05	    21.04	   -84.66	  -164.12	     3.08	   184.67	 -8778.77	   146.64
  1490.95	 -1120.30	  -319.22	    -2.03	   101.10	    90.60	   181.15	    -3.08	   202.54	 -2003.30	   -30.46
  1530.58	 -1119.63	  -317.79	    -2.01	    39.62	     0.67	     1.42	     0.02	     1.57	   -39.65	     0.40
  1550.51	 -1121.05	  -316.41	    -2.03	    19.93	    -1.41	     1.39	    -0.02	     1.98	   -99.46	    -0.81
  1570.61	 -1119.68	  -314.97	    -2.00	    20.10	     1.36	     1.43	     0.03	     1.98	   -98.40	     1.30
  1609.59	 -1118.37	  -310.72	    -2.00	    38.99	     1.31	     4.25	    -0.00	     4.45	  -114.20	    -0.09
  1629.70	 -1117.03	  -307.88	    -2.00	    20.11	     1.34	     2.84	    -0.00	     3.14	  -156.24	    -0.00
  1671.49	 -1115.77	  -300.80	    -1.98	    41.79	     1.26	     7.08	     0.03	     7.19	  -172.01	     0.63
  1708.87	 -1195.41	  -431.76	     0.96	    37.37	   -79.64	  -130.96	     2.94	   153.28	 -4101.06	    78.62
  1868.94	 -1122.98	  -324.90	     1.05	   160.07	    72.43	   106.86	     0.09	   129.10	   806.47	     0.59
  1889.08	 -1101.92	  -298.46	    -2.39	    20.14	    21.06	    26.44	    -3.44	    33.80	 -1678.55	  -170.99
  1909.91	 -1125.78	  -323.53	     1.24	    20.83	   -23.86	   -25.07	     3.63	    34.61	 -1661.39	   174.32
  1951.27	 -1124.39	  -323.51	     1.26	    41.35	     1.39	     0.02	     0.02	     1.39	    33.59	     0.52
  1989.49	 -1121.59	  -324.88	     1.31	    38.22	     2.80	    -1.37	     0.05	     3.12	   -81.60	     1.31
  2009.83	 -1127.17	  -323.56	     1.22	    20.34	    -5.58	     1.32	    -0.09	     5.74	  -282.00	    -4.56
  2029.98	 -1120.17	  -326.27	     1.33	    20.15	     7.00	    -2.71	     0.11	     7.50	  -372.36	     5.47
  2069.25	 -1127.17	  -323.56	     1.21	    39.27	    -7.00	     2.71	    -0.12	     7.50	   191.05	    -3.12
  2089.94	 -1124.37	  -324.92	     1.25	    20.68	     2.80	    -1.37	     0.04	     3.12	  -150.80	     1.99
  2110.57	 -1121.59	  -324.88	     1.31	    20.64	     2.78	     0.04	     0.06	     2.78	   134.63	     3.10
  2130.13	 -1124.37	  -324.92	     1.27	    19.55	    -2.78	    -0.04	    -0.04	     2.78	  -142.09	    -2.20
