     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	    -0.02	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.68	 -1347.19	  -539.70	    -0.03	    21.68	    -0.01	     0.71	    -0.01	     0.71	   -32.75	    -0.46
   100.59	 -1340.23	  -540.30	    -0.04	    78.91	     6.96	    -0.60	    -0.01	     6.99	    88.53	    -0.13
   139.51	 -1337.43	  -540.97	    -0.03	    38.92	     2.80	    -0.67	     0.01	     2.88	    73.97	     0.26
   159.47	 -1334.66	  -540.22	    -0.07	    19.96	     2.77	     0.75	    -0.04	     2.87	   143.77	    -2.00
   201.32	 -1327.68	  -542.24	    -0.03	    41.85	     6.98	    -2.02	     0.04	     7.27	   173.63	     0.96
   222.87	 -1322.12	  -541.45	    -0.11	    21.55	     5.56	     0.79	    -0.08	     5.62	   260.60	    -3.71
   261.31	 -1319.32	  -542.82	    -0.11	    38.44	     2.80	    -1.37	     0.00	     3.12	    81.09	     0.00
   328.36	 -1305.39	  -544.03	    -0.14	    67.05	    13.93	    -1.21	    -0.03	    13.98	   208.54	    -0.45
   361.38	 -1301.22	  -543.97	    -0.18	    33.02	     4.17	     0.06	    -0.04	     4.17	   126.30	    -1.21
   381.41	 -1295.64	  -545.30	    -0.16	    20.03	     5.58	    -1.33	     0.02	     5.74	   286.39	     1.00
   402.98	 -1290.06	  -546.63	    -0.14	    21.57	     5.58	    -1.33	     0.02	     5.74	   265.94	     0.93
   461.39	 -1278.92	  -547.17	    -0.18	    58.41	    11.14	    -0.54	    -0.04	    11.15	   190.94	    -0.68
   482.48	 -1274.72	  -549.23	    -0.18	    21.09	     4.20	    -2.06	     0.00	     4.68	   221.81	     0.00
   502.89	 -1269.16	  -549.15	    -0.23	    20.41	     5.56	     0.08	    -0.05	     5.56	   272.44	    -2.45
   542.65	 -1263.58	  -550.48	    -0.25	    39.76	     5.58	    -1.33	    -0.02	     5.74	   144.27	    -0.50
   563.00	 -1258.00	  -551.81	    -0.24	    20.35	     5.58	    -1.33	     0.01	     5.74	   281.88	     0.49
   584.91	 -1252.39	  -554.55	    -0.26	    21.91	     5.61	    -2.74	    -0.02	     6.24	   284.96	    -0.91
   605.04	 -1246.81	  -555.88	    -0.25	    20.13	     5.58	    -1.33	     0.01	     5.74	   284.96	     0.50
   643.86	 -1239.84	  -557.18	    -0.30	    38.82	     6.97	    -1.30	    -0.05	     7.09	   182.64	    -1.29
   663.94	 -1234.23	  -559.92	    -0.28	    20.08	     5.61	    -2.74	     0.02	     6.24	   310.92	     1.00
   685.15	 -1225.85	  -562.62	    -0.29	    21.21	     8.38	    -2.70	    -0.01	     8.80	   415.10	    -0.47
   884.45	 -1183.89	  -578.94	    -0.47	   199.30	    41.96	   -16.32	    -0.18	    45.02	   225.90	    -0.90
   903.99	 -1177.57	  -583.08	    -0.60	    19.54	     6.32	    -4.14	    -0.13	     7.56	   386.66	    -6.65
   923.99	 -1170.57	  -585.80	    -0.49	    20.00	     7.00	    -2.72	     0.11	     7.51	   375.49	     5.50
   944.01	 -1164.97	  -588.55	    -0.54	    20.02	     5.60	    -2.75	    -0.05	     6.24	   311.63	    -2.50
   966.00	 -1157.95	  -592.68	    -0.56	    21.99	     7.02	    -4.13	    -0.02	     8.14	   370.39	    -0.91
   986.08	 -1153.05	  -594.72	    -0.58	    20.08	     4.90	    -2.04	    -0.02	     5.31	   264.33	    -1.00
  1024.15	 -1146.02	  -599.56	    -0.56	    38.07	     7.03	    -4.84	     0.02	     8.54	   224.19	     0.53
  1045.68	 -1130.28	  -626.86	     1.53	    21.53	    15.74	   -27.30	     2.09	    31.51	 -1463.66	    97.07
  1065.73	 -1134.80	  -605.75	    -0.57	    20.05	    -4.52	    21.11	    -2.10	    21.59	 -1076.73	  -104.74
  1104.26	 -1129.21	  -607.79	    -0.55	    38.53	     5.59	    -2.04	     0.02	     5.95	   154.44	     0.52
  1124.26	 -1122.19	  -611.92	    -0.57	    20.00	     7.02	    -4.13	    -0.02	     8.14	   407.24	    -1.00
  1145.72	 -1117.25	  -616.09	    -0.61	    21.46	     4.94	    -4.17	    -0.04	     6.46	   301.24	    -1.86
  1165.82	 -1111.63	  -619.54	    -0.61	    20.10	     5.62	    -3.45	     0.00	     6.59	   328.08	     0.00
  1205.11	 -1105.30	  -624.39	    -0.58	    39.29	     6.33	    -4.85	     0.03	     7.97	   202.96	     0.76
  1225.28	 -1099.69	  -627.13	    -0.60	    20.17	     5.61	    -2.74	    -0.02	     6.24	   309.54	    -0.99
  1245.89	 -1093.35	  -631.98	    -0.62	    20.61	     6.34	    -4.85	    -0.02	     7.98	   387.31	    -0.97
  1266.05	 -1087.02	  -636.13	    -0.62	    20.16	     6.33	    -4.15	     0.00	     7.57	   375.45	     0.00
  1304.37	 -1079.29	  -640.96	    -0.63	    38.32	     7.73	    -4.83	    -0.01	     9.11	   237.86	    -0.26
  1324.55	 -1075.08	  -643.73	    -0.66	    20.18	     4.21	    -2.77	    -0.03	     5.04	   249.73	    -1.49
  1344.83	 -1069.43	  -648.59	    -0.67	    20.28	     5.65	    -4.86	    -0.01	     7.45	   367.49	    -0.49
  1365.85	 -1061.68	  -654.84	    -0.65	    21.02	     7.75	    -6.25	     0.02	     9.96	   473.65	     0.95
  1405.98	 -1056.74	  -659.01	    -0.67	    40.13	     4.94	    -4.17	    -0.02	     6.46	   161.09	    -0.50
  1425.98	 -1048.32	  -663.14	    -0.69	    20.00	     8.42	    -4.13	    -0.02	     9.38	   468.92	    -1.00
  1446.96	 -1045.44	  -668.75	    -0.71	    20.98	     2.88	    -5.61	    -0.02	     6.31	   300.58	    -0.95
  1485.66	 -1037.70	  -674.30	    -0.70	    38.70	     7.74	    -5.55	     0.01	     9.52	   246.10	     0.26
  1506.01	 -1031.36	  -678.45	    -0.73	    20.35	     6.34	    -4.15	    -0.03	     7.58	   372.36	    -1.47
  1526.68	 -1025.01	  -684.02	    -0.73	    20.67	     6.35	    -5.57	     0.00	     8.45	   408.65	     0.00
  1547.75	 -1020.76	  -688.20	    -0.74	    21.07	     4.25	    -4.18	    -0.01	     5.96	   282.92	    -0.47
  1586.49	 -1015.79	  -693.79	    -0.80	    38.74	     4.97	    -5.59	    -0.06	     7.48	   193.08	    -1.55
  1630.74	 -1003.07	  -704.93	    -0.74	    44.25	    12.72	   -11.14	     0.06	    16.91	   382.11	     1.36
  1650.81	  -996.73	  -709.09	    -0.77	    20.07	     6.34	    -4.16	    -0.03	     7.58	   377.83	    -1.49
  1686.83	  -993.87	  -713.30	    -0.74	    36.02	     2.86	    -4.21	     0.03	     5.09	   141.30	     0.83
  1706.77	  -984.70	  -720.26	    -0.76	    19.94	     9.17	    -6.96	    -0.02	    11.51	   577.34	    -1.00
  1727.47	  -981.15	  -724.45	    -0.77	    20.70	     3.55	    -4.19	    -0.01	     5.49	   265.30	    -0.48
  1765.78	  -973.34	  -732.85	    -0.76	    38.31	     7.81	    -8.40	     0.01	    11.47	   299.39	     0.26
  1785.77	  -969.10	  -736.33	    -0.84	    19.99	     4.24	    -3.48	    -0.08	     5.49	   274.40	    -4.00
  1807.09	  -962.71	  -742.62	    -0.80	    21.32	     6.39	    -6.29	     0.04	     8.97	   420.56	     1.88
  1827.05	  -957.74	  -748.22	    -0.79	    19.96	     4.97	    -5.60	     0.01	     7.49	   375.12	     0.50
  1865.87	  -953.47	  -753.13	    -0.80	    38.82	     4.27	    -4.91	    -0.01	     6.51	   167.62	    -0.26
  1886.20	  -946.39	  -759.41	    -0.83	    20.33	     7.08	    -6.28	    -0.03	     9.46	   465.51	    -1.48
  1906.86	  -942.10	  -765.03	    -0.81	    20.66	     4.29	    -5.62	     0.02	     7.07	   342.22	     0.97
  1927.41	  -937.15	  -769.22	    -0.86	    20.55	     4.95	    -4.19	    -0.05	     6.49	   315.58	    -2.43
  1966.85	  -932.14	  -776.24	    -0.79	    39.44	     5.01	    -7.02	     0.07	     8.62	   218.67	     1.77
  1987.72	  -925.07	  -781.83	    -0.84	    20.87	     7.07	    -5.59	    -0.05	     9.01	   431.86	    -2.40
  2026.74	  -918.66	  -788.84	    -0.84	    39.02	     6.41	    -7.01	     0.00	     9.50	   243.44	     0.00
  2046.64	  -916.51	  -792.36	    -0.80	    19.90	     2.15	    -3.52	     0.04	     4.12	   207.27	     2.01
  2066.82	  -909.41	  -798.66	    -0.86	    20.18	     7.10	    -6.30	    -0.06	     9.49	   470.37	    -2.97
  2087.61	  -907.27	  -801.47	    -0.88	    20.79	     2.14	    -2.81	    -0.02	     3.53	   169.89	    -0.96
  2107.84	  -902.27	  -807.80	    -0.87	    20.23	     5.00	    -6.33	     0.01	     8.07	   398.74	     0.49
  2146.84	  -898.71	  -811.31	    -0.87	    39.00	     3.56	    -3.51	     0.00	     5.00	   128.19	     0.00
  2167.32	  -895.15	  -815.52	    -0.83	    20.48	     3.56	    -4.21	     0.04	     5.51	   269.21	     1.95
  2187.45	  -892.30	  -818.33	    -0.86	    20.13	     2.85	    -2.81	    -0.03	     4.00	   198.82	    -1.49
  2207.28	  -890.85	  -821.15	    -0.84	    19.83	     1.45	    -2.82	     0.02	     3.17	   159.91	     1.01
  2246.72	  -886.61	  -823.94	    -0.90	    39.44	     4.24	    -2.79	    -0.06	     5.08	   128.69	    -1.52
  2266.73	  -885.16	  -826.77	    -0.84	    20.01	     1.45	    -2.83	     0.06	     3.18	   158.91	     3.00
  2287.40	  -883.01	  -829.58	    -0.87	    20.67	     2.15	    -2.81	    -0.03	     3.54	   171.17	    -1.45
  2326.80	  -850.53	  -847.00	    -2.31	    39.40	    32.48	   -17.42	    -1.44	    36.86	  -935.45	   -36.55
  2347.35	  -878.74	  -833.80	    -0.87	    20.55	   -28.21	    13.20	     1.44	    31.15	 -1515.60	    70.07
  2367.53	  -878.72	  -835.22	    -0.85	    20.18	     0.02	    -1.42	     0.02	     1.42	    70.37	     0.99
  2387.40	  -875.90	  -836.61	    -0.84	    19.87	     2.82	    -1.39	     0.01	     3.14	   158.23	     0.50
  2427.06	  -875.87	  -838.03	    -0.86	    39.66	     0.03	    -1.42	    -0.02	     1.42	    35.81	    -0.50
  2447.18	  -875.87	  -838.03	    -0.85	    20.12	     0.00	     0.00	     0.01	     0.00	     0.00	     0.50
  2467.25	  -874.45	  -839.43	    -0.84	    20.07	     1.42	    -1.40	     0.01	     1.99	    99.36	     0.50
  2488.27	  -873.74	  -840.13	    -0.85	    21.02	     0.71	    -0.70	    -0.01	     1.00	    47.43	    -0.48
  2526.97	  -873.72	  -840.85	    -0.83	    38.70	     0.02	    -0.72	     0.02	     0.72	    18.61	     0.52
