     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1349.99	  -539.04	     0.05	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.83	 -1351.36	  -540.47	     0.07	    21.83	    -1.37	    -1.43	     0.02	     1.98	   -90.67	     1.02
    60.11	 -1349.97	  -540.45	     0.05	    38.27	     1.39	     0.02	    -0.02	     1.39	    36.36	    -0.58
    81.55	 -1351.30	  -543.99	     0.10	    21.44	    -1.33	    -3.54	     0.05	     3.79	  -176.64	     2.45
   101.68	 -1349.97	  -540.45	     0.05	    20.13	     1.33	     3.54	    -0.05	     3.79	   188.08	    -2.61
   123.85	 -1349.97	  -540.45	     0.08	    22.17	     0.00	     0.00	     0.03	     0.00	     0.00	     1.19
   161.71	 -1368.68	  -544.94	     0.11	    37.86	   -18.72	    -4.50	     0.04	    19.25	  -508.50	     0.97
   183.89	 -1349.98	  -539.74	     0.06	    22.18	    18.71	     5.20	    -0.05	    19.42	   875.20	    -2.31
   263.05	 -1358.96	  -543.39	     0.13	    79.15	    -8.99	    -3.65	     0.07	     9.70	  -122.55	     0.90
   284.08	 -1342.95	  -543.87	     0.71	    21.04	    16.01	    -0.47	     0.58	    16.02	   761.46	    27.57
   342.83	 -1337.42	  -541.67	     0.23	    58.75	     5.53	     2.20	    -0.48	     5.95	   101.27	    -8.13
   363.89	 -1346.44	  -543.21	     0.24	    21.06	    -9.02	    -1.54	     0.01	     9.15	  -434.49	     0.39
   384.87	 -1329.20	  -533.80	     0.17	    20.98	    17.24	     9.41	    -0.07	    19.64	   936.31	    -3.27
   404.92	 -1298.23	  -514.32	    -1.90	    20.05	    30.97	    19.48	    -2.08	    36.59	 -1824.99	  -103.58
   444.66	 -1320.81	  -536.50	     0.34	    39.74	   -22.58	   -22.18	     2.24	    31.65	  -796.43	    56.43
   485.11	 -1312.61	  -527.92	     0.29	    40.46	     8.20	     8.58	    -0.05	    11.87	   293.42	    -1.24
   505.22	 -1307.05	  -527.84	     0.39	    20.11	     5.56	     0.08	     0.10	     5.56	   276.63	     5.03
   543.86	 -1302.92	  -524.96	     0.39	    38.64	     4.13	     2.88	     0.00	     5.03	   130.20	     0.00
   564.76	 -1295.99	  -523.45	     0.38	    20.90	     6.93	     1.51	    -0.01	     7.09	   339.25	    -0.39
   585.08	 -1263.78	  -496.20	    -2.42	    20.33	    32.21	    27.25	    -2.80	    42.20	 -2075.93	  -138.00
   623.14	 -1283.52	  -521.15	     0.50	    38.05	   -19.74	   -24.96	     2.93	    31.82	  -836.21	    76.90
   643.17	 -1279.43	  -516.16	     0.48	    20.04	     4.09	     4.99	    -0.02	     6.45	   322.09	    -1.02
   664.90	 -1273.94	  -511.85	     0.50	    21.73	     5.49	     4.31	     0.02	     6.98	   321.18	     0.92
   684.93	 -1267.04	  -508.93	     0.55	    20.03	     6.90	     2.92	     0.05	     7.49	   374.07	     2.49
   724.69	 -1261.53	  -506.03	     0.58	    39.76	     5.51	     2.90	     0.02	     6.23	   156.62	     0.59
   744.71	 -1256.73	  -502.44	     0.58	    20.02	     4.80	     3.59	    -0.00	     6.00	   299.74	    -0.05
   764.99	 -1249.12	  -500.21	     0.67	    20.28	     7.61	     2.23	     0.09	     7.93	   390.81	     4.39
   785.09	 -1242.24	  -495.88	     0.70	    20.10	     6.88	     4.33	     0.03	     8.13	   404.18	     1.57
   823.51	 -1239.56	  -490.21	     0.67	    38.42	     2.68	     5.68	    -0.03	     6.28	   163.46	    -0.82
   843.53	 -1232.67	  -486.58	     0.72	    20.01	     6.89	     3.62	     0.05	     7.78	   388.83	     2.58
   864.70	 -1227.19	  -482.27	     0.74	    21.17	     5.48	     4.31	     0.02	     6.98	   329.53	     0.95
   903.90	 -1223.13	  -475.87	     0.75	    39.20	     4.06	     6.40	     0.01	     7.58	   193.39	     0.21
   924.02	 -1216.23	  -472.95	     0.81	    20.12	     6.90	     2.92	     0.06	     7.49	   372.19	     3.11
   944.04	 -1210.77	  -467.23	     0.82	    20.01	     5.46	     5.72	     0.02	     7.91	   395.05	     0.80
  1026.54	 -1195.78	  -450.09	     0.89	    82.50	    14.99	    17.14	     0.06	    22.77	   275.95	     0.77
  1083.21	 -1191.74	  -442.99	     0.92	    56.67	     4.04	     7.11	     0.03	     8.18	   144.31	     0.56
  1103.26	 -1182.24	  -430.16	     0.95	    20.05	     9.50	    12.83	     0.03	    15.96	   796.06	     1.56
  1123.55	 -1175.37	  -425.83	     1.02	    20.29	     6.87	     4.33	     0.07	     8.12	   400.34	     3.35
  1144.34	 -1172.71	  -418.74	     1.03	    20.79	     2.65	     7.09	     0.01	     7.57	   364.07	     0.58
  1183.70	 -1165.87	  -413.00	     1.11	    39.36	     6.85	     5.74	     0.08	     8.93	   226.99	     2.02
  1203.78	 -1163.21	  -405.91	     1.10	    20.08	     2.65	     7.09	    -0.01	     7.57	   377.03	    -0.52
  1223.78	 -1157.79	  -398.07	     1.13	    20.00	     5.42	     7.84	     0.02	     9.53	   476.37	     1.24
  1243.84	 -1155.10	  -393.09	     1.17	    20.06	     2.69	     4.98	     0.04	     5.66	   281.96	     2.19
  1283.75	 -1151.78	  -384.58	     1.15	    39.91	     3.32	     8.51	    -0.02	     9.14	   228.91	    -0.45
  1305.11	 -1149.82	  -377.50	     1.18	    21.36	     1.96	     7.08	     0.03	     7.35	   343.92	     1.36
  1325.30	 -1145.76	  -371.80	     1.20	    20.19	     4.07	     5.70	     0.02	     7.00	   346.89	     1.20
  1346.31	 -1143.08	  -366.12	     1.26	    21.01	     2.68	     5.68	     0.05	     6.28	   298.95	     2.53
  1385.17	 -1143.18	  -360.48	     1.22	    38.86	    -0.10	     5.64	    -0.04	     5.64	   145.15	    -1.04
  1446.16	 -1136.41	  -350.50	     1.29	    60.99	     6.77	     9.98	     0.08	    12.06	   197.69	     1.24
  1465.32	 -1136.49	  -346.27	     1.25	    19.16	    -0.08	     4.23	    -0.04	     4.23	   220.81	    -2.21
  1485.32	 -1136.54	  -343.45	     1.29	    19.99	    -0.05	     2.82	     0.04	     2.82	   141.08	     2.05
  1506.64	 -1133.84	  -339.18	     1.29	    21.33	     2.70	     4.27	     0.00	     5.06	   237.09	     0.07
  1527.51	 -1131.08	  -337.72	     1.32	    20.86	     2.75	     1.45	     0.03	     3.11	   149.17	     1.33
  1565.25	 -1133.94	  -333.54	     1.29	    37.74	    -2.85	     4.19	    -0.03	     5.07	   134.27	    -0.73
  1585.46	 -1131.18	  -332.08	     1.34	    20.21	     2.75	     1.45	     0.05	     3.11	   154.03	     2.43
  1630.01	 -1132.65	  -327.87	     1.29	    44.55	    -1.46	     4.21	    -0.06	     4.46	   100.04	    -1.28
  1665.48	 -1135.48	  -325.09	     1.24	    35.46	    -2.83	     2.78	    -0.05	     3.96	   111.80	    -1.34
  1705.94	 -1131.34	  -323.62	     1.30	    40.46	     4.14	     1.48	     0.06	     4.40	   108.67	     1.53
  1727.07	 -1131.36	  -322.21	     1.29	    21.14	    -0.03	     1.41	    -0.01	     1.41	    66.73	    -0.31
  1766.70	 -1128.56	  -323.58	     1.34	    39.63	     2.80	    -1.37	     0.05	     3.12	   -78.71	     1.24
  1786.68	 -1132.75	  -322.23	     1.26	    19.98	    -4.19	     1.35	    -0.09	     4.40	  -220.38	    -4.27
  1807.29	 -1128.57	  -322.87	     1.33	    20.61	     4.18	    -0.64	     0.07	     4.23	   205.16	     3.51
  1846.06	 -1132.75	  -322.23	     1.25	    38.77	    -4.18	     0.64	    -0.08	     4.23	  -109.06	    -2.03
  1866.13	 -1128.57	  -322.87	     1.34	    20.06	     4.18	    -0.64	     0.09	     4.23	   210.77	     4.42
  1886.79	 -1109.61	  -295.76	    -2.50	    20.67	    18.96	    27.11	    -3.84	    33.08	 -1600.85	  -185.88
  1907.29	 -1128.56	  -323.58	     1.34	    20.50	   -18.95	   -27.82	     3.84	    33.66	 -1642.00	   187.54
  1946.05	 -1131.36	  -322.21	     1.28	    38.76	    -2.80	     1.37	    -0.06	     3.12	    80.47	    -1.63
  1966.59	 -1133.44	  -322.24	     1.25	    20.54	    -2.08	    -0.03	    -0.02	     2.08	  -101.43	    -1.18
  2007.41	 -1132.75	  -322.23	     1.25	    40.82	     0.69	     0.01	    -0.00	     0.69	    17.02	    -0.11
  2047.47	 -1132.75	  -322.23	     1.26	    40.06	     0.00	     0.00	     0.01	     0.00	     0.00	     0.16
  2067.43	 -1134.14	  -322.25	     1.23	    19.96	    -1.39	    -0.02	    -0.03	     1.39	   -69.58	    -1.35
