     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.59	 -1345.79	  -540.39	    -0.02	    19.59	     1.39	     0.02	    -0.02	     1.39	    70.96	    -1.02
    40.39	 -1343.01	  -540.35	    -0.02	    20.80	     2.78	     0.04	     0.00	     2.78	   133.67	     0.00
    99.96	 -1336.04	  -540.95	     0.04	    59.57	     6.97	    -0.60	     0.06	     7.00	   117.44	     1.01
   119.94	 -1330.47	  -541.57	     0.05	    19.98	     5.57	    -0.62	     0.01	     5.60	   280.50	     0.50
   139.97	 -1324.93	  -540.08	     0.00	    20.03	     5.54	     1.49	    -0.05	     5.74	   286.41	    -2.50
   161.43	 -1317.95	  -541.39	     0.00	    21.46	     6.98	    -1.31	     0.00	     7.10	   330.94	     0.00
   199.92	 -1313.80	  -539.92	    -0.04	    38.49	     4.15	     1.47	    -0.04	     4.40	   114.38	    -1.04
   221.48	 -1304.05	  -541.19	     0.00	    21.56	     9.75	    -1.27	     0.04	     9.83	   456.05	     1.86
   241.84	 -1295.68	  -542.48	     0.00	    20.36	     8.37	    -1.29	     0.00	     8.47	   415.95	     0.00
   263.05	 -1285.97	  -541.64	    -0.78	    21.21	     9.71	     0.84	    -0.78	     9.75	   459.51	   -36.78
   301.94	 -1279.03	  -540.83	     0.00	    38.89	     6.94	     0.81	     0.78	     6.99	   179.66	    20.06
   321.86	 -1270.66	  -542.12	    -0.02	    19.92	     8.37	    -1.29	    -0.02	     8.47	   425.14	    -1.00
   381.84	 -1251.90	  -541.85	    -0.04	    59.98	    18.76	     0.27	    -0.02	    18.76	   312.80	    -0.33
   402.73	 -1241.46	  -543.11	     0.00	    20.89	    10.44	    -1.26	     0.04	    10.52	   503.39	     1.91
   422.07	 -1233.12	  -542.99	    -0.02	    19.34	     8.34	     0.12	    -0.02	     8.34	   431.28	    -1.03
   443.61	 -1220.59	  -544.21	    -0.02	    21.54	    12.53	    -1.22	     0.00	    12.59	   584.46	     0.00
   542.21	 -1190.00	  -545.18	     0.00	    98.60	    30.59	    -0.97	     0.02	    30.61	   310.40	     0.20
   623.83	 -1145.51	  -546.65	    -0.01	    81.62	    44.49	    -1.47	    -0.01	    44.51	   545.38	    -0.12
   662.14	 -1134.39	  -547.19	    -0.02	    38.31	    11.12	    -0.54	    -0.01	    11.13	   290.61	    -0.26
   682.72	 -1121.88	  -547.01	    -0.07	    20.58	    12.51	     0.18	    -0.05	    12.51	   607.93	    -2.43
   704.22	 -1112.14	  -548.28	    -0.02	    21.50	     9.74	    -1.27	     0.05	     9.82	   456.86	     2.33
   762.29	 -1088.48	  -550.05	    -0.03	    58.07	    23.66	    -1.77	    -0.01	    23.73	   408.58	    -0.17
   923.91	 -1023.69	  -558.28	     0.02	   161.62	    64.79	    -8.23	     0.05	    65.31	   404.10	     0.31
  1042.51	  -959.01	  -557.34	    -0.07	   118.60	    64.68	     0.94	    -0.09	    64.69	   545.42	    -0.76
  1103.58	  -922.75	  -560.35	    -0.05	    61.07	    36.26	    -3.01	     0.02	    36.38	   595.79	     0.33
  1224.48	  -873.88	  -565.29	    -0.05	   120.90	    48.87	    -4.94	     0.00	    49.12	   406.28	     0.00
  1305.85	  -826.38	  -568.14	    -0.09	    81.37	    47.50	    -2.85	    -0.04	    47.59	   584.80	    -0.49
  1344.47	  -815.16	  -570.81	    -0.09	    38.62	    11.22	    -2.67	     0.00	    11.53	   298.64	     0.00
  1444.56	  -764.77	  -574.33	    -0.07	   100.09	    50.39	    -3.52	     0.02	    50.51	   504.67	     0.20
  1464.77	  -753.54	  -576.30	    -0.08	    20.21	    11.23	    -1.97	    -0.01	    11.40	   564.15	    -0.49
  1604.60	  -691.76	  -583.21	    -0.09	   139.83	    61.78	    -6.91	    -0.01	    62.17	   444.58	    -0.07
  1625.34	  -679.81	  -584.46	    -0.09	    20.74	    11.95	    -1.25	     0.00	    12.02	   579.32	     0.00
  1645.42	  -669.26	  -585.73	    -0.09	    20.08	    10.55	    -1.27	     0.00	    10.63	   529.19	     0.00
  1836.97	  -586.08	  -595.93	    -0.09	   191.55	    83.18	   -10.20	     0.00	    83.80	   437.50	     0.00
  1965.66	  -526.68	  -602.22	    -0.11	   128.69	    59.40	    -6.29	    -0.02	    59.73	   464.15	    -0.16
  2047.67	  -488.40	  -605.97	    -0.10	    82.01	    38.28	    -3.75	     0.01	    38.46	   469.01	     0.12
  2108.88	  -465.64	  -609.94	    -0.09	    61.21	    22.76	    -3.97	     0.01	    23.10	   377.45	     0.16
  2165.13	  -429.36	  -613.73	    -0.11	    56.25	    36.28	    -3.79	    -0.02	    36.48	   648.49	    -0.36
  2245.48	  -392.97	  -618.96	    -0.09	    80.35	    36.39	    -5.23	     0.02	    36.76	   457.55	     0.25
  2265.19	  -381.57	  -618.81	    -0.10	    19.71	    11.40	     0.15	    -0.01	    11.40	   578.44	    -0.51
  2386.27	  -319.97	  -627.31	    -0.11	   121.08	    61.60	    -8.50	    -0.01	    62.18	   513.58	    -0.08
  2528.22	  -250.91	  -636.46	    -0.10	   141.95	    69.06	    -9.15	     0.01	    69.66	   490.76	     0.07
  2566.65	  -235.78	  -637.00	    -0.15	    38.43	    15.13	    -0.54	    -0.05	    15.14	   393.95	    -1.30
  2587.02	  -226.36	  -639.75	    -0.09	    20.37	     9.42	    -2.75	     0.06	     9.81	   481.75	     2.95
  2646.10	  -201.80	  -641.60	    -0.11	    59.08	    24.56	    -1.85	    -0.02	    24.63	   416.89	    -0.34
  2726.14	  -164.80	  -647.62	    -0.13	    80.04	    37.00	    -6.02	    -0.02	    37.49	   468.35	    -0.25
  2767.35	  -153.15	  -650.36	    -0.12	    41.21	    11.65	    -2.74	     0.01	    11.97	   290.41	     0.24
