     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    23.02	 -1345.78	  -541.09	    -0.01	    23.02	     1.40	    -0.68	    -0.04	     1.56	    67.61	    -1.74
    60.18	 -1344.40	  -540.37	     0.03	    37.16	     1.38	     0.72	     0.04	     1.56	    41.89	     1.08
    80.57	 -1356.14	  -546.17	     0.10	    20.39	   -11.74	    -5.80	     0.07	    13.09	  -642.21	     3.43
   103.69	 -1338.84	  -540.28	     0.03	    23.12	    17.30	     5.89	    -0.07	    18.28	   790.45	    -3.03
   281.45	 -1298.52	  -539.00	     0.25	   177.76	    40.32	     1.28	     0.22	    40.34	   226.94	     1.24
   320.41	 -1290.28	  -532.53	     0.25	    38.96	     8.24	     6.47	     0.00	    10.48	   268.91	     0.00
   343.17	 -1283.38	  -529.61	     0.24	    22.76	     6.90	     2.92	    -0.01	     7.49	   329.19	    -0.44
   363.75	 -1273.64	  -530.18	     0.30	    20.58	     9.74	    -0.57	     0.06	     9.76	   474.08	     2.92
   383.26	 -1266.71	  -528.67	     0.33	    19.51	     6.93	     1.51	     0.03	     7.09	   363.54	     1.54
   420.51	 -1257.01	  -527.12	     0.40	    37.25	     9.70	     1.55	     0.07	     9.82	   263.71	     1.88
   441.43	 -1248.72	  -524.18	     0.38	    20.92	     8.29	     2.94	    -0.02	     8.80	   420.45	    -0.96
   461.47	 -1240.43	  -521.24	     0.41	    20.04	     8.29	     2.94	     0.03	     8.80	   438.92	     1.50
   500.48	 -1230.77	  -516.87	     0.41	    39.01	     9.66	     4.37	     0.00	    10.60	   271.79	     0.00
   520.54	 -1222.46	  -515.33	     0.47	    20.06	     8.31	     1.54	     0.06	     8.45	   421.31	     2.99
   540.64	 -1214.20	  -510.98	     0.45	    20.10	     8.26	     4.35	    -0.02	     9.34	   464.45	    -1.00
   561.65	 -1205.22	  -508.03	     0.51	    21.01	     8.98	     2.95	     0.06	     9.45	   449.89	     2.86
   600.53	 -1194.87	  -503.65	     0.52	    38.88	    10.35	     4.38	     0.01	    11.24	   289.06	     0.26
   620.65	 -1188.00	  -499.32	     0.50	    20.12	     6.87	     4.33	    -0.02	     8.12	   403.61	    -0.99
   662.91	 -1171.50	  -489.21	     0.50	    42.26	    16.50	    10.11	     0.00	    19.35	   457.90	     0.00
   700.50	 -1160.43	  -486.23	     0.60	    37.59	    11.07	     2.98	     0.10	    11.46	   304.98	     2.66
   721.16	 -1152.17	  -481.88	     0.60	    20.66	     8.26	     4.35	     0.00	     9.34	   451.86	     0.00
   740.55	 -1142.55	  -476.10	     0.60	    19.39	     9.62	     5.78	     0.00	    11.22	   578.80	     0.00
   762.29	 -1134.33	  -468.92	     0.59	    21.74	     8.22	     7.18	    -0.01	    10.91	   502.04	    -0.46
   801.58	 -1126.07	  -464.57	     0.64	    39.29	     8.26	     4.35	     0.05	     9.34	   237.60	     1.27
   821.62	 -1116.47	  -457.38	     0.65	    20.04	     9.60	     7.19	     0.01	    11.99	   598.50	     0.50
   842.15	 -1108.21	  -453.02	     0.65	    20.53	     8.26	     4.36	     0.00	     9.34	   454.95	     0.00
   862.20	 -1099.98	  -447.26	     0.68	    20.05	     8.23	     5.76	     0.03	    10.05	   501.02	     1.50
   900.48	 -1093.13	  -441.52	     0.70	    38.28	     6.85	     5.74	     0.02	     8.94	   233.46	     0.52
   921.27	 -1083.55	  -432.91	     0.68	    20.79	     9.58	     8.61	    -0.02	    12.88	   619.55	    -0.96
   941.32	 -1076.68	  -428.57	     0.73	    20.05	     6.87	     4.34	     0.05	     8.13	   405.29	     2.49
   981.22	 -1067.08	  -421.37	     0.74	    39.90	     9.60	     7.20	     0.01	    12.00	   300.75	     0.25
  1001.17	 -1059.55	  -414.91	     0.74	    19.95	     7.53	     6.46	     0.00	     9.92	   497.31	     0.00
  1022.33	 -1052.04	  -407.04	     0.74	    21.16	     7.51	     7.87	     0.00	    10.88	   514.10	     0.00
  1042.31	 -1045.20	  -401.29	     0.76	    19.98	     6.84	     5.75	     0.02	     8.94	   447.24	     1.00
  1082.31	 -1035.57	  -395.50	     0.83	    40.00	     9.63	     5.79	     0.07	    11.24	   280.91	     1.75
  1102.42	 -1028.75	  -387.63	     0.80	    20.11	     6.82	     7.87	    -0.03	    10.41	   517.85	    -1.49
  1122.54	 -1023.28	  -382.60	     0.83	    20.12	     5.47	     5.03	     0.03	     7.43	   369.34	     1.49
  1161.46	 -1017.83	  -376.17	     0.79	    38.92	     5.45	     6.43	    -0.04	     8.43	   216.57	    -1.03
  1181.67	 -1012.36	  -371.14	     0.84	    20.21	     5.47	     5.03	     0.05	     7.43	   367.70	     2.47
  1202.23	 -1006.88	  -366.82	     0.86	    20.56	     5.48	     4.32	     0.02	     6.98	   339.40	     0.97
  1222.85	 -1001.41	  -361.09	     0.86	    20.62	     5.47	     5.73	     0.00	     7.92	   384.18	     0.00
  1261.70	  -998.01	  -356.80	     0.85	    38.85	     3.40	     4.29	    -0.01	     5.47	   140.90	    -0.26
  1282.02	  -994.64	  -351.10	     0.84	    20.32	     3.37	     5.70	    -0.01	     6.62	   325.87	    -0.49
  1302.04	  -991.91	  -348.23	     0.86	    20.02	     2.73	     2.87	     0.02	     3.96	   197.85	     1.00
  1322.82	  -989.17	  -345.36	     0.86	    20.78	     2.74	     2.87	     0.00	     3.97	   190.95	     0.00
  1362.12	  -985.05	  -342.47	     0.88	    39.30	     4.12	     2.89	     0.02	     5.03	   128.05	     0.51
  1382.94	  -983.71	  -339.63	     0.86	    20.82	     1.34	     2.84	    -0.02	     3.14	   150.83	    -0.96
  1403.08	  -980.98	  -336.76	     0.86	    20.14	     2.73	     2.87	     0.00	     3.96	   196.68	     0.00
  1423.26	  -978.24	  -334.60	     0.87	    20.18	     2.74	     2.16	     0.01	     3.49	   172.89	     0.50
  1462.81	  -977.59	  -331.76	     0.84	    39.55	     0.65	     2.84	    -0.03	     2.91	    73.66	    -0.76
  1482.83	  -976.93	  -329.63	     0.83	    20.02	     0.66	     2.13	    -0.01	     2.23	   111.38	    -0.50
  1503.83	  -974.15	  -329.59	     0.86	    21.00	     2.78	     0.04	     0.03	     2.78	   132.39	     1.43
  1542.85	  -972.80	  -327.45	     0.85	    39.02	     1.35	     2.14	    -0.01	     2.53	    64.84	    -0.26
  1563.07	  -972.13	  -326.02	     0.83	    20.22	     0.67	     1.43	    -0.02	     1.58	    78.10	    -0.99
  1583.49	  -972.83	  -325.33	     0.83	    20.42	    -0.70	     0.69	     0.00	     0.98	    48.13	     0.00
  1603.82	  -972.85	  -324.62	     0.87	    20.33	    -0.02	     0.71	     0.04	     0.71	    34.94	     1.97
  1643.01	  -971.47	  -323.89	     0.83	    39.19	     1.38	     0.73	    -0.04	     1.56	    39.84	    -1.02
