     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.41	 -1345.79	  -540.39	     0.03	    21.41	     1.39	     0.02	     0.00	     1.39	    64.97	     0.01
    41.45	 -1344.40	  -540.37	     0.03	    20.04	     1.39	     0.02	     0.00	     1.39	    69.42	     0.01
    61.17	 -1344.40	  -540.37	     0.03	    19.71	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    79.60	 -1344.40	  -540.37	     0.03	    18.44	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   100.19	 -1341.62	  -540.33	     0.07	    20.59	     2.78	     0.04	     0.05	     2.78	   135.13	     2.29
   121.57	 -1338.86	  -538.87	     0.05	    21.38	     2.76	     1.45	    -0.03	     3.12	   145.81	    -1.17
   141.94	 -1336.10	  -537.43	     0.05	    20.37	     2.76	     1.45	     0.00	     3.12	   152.98	     0.12
   162.00	 -1332.62	  -537.37	     0.07	    20.05	     3.48	     0.05	     0.02	     3.48	   173.42	     1.17
   180.07	 -1332.62	  -537.37	     0.07	    18.07	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   199.72	 -1332.62	  -537.37	     0.07	    19.66	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   220.01	 -1332.62	  -537.37	     0.07	    20.29	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   239.65	 -1332.62	  -537.37	     0.07	    19.64	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   260.09	 -1322.16	  -539.34	     0.20	    20.44	    10.46	    -1.96	     0.13	    10.65	   520.95	     6.21
   280.26	 -1316.55	  -542.08	     0.21	    20.17	     5.61	    -2.74	     0.01	     6.24	   309.51	     0.68
   300.28	 -1316.55	  -542.08	     0.21	    20.02	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   320.20	 -1316.55	  -542.08	     0.21	    19.92	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   341.71	 -1304.13	  -536.26	     0.24	    21.51	    12.42	     5.82	     0.03	    13.72	   637.69	     1.23
   360.10	 -1304.13	  -536.26	     0.24	    18.39	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   380.94	 -1304.13	  -536.26	     0.24	    20.84	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   401.53	 -1293.01	  -536.10	     0.28	    20.59	    11.12	     0.16	     0.04	    11.12	   540.34	     2.11
   421.55	 -1287.45	  -536.02	     0.31	    20.02	     5.56	     0.08	     0.02	     5.56	   277.79	     1.07
   440.19	 -1287.45	  -536.02	     0.31	    18.65	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   460.18	 -1281.91	  -534.53	     0.44	    19.99	     5.54	     1.49	     0.14	     5.73	   286.85	     6.84
   480.98	 -1276.33	  -535.86	     0.38	    20.80	     5.58	    -1.33	    -0.06	     5.74	   275.92	    -2.84
   500.32	 -1272.33	  -525.22	     0.26	    19.34	     3.99	    10.63	    -0.13	    11.36	   587.28	    -6.52
   521.64	 -1265.35	  -527.24	     0.33	    21.32	     6.98	    -2.01	     0.07	     7.27	   340.97	     3.26
   540.20	 -1265.35	  -527.24	     0.33	    18.56	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   560.52	 -1259.84	  -524.34	     0.36	    20.32	     5.51	     2.90	     0.03	     6.23	   306.53	     1.43
   581.60	 -1254.32	  -521.44	     0.35	    21.09	     5.51	     2.90	    -0.00	     6.23	   295.37	    -0.05
   602.01	 -1248.82	  -517.83	     0.35	    20.40	     5.50	     3.60	    -0.00	     6.58	   322.31	    -0.16
   621.95	 -1241.82	  -521.26	     0.47	    19.94	     7.01	    -3.42	     0.11	     7.80	   391.00	     5.68
   640.17	 -1241.82	  -521.26	     0.47	    18.23	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   660.14	 -1234.92	  -518.34	     0.49	    19.97	     6.90	     2.92	     0.03	     7.49	   375.28	     1.49
   680.83	 -1230.82	  -514.05	     0.45	    20.69	     4.10	     4.29	    -0.04	     5.93	   286.71	    -1.95
   701.99	 -1225.36	  -508.33	     0.42	    21.16	     5.46	     5.72	    -0.03	     7.91	   373.78	    -1.53
   720.29	 -1225.36	  -508.33	     0.42	    18.31	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   740.15	 -1217.00	  -509.62	     0.51	    19.86	     8.36	    -1.29	     0.09	     8.46	   425.86	     4.61
   760.20	 -1211.44	  -509.53	     0.55	    20.04	     5.56	     0.08	     0.04	     5.56	   277.31	     2.03
   781.41	 -1205.98	  -503.82	     0.54	    21.21	     5.46	     5.72	    -0.01	     7.91	   372.74	    -0.52
   801.75	 -1200.50	  -499.51	     0.54	    20.34	     5.48	     4.31	    -0.01	     6.98	   342.92	    -0.41
   820.20	 -1200.50	  -499.51	     0.54	    18.45	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   840.63	 -1195.04	  -493.79	     0.55	    20.42	     5.46	     5.72	     0.02	     7.91	   387.14	     0.95
   861.41	 -1188.09	  -493.68	     0.60	    20.78	     6.95	     0.10	     0.05	     6.95	   334.24	     2.38
   881.71	 -1182.61	  -489.37	     0.60	    20.30	     5.48	     4.31	    -0.01	     6.98	   343.60	    -0.32
   901.68	 -1155.36	  -457.95	    -1.59	    19.97	    27.25	    31.42	    -2.19	    41.59	 -2082.37	  -109.73
   920.18	 -1155.36	  -457.95	    -1.59	    18.49	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00
   940.24	 -1171.66	  -479.34	     0.62	    20.06	   -16.30	   -21.39	     2.21	    26.90	 -1340.64	   110.18
   960.47	 -1164.06	  -477.12	     0.67	    20.24	     7.60	     2.23	     0.05	     7.92	   391.46	     2.56
   980.46	 -1160.67	  -472.13	     0.65	    19.98	     3.39	     4.98	    -0.02	     6.03	   301.56	    -1.02
  1000.24	 -1160.67	  -472.13	     0.65	    19.78	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1020.22	 -1155.19	  -467.82	     0.67	    19.98	     5.48	     4.31	     0.02	     6.97	   349.06	     0.91
  1041.04	 -1149.73	  -462.10	     0.67	    20.81	     5.46	     5.72	     0.00	     7.91	   379.88	     0.00
  1061.38	 -1142.85	  -458.48	     0.72	    20.34	     6.88	     3.63	     0.05	     7.78	   382.53	     2.68
  1080.90	 -1142.85	  -458.48	     0.72	    19.52	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1100.26	 -1138.77	  -453.48	     0.69	    19.36	     4.08	     5.00	    -0.03	     6.45	   333.19	    -1.37
  1120.29	 -1131.90	  -449.15	     0.74	    20.04	     6.87	     4.33	     0.05	     8.12	   405.40	     2.50
  1141.56	 -1129.19	  -444.88	     0.76	    21.27	     2.70	     4.27	     0.02	     5.05	   237.63	     0.87
  1162.03	 -1123.76	  -437.75	     0.73	    20.46	     5.43	     7.13	    -0.04	     8.97	   438.13	    -1.75
  1182.03	 -1118.25	  -434.84	     0.79	    20.00	     5.51	     2.90	     0.07	     6.22	   311.23	     3.33
  1200.29	 -1118.25	  -434.84	     0.79	    18.27	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1222.12	 -1112.77	  -430.53	     0.81	    21.82	     5.48	     4.31	     0.02	     6.98	   319.62	     0.71
  1241.97	 -1112.77	  -430.53	     0.81	    19.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1260.57	 -1112.77	  -430.53	     0.81	    18.60	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1280.33	 -1101.86	  -419.08	     0.84	    19.76	    10.91	    11.45	     0.03	    15.82	   800.28	     1.69
  1300.40	 -1099.15	  -414.81	     0.87	    20.07	     2.70	     4.27	     0.03	     5.06	   251.88	     1.45
  1320.47	 -1092.28	  -410.48	     0.89	    20.07	     6.87	     4.34	     0.02	     8.12	   404.80	     0.97
  1342.07	 -1088.24	  -403.36	     0.89	    21.60	     4.04	     7.11	    -0.00	     8.18	   378.85	    -0.12
  1362.23	 -1085.56	  -397.68	     0.89	    20.15	     2.68	     5.68	     0.00	     6.28	   311.72	     0.00
  1382.24	 -1085.56	  -397.68	     0.89	    20.01	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1402.23	 -1078.69	  -393.34	     0.92	    19.99	     6.87	     4.34	     0.03	     8.13	   406.46	     1.57
  1422.19	 -1076.01	  -387.66	     0.92	    19.96	     2.68	     5.68	     0.00	     6.28	   314.74	     0.00
  1442.23	 -1071.97	  -380.54	     0.92	    20.04	     4.04	     7.12	     0.00	     8.18	   408.47	     0.00
  1462.93	 -1066.48	  -376.23	     0.98	    20.70	     5.48	     4.32	     0.06	     6.98	   337.09	     3.00
  1482.25	 -1066.48	  -376.23	     0.98	    19.32	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1502.21	 -1061.03	  -370.50	     1.02	    19.96	     5.46	     5.73	     0.04	     7.91	   396.43	     1.85
