     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1349.99	  -539.04	    -0.02	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    59.94	 -1349.29	  -539.03	     0.00	    59.94	     0.70	     0.01	     0.02	     0.70	    11.61	     0.37
    81.14	 -1349.97	  -540.45	     0.03	    21.20	    -0.67	    -1.42	     0.02	     1.57	   -74.10	     1.09
   139.90	 -1349.28	  -539.73	     0.04	    58.76	     0.68	     0.71	     0.01	     0.99	    16.84	     0.21
   160.28	 -1349.29	  -539.03	     0.00	    20.38	    -0.01	     0.70	    -0.04	     0.70	   -34.59	    -1.73
   179.99	 -1349.97	  -540.45	     0.03	    19.71	    -0.67	    -1.42	     0.02	     1.57	   -79.70	     1.15
   200.14	 -1348.57	  -540.43	     0.03	    20.15	     1.39	     0.02	     0.00	     1.39	    69.05	     0.01
   280.53	 -1360.31	  -546.23	     0.08	    80.40	   -11.73	    -5.81	     0.05	    13.09	  -162.86	     0.67
   301.04	 -1345.81	  -538.98	     0.00	    20.51	    14.49	     7.26	    -0.08	    16.21	   790.49	    -3.73
   321.60	 -1345.82	  -538.98	     0.00	    20.56	    -0.00	    -0.00	     0.00	     0.00	    -0.04	     0.02
   402.70	 -1340.23	  -540.30	     0.03	    81.10	     5.59	    -1.33	     0.02	     5.74	    70.81	     0.28
   440.93	 -1338.84	  -540.28	     0.03	    38.23	     1.39	     0.02	    -0.00	     1.39	    36.39	    -0.00
   502.96	 -1336.06	  -540.24	     0.03	    62.03	     2.78	     0.04	    -0.00	     2.78	    44.85	    -0.00
   521.23	 -1334.66	  -540.22	     0.03	    18.27	     1.39	     0.02	     0.00	     1.39	    76.12	     0.01
   541.53	 -1330.51	  -538.75	     0.00	    20.30	     4.15	     1.47	    -0.02	     4.40	   216.93	    -1.15
   561.78	 -1330.49	  -540.16	     0.00	    20.25	     0.02	    -1.41	     0.00	     1.41	    69.65	     0.04
   582.48	 -1327.71	  -540.12	     0.03	    20.70	     2.78	     0.04	     0.02	     2.78	   134.39	     1.08
   602.65	 -1324.93	  -540.08	     0.03	    20.17	     2.78	     0.04	     0.00	     2.78	   137.88	     0.00
   641.63	 -1324.93	  -540.08	     0.03	    38.98	     0.00	     0.00	     0.00	     0.00	     0.00	     0.01
   661.56	 -1320.76	  -540.02	     0.03	    19.93	     4.17	     0.06	    -0.00	     4.17	   209.38	    -0.01
   681.59	 -1319.37	  -540.00	     0.03	    20.03	     1.39	     0.02	    -0.00	     1.39	    69.44	    -0.01
   721.16	 -1316.61	  -538.55	     0.00	    39.58	     2.76	     1.45	    -0.02	     3.12	    78.74	    -0.57
   761.17	 -1311.59	  -547.65	     0.15	    40.00	     5.02	    -9.09	     0.14	    10.38	   259.60	     3.61
   782.39	 -1309.62	  -540.57	     0.04	    21.22	     1.97	     7.08	    -0.11	     7.35	   346.23	    -5.23
   843.03	 -1305.46	  -539.80	     0.03	    60.64	     4.16	     0.77	    -0.01	     4.23	    69.74	    -0.18
   862.99	 -1301.29	  -539.74	     0.03	    19.96	     4.17	     0.06	     0.00	     4.17	   208.99	     0.03
   883.06	 -1299.90	  -539.72	     0.03	    20.08	     1.39	     0.02	    -0.00	     1.39	    69.26	    -0.01
   921.19	 -1297.12	  -539.68	     0.00	    38.13	     2.78	     0.04	    -0.02	     2.78	    72.93	    -0.59
   962.37	 -1294.34	  -539.64	     0.63	    41.19	     2.78	     0.04	     0.63	     2.78	    67.52	    15.24
   981.21	 -1291.56	  -539.60	     0.03	    18.84	     2.78	     0.04	    -0.60	     2.78	   147.61	   -32.09
  1002.83	 -1290.87	  -539.59	     0.03	    21.62	     0.69	     0.01	    -0.00	     0.70	    32.15	    -0.04
  1022.73	 -1288.78	  -539.56	     0.03	    19.90	     2.09	     0.03	     0.00	     2.09	   104.78	     0.02
  1043.00	 -1286.00	  -539.52	     0.00	    20.27	     2.78	     0.04	    -0.02	     2.78	   137.16	    -1.11
  1124.90	 -1277.66	  -539.40	     0.03	    81.90	     8.34	     0.12	     0.02	     8.34	   101.84	     0.27
  1145.10	 -1274.87	  -540.07	     0.01	    20.20	     2.79	    -0.66	    -0.01	     2.87	   142.08	    -0.55
  1184.87	 -1272.10	  -539.32	     0.03	    39.77	     2.77	     0.74	     0.01	     2.87	    72.08	     0.30
  1205.26	 -1269.32	  -539.28	     0.00	    20.40	     2.78	     0.04	    -0.02	     2.78	   136.31	    -1.13
  1225.99	 -1267.78	  -548.42	     0.15	    20.72	     1.54	    -9.14	     0.14	     9.27	   447.37	     6.89
  1245.59	 -1265.15	  -539.22	     0.03	    19.60	     2.63	     9.20	    -0.12	     9.57	   488.29	    -6.14
  1325.77	 -1260.96	  -540.57	     0.05	    80.19	     4.19	    -1.35	     0.02	     4.40	    54.92	     0.27
  1368.19	 -1252.64	  -539.04	     0.03	    42.42	     8.32	     1.53	    -0.02	     8.46	   199.33	    -0.51
  1406.53	 -1249.86	  -539.00	     0.03	    38.35	     2.78	     0.04	    -0.00	     2.78	    72.48	    -0.01
  1448.83	 -1244.31	  -538.92	     0.03	    42.30	     5.56	     0.08	     0.00	     5.56	   131.42	     0.01
  1486.64	 -1241.53	  -538.88	     0.03	    37.81	     2.78	     0.04	     0.00	     2.78	    73.51	     0.01
  1507.05	 -1238.73	  -540.25	     0.03	    20.41	     2.80	    -1.37	    -0.00	     3.12	   152.83	    -0.00
  1528.03	 -1235.26	  -539.49	     0.04	    20.97	     3.46	     0.75	     0.01	     3.54	   168.92	     0.55
  1548.29	 -1233.17	  -540.17	     0.05	    20.27	     2.10	    -0.67	     0.01	     2.20	   108.66	     0.62
  1586.82	 -1230.39	  -540.13	     0.05	    38.53	     2.78	     0.04	    -0.00	     2.78	    72.12	    -0.04
  1607.28	 -1227.61	  -540.09	     0.03	    20.46	     2.78	     0.04	    -0.02	     2.78	   135.88	    -1.10
  1628.63	 -1224.85	  -538.64	     0.03	    21.35	     2.76	     1.45	     0.00	     3.11	   145.81	     0.00
  1649.06	 -1222.06	  -539.30	     0.01	    20.43	     2.79	    -0.66	    -0.01	     2.87	   140.41	    -0.55
  1686.90	 -1219.98	  -539.27	     0.04	    37.83	     2.08	     0.03	     0.02	     2.08	    55.09	     0.59
  1708.64	 -1216.49	  -539.92	     0.03	    21.75	     3.48	    -0.65	    -0.01	     3.55	   163.05	    -0.51
  1728.84	 -1213.69	  -541.29	     0.07	    20.20	     2.80	    -1.37	     0.05	     3.12	   154.43	     2.23
  1766.85	 -1210.94	  -539.84	     0.05	    38.01	     2.75	     1.45	    -0.02	     3.11	    81.90	    -0.59
  1787.86	 -1208.17	  -539.10	     0.04	    21.01	     2.77	     0.75	    -0.01	     2.87	   136.40	    -0.54
  1829.83	 -1201.92	  -539.01	     0.04	    41.97	     6.25	     0.09	     0.00	     6.25	   148.97	     0.02
  1942.20	 -1193.60	  -538.18	     0.03	   112.37	     8.32	     0.83	    -0.01	     8.36	    74.44	    -0.11
  1988.92	 -1185.94	  -538.77	     0.01	    46.72	     7.65	    -0.59	    -0.01	     7.68	   164.29	    -0.23
  2107.83	 -1176.10	  -545.68	     0.15	   118.91	     9.84	    -6.91	     0.14	    12.03	   101.12	     1.16
  2189.19	 -1163.69	  -539.86	     0.04	    81.36	    12.41	     5.82	    -0.12	    13.71	   168.45	    -1.41
  2209.20	 -1162.24	  -543.37	     0.11	    20.01	     1.45	    -3.50	     0.08	     3.79	   189.53	     3.82
  2247.29	 -1155.32	  -541.86	     0.10	    38.09	     6.92	     1.51	    -0.02	     7.09	   186.01	    -0.43
  2288.73	 -1149.13	  -538.24	     0.04	    41.44	     6.19	     3.62	    -0.06	     7.17	   173.02	    -1.44
  2310.54	 -1147.06	  -537.50	     0.03	    21.81	     2.07	     0.74	    -0.01	     2.20	   100.81	    -0.53
  2349.31	 -1142.84	  -540.26	     0.07	    38.77	     4.22	    -2.76	     0.05	     5.04	   129.95	     1.20
  2408.92	 -1135.93	  -538.05	     0.01	    59.61	     6.91	     2.22	    -0.06	     7.26	   121.73	    -0.97
  2428.93	 -1134.40	  -546.49	     0.17	    20.01	     1.53	    -8.44	     0.15	     8.58	   428.62	     7.66
  2451.04	 -1130.36	  -538.67	     0.03	    22.11	     4.04	     7.82	    -0.14	     8.80	   397.83	    -6.42
  2470.43	 -1127.45	  -546.39	     0.17	    19.39	     2.91	    -7.71	     0.15	     8.25	   425.34	     7.50
  2490.69	 -1124.81	  -538.59	     0.03	    20.26	     2.65	     7.80	    -0.15	     8.23	   406.29	    -7.17
  2550.43	 -1118.58	  -537.09	     0.03	    59.74	     6.23	     1.50	     0.00	     6.41	   107.24	     0.00
  2570.30	 -1114.93	  -547.61	     0.20	    19.88	     3.65	   -10.52	     0.17	    11.14	   560.55	     8.61
