     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1721.77	  -544.34	     0.05	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.00	 -1720.35	  -545.74	     0.08	    19.00	     1.42	    -1.40	     0.03	     1.99	   104.95	     1.58
    39.02	 -1720.37	  -544.32	     0.05	    20.02	    -0.02	     1.42	    -0.03	     1.42	    70.94	    -1.50
   119.12	 -1736.49	  -548.79	     0.10	    80.10	   -16.12	    -4.47	     0.05	    16.73	  -208.84	     0.62
   160.50	 -1720.37	  -544.32	     0.00	    41.38	    16.12	     4.47	    -0.10	    16.73	   404.26	    -2.42
   180.95	 -1718.96	  -544.30	     0.00	    20.45	     1.41	     0.02	     0.00	     1.41	    68.96	     0.00
   261.06	 -1711.93	  -544.20	    -0.05	    80.11	     7.03	     0.10	    -0.05	     7.03	    87.76	    -0.62
   301.06	 -1709.11	  -544.16	    -0.05	    40.00	     2.82	     0.04	     0.00	     2.82	    70.51	     0.00
   321.00	 -1704.89	  -544.81	    -0.08	    19.94	     4.22	    -0.65	    -0.03	     4.27	   214.13	    -1.50
   361.07	 -1696.41	  -547.52	    -0.09	    40.07	     8.48	    -2.71	    -0.01	     8.90	   222.17	    -0.25
   381.84	 -1690.80	  -546.73	    -0.14	    20.77	     5.61	     0.79	    -0.05	     5.67	   272.77	    -2.41
   421.92	 -1686.55	  -549.50	    -0.16	    40.08	     4.25	    -2.77	    -0.02	     5.07	   126.57	    -0.50
   441.84	 -1680.93	  -549.42	    -0.15	    19.92	     5.62	     0.08	     0.01	     5.62	   282.16	     0.50
   482.76	 -1675.27	  -552.16	    -0.20	    40.92	     5.66	    -2.74	    -0.05	     6.29	   153.67	    -1.22
   501.77	 -1671.06	  -552.10	    -0.24	    19.01	     4.21	     0.06	    -0.04	     4.21	   221.48	    -2.10
   521.81	 -1664.00	  -554.83	    -0.24	    20.04	     7.06	    -2.73	     0.00	     7.57	   377.72	     0.00
   541.82	 -1656.94	  -557.56	    -0.31	    20.01	     7.06	    -2.73	    -0.07	     7.57	   378.28	    -3.50
   561.87	 -1652.69	  -560.32	    -0.27	    20.05	     4.25	    -2.76	     0.04	     5.07	   252.75	     2.00
   601.81	 -1647.08	  -560.24	    -0.36	    39.94	     5.61	     0.08	    -0.09	     5.61	   140.47	    -2.25
   622.09	 -1640.03	  -562.97	    -0.37	    20.28	     7.05	    -2.73	    -0.01	     7.56	   372.79	    -0.49
   643.48	 -1633.68	  -565.70	    -0.45	    21.39	     6.35	    -2.73	    -0.08	     6.91	   323.14	    -3.74
   763.72	 -1604.04	  -580.10	    -0.55	   120.24	    29.64	   -14.40	    -0.10	    32.95	   274.06	    -0.83
   803.23	 -1599.09	  -583.56	    -0.60	    39.51	     4.95	    -3.46	    -0.05	     6.04	   152.86	    -1.27
   823.53	 -1591.31	  -589.10	    -0.59	    20.30	     7.78	    -5.54	     0.01	     9.55	   470.49	     0.49
   843.46	 -1585.65	  -593.26	    -0.59	    19.93	     5.66	    -4.16	     0.00	     7.02	   352.45	     0.00
   882.25	 -1578.58	  -598.10	    -0.73	    38.79	     7.07	    -4.84	    -0.14	     8.57	   220.88	    -3.61
   902.33	 -1572.91	  -602.96	    -0.67	    20.08	     5.67	    -4.86	     0.06	     7.47	   371.90	     2.99
   944.23	 -1562.31	  -610.57	    -0.74	    41.90	    10.60	    -7.61	    -0.07	    13.05	   311.43	    -1.67
   982.20	 -1558.06	  -614.04	    -0.75	    37.97	     4.25	    -3.47	    -0.01	     5.49	   144.50	    -0.26
  1062.24	 -1538.95	  -630.71	    -0.81	    80.04	    19.11	   -16.67	    -0.06	    25.36	   316.83	    -0.75
  1082.61	 -1536.12	  -633.49	    -0.81	    20.37	     2.83	    -2.78	     0.00	     3.97	   194.75	     0.00
  1102.59	 -1530.43	  -640.47	    -0.83	    19.98	     5.69	    -6.98	    -0.02	     9.01	   450.72	    -1.00
  1123.35	 -1524.78	  -644.63	    -0.84	    20.76	     5.65	    -4.16	    -0.01	     7.02	   337.97	    -0.48
  1162.23	 -1517.69	  -651.58	    -0.88	    38.88	     7.09	    -6.95	    -0.04	     9.93	   255.36	    -1.03
  1183.63	 -1502.52	  -688.81	     1.32	    21.40	    15.17	   -37.23	     2.20	    40.20	 -1878.60	   102.80
  1203.63	 -1510.58	  -660.66	    -0.91	    20.00	    -8.06	    28.15	    -2.23	    29.28	 -1464.06	  -111.50
  1223.98	 -1503.49	  -668.33	    -0.91	    20.35	     7.09	    -7.67	     0.00	    10.44	   513.27	     0.00
  1282.94	 -1493.54	  -680.90	    -0.96	    58.96	     9.95	   -12.57	    -0.05	    16.03	   271.90	    -0.85
  1303.52	 -1489.28	  -686.49	    -1.01	    20.58	     4.26	    -5.59	    -0.05	     7.03	   341.51	    -2.43
  1324.74	 -1486.40	  -692.81	    -0.95	    21.22	     2.88	    -6.32	     0.06	     6.95	   327.30	     2.83
  1364.23	 -1482.11	  -700.52	    -0.97	    39.49	     4.29	    -7.71	    -0.02	     8.82	   223.43	    -0.51
  1384.80	 -1476.46	  -705.38	    -1.02	    20.57	     5.65	    -4.86	    -0.05	     7.45	   362.31	    -2.43
  1404.98	 -1470.76	  -713.78	    -1.06	    20.18	     5.70	    -8.40	    -0.04	    10.15	   503.04	    -1.98
  1442.91	 -1467.90	  -718.68	    -1.05	    37.93	     2.86	    -4.90	     0.01	     5.67	   149.58	     0.26
  1464.99	 -1465.70	  -727.14	    -1.05	    22.08	     2.20	    -8.46	     0.00	     8.74	   395.90	     0.00
  1485.09	 -1459.32	  -734.11	    -1.09	    20.10	     6.38	    -6.97	    -0.04	     9.45	   470.10	    -1.99
  1505.17	 -1455.72	  -742.55	    -1.08	    20.08	     3.60	    -8.44	     0.01	     9.18	   456.96	     0.50
  1543.06	 -1452.14	  -749.57	    -1.10	    37.89	     3.58	    -7.02	    -0.02	     7.88	   207.97	    -0.53
  1563.36	 -1447.86	  -756.58	    -1.10	    20.30	     4.28	    -7.01	     0.00	     8.21	   404.60	     0.00
  1584.33	 -1445.68	  -763.62	    -1.11	    20.97	     2.18	    -7.04	    -0.01	     7.37	   351.45	    -0.48
  1604.85	 -1440.69	  -772.04	    -1.16	    20.52	     4.99	    -8.42	    -0.05	     9.79	   476.98	    -2.44
  1644.28	 -1437.79	  -779.79	    -1.18	    39.43	     2.90	    -7.75	    -0.02	     8.27	   209.86	    -0.51
  1664.43	 -1434.94	  -784.70	    -1.21	    20.15	     2.85	    -4.91	    -0.03	     5.68	   281.75	    -1.49
  1685.09	 -1432.04	  -793.15	    -1.20	    20.66	     2.90	    -8.45	     0.01	     8.93	   432.42	     0.48
  1724.49	 -1429.14	  -801.61	    -1.20	    39.40	     2.90	    -8.46	     0.00	     8.94	   226.99	     0.00
