     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1344.63	  -708.35	    -0.02	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.74	 -1344.63	  -708.35	     0.00	    19.74	     0.00	     0.00	     0.02	     0.00	     0.00	     1.01
    41.07	 -1344.61	  -709.76	     0.03	    21.33	     0.02	    -1.41	     0.03	     1.41	   -66.11	     1.41
    79.23	 -1339.06	  -708.27	    -0.02	    38.16	     5.55	     1.49	    -0.05	     5.75	   150.59	    -1.31
   142.61	 -1319.55	  -709.39	     0.03	    63.38	    19.51	    -1.12	     0.05	    19.54	   308.33	     0.79
   180.23	 -1311.20	  -709.27	     0.00	    37.62	     8.35	     0.12	    -0.03	     8.35	   221.98	    -0.80
   259.35	 -1277.11	  -708.06	     0.01	    79.12	    34.09	     1.21	     0.01	    34.11	   431.14	     0.13
   380.74	 -1216.58	  -708.61	    -0.01	   121.39	    60.53	    -0.55	    -0.02	    60.53	   498.66	    -0.16
   401.57	 -1202.66	  -709.11	     0.03	    20.83	    13.92	    -0.50	     0.04	    13.93	   668.70	     1.92
   421.49	 -1188.75	  -708.92	     0.00	    19.92	    13.91	     0.19	    -0.03	    13.91	   698.36	    -1.51
   459.42	 -1177.61	  -710.17	     0.03	    37.93	    11.14	    -1.25	     0.03	    11.21	   295.54	     0.79
   539.36	 -1134.48	  -710.27	     0.04	    79.94	    43.13	    -0.10	     0.01	    43.13	   539.53	     0.13
   559.98	 -1120.58	  -710.08	    -0.01	    20.62	    13.90	     0.19	    -0.05	    13.90	   674.17	    -2.42
   620.04	 -1094.14	  -710.42	    -0.02	    60.06	    26.44	    -0.34	    -0.01	    26.44	   440.26	    -0.17
   640.07	 -1077.45	  -710.19	    -0.02	    20.03	    16.69	     0.23	     0.00	    16.69	   833.33	     0.00
   740.09	 -1021.74	  -712.26	     0.00	   100.02	    55.71	    -2.07	     0.02	    55.75	   557.37	     0.20
   762.89	 -1006.43	  -712.06	     0.00	    22.80	    15.31	     0.20	     0.00	    15.31	   671.55	     0.00
   900.95	  -934.65	  -713.94	    -0.02	   138.06	    71.78	    -1.88	    -0.02	    71.80	   520.10	    -0.14
   962.36	  -904.66	  -714.25	    -0.05	    61.41	    29.99	    -0.31	    -0.03	    29.99	   488.38	    -0.49
  1143.77	  -804.01	  -719.35	    -0.04	   181.41	   100.65	    -5.10	     0.01	   100.78	   555.53	     0.06
  1304.49	  -703.06	  -723.80	    -0.02	   160.72	   100.95	    -4.45	     0.02	   101.05	   628.72	     0.12
  1324.54	  -687.59	  -725.04	    -0.02	    20.05	    15.47	    -1.24	     0.00	    15.52	   774.05	     0.00
  1384.61	  -662.31	  -724.74	     0.02	    60.07	    25.28	     0.30	     0.04	    25.28	   420.87	     0.67
  1466.75	  -617.25	  -726.35	    -0.01	    82.14	    45.06	    -1.61	    -0.03	    45.09	   548.93	    -0.37
  1553.84	  -590.46	  -726.75	    -0.02	    87.09	    26.79	    -0.40	    -0.01	    26.79	   307.65	    -0.11
  1573.91	  -581.88	  -732.35	     0.07	    20.07	     8.58	    -5.60	     0.09	    10.25	   510.50	     4.48
  1606.08	  -572.83	  -726.55	    -0.02	    32.17	     9.05	     5.80	    -0.09	    10.75	   334.13	    -2.80
  1665.15	  -557.98	  -727.81	     0.00	    59.07	    14.85	    -1.26	     0.02	    14.90	   252.30	     0.34
  1727.22	  -539.62	  -727.61	     0.02	    62.07	    18.36	     0.20	     0.02	    18.36	   295.81	     0.32
  1747.38	  -533.96	  -727.55	     0.00	    20.16	     5.66	     0.06	    -0.02	     5.66	   280.77	    -0.99
  1867.07	  -516.99	  -727.36	     0.02	   119.69	    16.97	     0.19	     0.02	    16.97	   141.79	     0.17
  1887.00	  -511.33	  -727.30	     0.02	    19.93	     5.66	     0.06	     0.00	     5.66	   284.01	     0.00
  1950.76	  -504.96	  -727.23	     0.02	    63.76	     6.37	     0.07	     0.00	     6.37	    99.91	     0.00
  2028.32	  -500.00	  -727.17	     0.02	    77.56	     4.96	     0.06	     0.00	     4.96	    63.96	     0.00
  2088.72	  -495.75	  -727.13	     0.00	    60.40	     4.25	     0.04	    -0.02	     4.25	    70.37	    -0.33
  2110.88	  -494.30	  -728.54	     0.05	    22.16	     1.45	    -1.41	     0.05	     2.02	    91.27	     2.26
  2131.01	  -492.89	  -728.52	     0.05	    20.13	     1.41	     0.02	     0.00	     1.41	    70.05	     0.00
  2168.43	  -492.92	  -727.09	     0.02	    37.42	    -0.03	     1.43	    -0.03	     1.43	   -38.22	    -0.80
  2211.77	  -493.63	  -727.10	     0.00	    43.34	    -0.71	    -0.01	    -0.02	     0.71	   -16.38	    -0.46
  2248.08	  -492.89	  -728.52	     0.05	    36.31	     0.74	    -1.42	     0.05	     1.60	    44.10	     1.38
