     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1344.65	  -706.94	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.09	 -1336.28	  -708.22	     0.05	    21.09	     8.37	    -1.28	     0.05	     8.47	   401.48	     2.37
    41.31	 -1330.73	  -706.73	    -0.02	    20.22	     5.55	     1.49	    -0.07	     5.75	   284.20	    -3.46
   100.31	 -1316.80	  -707.23	    -0.01	    59.00	    13.93	    -0.50	     0.01	    13.94	   236.25	     0.17
   161.83	 -1297.30	  -707.65	     0.00	    61.52	    19.50	    -0.42	     0.01	    19.50	   317.04	     0.16
   180.02	 -1288.95	  -707.53	     0.00	    18.19	     8.35	     0.12	     0.00	     8.35	   459.09	     0.00
   221.68	 -1277.80	  -708.78	     0.03	    41.66	    11.15	    -1.25	     0.03	    11.22	   269.32	     0.72
   242.48	 -1255.56	  -707.05	    -0.04	    20.80	    22.24	     1.73	    -0.07	    22.31	  1072.46	    -3.37
   320.99	 -1219.35	  -709.35	    -0.04	    78.51	    36.21	    -2.30	     0.00	    36.28	   462.14	     0.00
   400.79	 -1193.62	  -708.99	    -0.07	    79.80	    25.73	     0.36	    -0.03	    25.73	   322.46	    -0.38
   441.46	 -1166.46	  -711.43	    -0.04	    40.67	    27.16	    -2.44	     0.03	    27.27	   670.50	     0.74
   541.69	 -1114.91	  -716.36	    -0.04	   100.23	    51.55	    -4.93	     0.00	    51.79	   516.66	     0.00
   562.80	 -1101.00	  -716.17	    -0.09	    21.11	    13.91	     0.19	    -0.05	    13.91	   658.99	    -2.37
   625.09	 -1030.12	  -710.26	    -2.29	    62.29	    70.88	     5.91	    -2.20	    71.13	 -1141.85	   -35.32
   724.55	 -1020.16	  -723.56	    -0.10	    99.46	     9.96	   -13.30	     2.19	    16.62	   167.06	    22.02
   805.09	  -979.68	  -728.69	    -0.09	    80.54	    40.48	    -5.13	     0.01	    40.80	   506.63	     0.12
   904.10	  -923.79	  -736.46	    -0.12	    99.01	    55.89	    -7.77	    -0.03	    56.43	   569.92	    -0.30
   987.04	  -883.93	  -741.62	    -0.12	    82.94	    39.86	    -5.16	     0.00	    40.19	   484.60	     0.00
  1023.09	  -856.62	  -746.24	    -0.15	    36.05	    27.31	    -4.62	    -0.03	    27.70	   768.32	    -0.83
  1102.97	  -815.25	  -753.53	    -0.12	    79.88	    41.37	    -7.29	     0.03	    42.01	   525.88	     0.38
  1123.10	  -800.54	  -754.78	    -0.20	    20.13	    14.71	    -1.25	    -0.08	    14.76	   733.38	    -3.97
  1347.35	  -697.76	  -777.74	    -0.20	   224.25	   102.78	   -22.96	     0.00	   105.31	   469.62	     0.00
  1446.02	  -646.19	  -789.99	    -0.19	    98.67	    51.57	   -12.25	     0.01	    53.00	   537.19	     0.10
  1503.02	  -637.01	  -791.32	    -0.21	    57.00	     9.18	    -1.33	    -0.02	     9.28	   162.73	    -0.35
  1523.11	  -621.45	  -794.72	    -0.19	    20.09	    15.56	    -3.40	     0.02	    15.93	   792.79	     1.00
  1544.31	  -612.95	  -796.77	    -0.19	    21.20	     8.50	    -2.05	     0.00	     8.74	   412.44	     0.00
  1564.49	  -605.87	  -798.12	    -0.21	    20.18	     7.08	    -1.35	    -0.02	     7.21	   357.16	    -0.99
  1604.71	  -598.82	  -798.05	    -0.21	    40.22	     7.05	     0.07	     0.00	     7.05	   175.29	     0.00
  1644.62	  -587.44	  -802.22	    -0.18	    39.91	    11.38	    -4.17	     0.03	    12.12	   303.68	     0.75
  1683.06	  -581.80	  -802.16	    -0.17	    38.44	     5.64	     0.06	     0.01	     5.64	   146.73	     0.26
  1704.73	  -575.43	  -802.81	    -0.20	    21.67	     6.37	    -0.65	    -0.03	     6.40	   295.48	    -1.38
  1784.60	  -562.61	  -807.68	    -0.17	    79.87	    12.82	    -4.87	     0.03	    13.71	   171.70	     0.38
  1804.36	  -559.78	  -807.65	    -0.16	    19.76	     2.83	     0.03	     0.01	     2.83	   143.23	     0.51
  1824.52	  -556.24	  -808.33	    -0.17	    20.16	     3.54	    -0.68	    -0.01	     3.60	   178.81	    -0.50
  1863.17	  -553.42	  -807.59	    -0.17	    38.65	     2.82	     0.74	     0.00	     2.92	    75.43	     0.00
  1884.65	  -550.58	  -808.27	    -0.19	    21.48	     2.84	    -0.68	    -0.02	     2.92	   135.95	    -0.93
  1925.36	  -547.74	  -808.96	    -0.19	    40.71	     2.84	    -0.69	     0.00	     2.92	    71.79	     0.00
  1985.16	  -542.05	  -810.34	    -0.17	    59.80	     5.69	    -1.38	     0.02	     5.85	    97.91	     0.33
  2065.23	  -541.34	  -810.33	    -0.18	    80.07	     0.71	     0.01	    -0.01	     0.71	     8.87	    -0.12
  2086.25	  -539.90	  -811.74	    -0.14	    21.02	     1.44	    -1.41	     0.04	     2.02	    95.88	     1.90
  2106.01	  -539.22	  -810.31	    -0.21	    19.76	     0.68	     1.43	    -0.07	     1.58	    80.13	    -3.54
  2125.98	  -539.22	  -810.31	    -0.19	    19.97	     0.00	     0.00	     0.02	     0.00	     0.00	     1.00
  2206.93	  -538.51	  -810.30	    -0.17	    80.95	     0.71	     0.01	     0.02	     0.71	     8.77	     0.25
  2246.02	  -539.19	  -811.73	    -0.15	    39.09	    -0.68	    -1.43	     0.02	     1.58	   -40.51	     0.51
  2267.25	  -539.21	  -811.02	    -0.16	    21.23	    -0.02	     0.71	    -0.01	     0.71	   -33.46	    -0.47
