     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1349.97	  -540.45	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.28	 -1349.98	  -539.74	     0.01	    21.28	    -0.01	     0.70	     0.01	     0.70	   -33.12	     0.53
    41.22	 -1348.57	  -540.43	     0.03	    19.94	     1.40	    -0.68	     0.01	     1.56	    78.28	     0.61
    60.34	 -1348.57	  -540.43	     0.03	    19.12	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    80.01	 -1347.18	  -540.41	     0.03	    19.67	     1.39	     0.02	    -0.00	     1.39	    70.73	    -0.01
   100.86	 -1347.18	  -540.41	     0.03	    20.85	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   119.66	 -1347.18	  -540.41	     0.03	    18.80	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   143.01	 -1341.62	  -540.33	     0.03	    23.35	     5.56	     0.08	     0.00	     5.56	   238.35	     0.00
   160.03	 -1340.23	  -540.30	     0.00	    17.02	     1.39	     0.02	    -0.02	     1.39	    81.74	    -1.33
   181.33	 -1336.06	  -540.24	     0.00	    21.30	     4.17	     0.06	    -0.00	     4.17	   195.91	    -0.02
   201.48	 -1346.34	  -549.56	     0.14	    20.15	   -10.28	    -9.31	     0.14	    13.87	  -688.50	     6.87
   221.81	 -1327.71	  -540.12	     0.00	    20.33	    18.63	     9.43	    -0.14	    20.88	  1027.27	    -6.84
   242.06	 -1327.71	  -540.12	     0.00	    20.25	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   259.59	 -1327.71	  -540.12	     0.00	    17.53	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   279.73	 -1327.71	  -540.12	     0.00	    20.14	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   300.79	 -1319.37	  -540.00	     0.03	    21.07	     8.34	     0.12	     0.02	     8.34	   396.13	     1.11
   320.29	 -1319.37	  -540.00	     0.03	    19.50	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   340.04	 -1309.63	  -539.86	     0.03	    19.75	     9.73	     0.14	    -0.00	     9.73	   492.86	    -0.03
   359.60	 -1309.63	  -539.86	     0.03	    19.56	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   379.62	 -1309.63	  -539.86	     0.03	    20.01	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   400.06	 -1291.55	  -540.31	     0.04	    20.44	    18.08	    -0.44	     0.01	    18.09	   884.91	     0.62
   421.26	 -1291.55	  -540.31	     0.04	    21.20	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   439.70	 -1291.55	  -540.31	     0.04	    18.44	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   460.00	 -1280.44	  -539.44	     0.03	    20.30	    11.11	     0.87	    -0.01	    11.14	   548.80	    -0.58
   480.08	 -1274.88	  -539.36	     0.03	    20.08	     5.56	     0.08	    -0.00	     5.56	   276.92	    -0.03
   499.63	 -1274.88	  -539.36	     0.03	    19.55	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   520.27	 -1274.88	  -539.36	     0.03	    20.65	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   540.17	 -1261.67	  -539.87	    -0.50	    19.90	    13.21	    -0.51	    -0.52	    13.22	   664.57	   -26.32
