time 		pos x 		pos y 		angle 		
6.03 		352.72 		246.68 		-1.66 		
6.04 		352.72 		246.68 		-1.66 		
6.06 		336.51 		207.55 		0.66 		
6.08 		351.3 		231.09 		-1.72 		
6.1 		335.07 		190.5 		0.71 		
6.13 		335.07 		190.5 		0.71 		
6.14 		335.07 		190.5 		0.71 		
6.16 		335.07 		190.5 		0.71 		
6.18 		330.78 		162.04 		0.76 		
6.2 		329.36 		155.62 		1.23 		
6.23 		329.36 		155.62 		1.23 		
6.24 		341.37 		177.8 		-1.7 		
6.26 		326.49 		137.8 		0.82 		
6.29 		351.96 		82.92 		0.69 		
6.31 		359.56 		99.82 		-1.76 		
6.33 		346.42 		71.9 		0.68 		
6.35 		346.42 		71.9 		0.68 		
6.36 		359.56 		99.85 		-1.75 		
6.39 		358.19 		86.33 		-1.81 		
6.41 		313.69 		113.26 		-0.05 		
6.42 		313.69 		113.26 		-0.05 		
6.45 		354.04 		73.93 		-1.76 		
6.47 		354.05 		64.26 		-1.77 		
6.49 		336.74 		23.63 		0.78 		
6.5 		336.74 		23.63 		0.78 		
6.52 		351.29 		51.84 		-1.77 		
6.54 		349.9 		42.19 		-1.81 		
6.56 		348.52 		42.2 		-1.76 		
6.59 		347.13 		31.16 		-1.76 		
6.6 		347.13 		31.16 		-1.76 		
6.62 		347.13 		31.16 		-1.76 		
6.64 		347.13 		31.16 		-1.76 		
6.66 		345.75 		22.88 		-1.76 		
6.69 		345.75 		15.98 		-1.78 		
6.7 		345.75 		15.98 		-1.78 		
6.72 		344.36 		20.82 		-2.08 		
6.75 		342.98 		14.62 		-1.76 		
6.76 		342.98 		14.62 		-1.76 		
6.78 		342.98 		14.62 		-1.76 		
6.81 		342.98 		10.48 		-1.75 		
6.83 		342.98 		7.72 		-1.76 		
6.85 		342.98 		6.34 		-1.76 		
6.87 		342.97 		3.57 		-1.78 		
6.88 		342.97 		3.57 		-1.78 		
6.91 		342.97 		3.57 		-1.78 		
6.93 		342.97 		2.19 		-1.77 		
6.95 		341.59 		9.8 		-1.72 		
6.97 		342.97 		3.57 		-1.78 		
6.99 		342.97 		3.57 		-1.78 		
7.01 		341.59 		2.2 		-1.74 		
7.03 		341.59 		2.2 		-1.74 		
7.05 		341.59 		2.2 		-1.74 		
7.07 		341.59 		2.2 		-1.74 		
7.09 		341.59 		3.58 		-1.75 		
7.11 		341.59 		3.58 		-1.75 		
7.13 		341.59 		3.58 		-1.75 		
7.15 		342.97 		2.19 		-1.78 		
7.17 		342.97 		2.19 		-1.77 		
7.19 		342.97 		2.19 		-1.77 		
7.21 		341.59 		3.58 		-1.74 		
7.23 		342.97 		2.19 		-1.77 		
7.25 		342.97 		3.57 		-1.76 		
7.27 		342.97 		3.57 		-1.76 		
7.29 		342.97 		3.57 		-1.76 		
7.31 		342.97 		2.19 		-1.77 		
7.33 		327.01 		-26.01 		0.72 		
7.35 		342.97 		2.19 		-1.77 		
7.37 		342.97 		2.19 		-1.77 		
7.39 		341.59 		2.2 		-1.74 		
7.41 		341.59 		3.58 		-1.74 		
7.43 		341.59 		3.58 		-1.74 		
7.45 		341.59 		3.58 		-1.74 		
7.47 		327.01 		-26.01 		0.72 		
7.49 		342.97 		0.81 		-1.78 		
7.51 		341.59 		3.58 		-1.75 		
7.53 		342.97 		3.57 		-1.76 		
7.55 		342.97 		3.57 		-1.76 		
7.57 		342.97 		0.81 		-1.78 		
7.59 		342.97 		3.57 		-1.78 		
7.61 		342.97 		3.57 		-1.76 		
7.63 		342.97 		3.57 		-1.78 		
7.65 		342.97 		3.57 		-1.78 		
7.67 		342.97 		3.57 		-1.78 		
7.69 		342.97 		3.57 		-1.78 		
7.71 		342.97 		3.57 		-1.78 		
7.73 		342.97 		0.81 		-1.78 		
7.75 		342.97 		0.81 		-1.78 		
7.77 		341.59 		3.58 		-1.75 		
7.79 		342.97 		1.5 		-1.77 		
7.81 		342.97 		2.19 		-1.77 		
7.83 		342.97 		0.81 		-1.78 		
7.85 		342.97 		0.81 		-1.78 		
7.87 		341.59 		3.58 		-1.74 		
7.89 		342.97 		0.81 		-1.78 		
7.91 		342.97 		0.81 		-1.78 		
7.93 		342.97 		0.81 		-1.78 		
7.95 		331.88 		3.64 		-0.73 		
7.97 		342.97 		2.19 		-1.77 		
7.99 		342.97 		2.19 		-1.77 		
8.01 		342.97 		2.19 		-1.77 		
8.03 		342.97 		3.57 		-1.76 		
8.05 		341.59 		3.58 		-1.74 		
8.07 		342.97 		3.57 		-1.76 		
8.09 		342.97 		3.57 		-1.76 		
8.11 		342.97 		3.57 		-1.76 		
8.13 		342.97 		3.57 		-1.76 		
8.15 		341.59 		2.2 		-1.75 		
8.17 		342.97 		3.57 		-1.76 		
8.19 		341.59 		2.2 		-1.74 		
8.21 		341.59 		2.2 		-1.74 		
8.23 		341.59 		2.2 		-1.74 		
8.25 		341.59 		2.2 		-1.74 		
8.27 		341.59 		3.58 		-1.74 		
8.29 		342.97 		2.19 		-1.77 		
8.31 		342.97 		2.19 		-1.77 		
8.33 		342.97 		2.19 		-1.77 		
8.35 		342.97 		2.19 		-1.77 		
8.37 		342.98 		4.95 		-1.77 		
8.39 		327.01 		-25.32 		0.71 		
8.41 		327.01 		-25.32 		0.71 		
8.43 		341.59 		0.82 		-1.76 		
8.45 		342.97 		3.57 		-1.76 		
8.47 		342.97 		2.19 		-1.77 		
8.49 		342.97 		2.19 		-1.77 		
8.51 		342.97 		2.19 		-1.77 		
8.53 		342.97 		2.19 		-1.77 		
8.55 		342.98 		8.41 		-2.08 		
8.57 		342.97 		3.57 		-1.76 		
8.59 		342.97 		3.57 		-1.76 		
8.61 		342.97 		3.57 		-1.76 		
8.63 		342.97 		3.57 		-1.76 		
8.65 		341.59 		2.2 		-1.74 		
8.67 		342.97 		2.19 		-1.78 		
8.69 		342.97 		2.19 		-1.78 		
8.71 		341.59 		8.41 		-2.09 		
8.73 		342.97 		0.81 		-1.78 		
8.75 		341.59 		3.58 		-1.74 		
8.77 		341.59 		3.58 		-1.74 		
8.79 		342.97 		3.57 		-1.76 		
8.81 		342.97 		2.19 		-1.77 		
8.83 		342.97 		3.57 		-1.76 		
8.85 		342.97 		2.19 		-1.77 		
8.87 		342.97 		2.19 		-1.77 		
8.89 		341.59 		3.58 		-1.74 		
8.91 		327.01 		-26.01 		0.72 		
8.93 		342.97 		2.19 		-1.77 		
8.95 		342.97 		0.81 		-1.78 		
8.97 		342.97 		0.81 		-1.78 		
8.99 		342.97 		3.57 		-1.76 		
9.01 		342.97 		3.57 		-1.76 		
9.03 		342.97 		3.57 		-1.76 		
9.05 		342.97 		2.19 		-1.77 		
9.07 		342.97 		2.19 		-1.77 		
9.09 		342.97 		3.57 		-1.76 		
9.11 		342.97 		3.57 		-1.76 		
9.13 		342.97 		3.57 		-1.76 		
9.15 		342.97 		3.57 		-1.76 		
9.17 		341.59 		2.2 		-1.74 		
9.19 		327.01 		-26.01 		0.72 		
9.22 		341.59 		3.58 		-1.75 		
9.24 		342.97 		3.57 		-1.76 		
9.25 		342.97 		3.57 		-1.76 		
9.27 		341.59 		2.2 		-1.74 		
9.29 		341.59 		2.2 		-1.74 		
9.32 		341.59 		2.2 		-1.74 		
9.34 		342.97 		2.19 		-1.78 		
9.35 		342.97 		2.19 		-1.78 		
9.37 		341.59 		8.41 		-2.09 		
9.39 		341.59 		2.2 		-1.74 		
9.41 		342.97 		2.19 		-1.77 		
9.43 		342.97 		2.19 		-1.77 		
9.45 		342.97 		3.57 		-1.76 		
9.47 		341.59 		3.58 		-1.74 		
9.49 		342.97 		3.57 		-1.76 		
9.52 		342.97 		3.57 		-1.76 		
9.54 		342.97 		3.57 		-1.76 		
9.55 		341.59 		2.2 		-1.75 		
9.57 		331.88 		3.64 		-0.84 		
9.59 		341.59 		3.58 		-1.74 		
9.62 		341.59 		3.58 		-1.74 		
9.63 		342.97 		2.19 		-1.77 		
9.66 		342.97 		2.19 		-1.77 		
9.68 		342.97 		2.19 		-1.77 		
9.7 		342.97 		3.57 		-1.76 		
9.71 		342.97 		3.57 		-1.76 		
9.73 		342.97 		2.19 		-1.77 		
9.75 		342.97 		2.19 		-1.77 		
9.77 		342.97 		3.57 		-1.78 		
9.8 		341.59 		3.58 		-1.74 		
9.81 		341.59 		3.58 		-1.74 		
9.83 		342.97 		2.19 		-1.77 		
9.85 		342.97 		2.19 		-1.77 		
9.89 		342.97 		2.19 		-1.77 		
9.91 		342.97 		3.57 		-1.78 		
9.92 		342.97 		3.57 		-1.78 		
9.94 		342.97 		2.19 		-1.77 		
9.96 		342.97 		3.57 		-1.76 		
9.98 		342.28 		0.82 		-1.76 		
10.0 		341.59 		2.2 		-1.74 		
10.0 		341.59 		2.2 		-1.74 		
10.0 		342.97 		2.19 		-1.78 		
10.1 		342.97 		2.19 		-1.78 		
10.1 		342.97 		2.19 		-1.78 		
10.1 		342.97 		2.19 		-1.77 		
10.1 		342.97 		2.19 		-1.77 		
10.1 		342.97 		3.57 		-1.78 		
10.2 		341.59 		9.8 		-1.72 		
10.2 		342.97 		2.19 		-1.78 		
10.2 		342.97 		2.19 		-1.78 		
10.2 		342.97 		2.19 		-1.78 		
10.2 		342.97 		2.19 		-1.78 		
10.3 		342.97 		2.19 		-1.78 		
10.3 		342.97 		2.19 		-1.78 		
10.3 		342.97 		2.19 		-1.77 		
10.3 		342.97 		2.19 		-1.77 		
10.3 		341.59 		2.2 		-1.74 		
10.4 		342.97 		3.57 		-1.76 		
10.4 		342.97 		2.19 		-1.78 		
10.4 		342.97 		2.19 		-1.78 		
10.4 		342.97 		3.57 		-1.76 		
10.4 		342.97 		3.57 		-1.76 		
10.5 		341.59 		2.2 		-1.75 		
10.5 		341.59 		2.2 		-1.75 		
10.5 		341.59 		2.2 		-1.75 		
10.5 		342.97 		3.57 		-1.76 		
10.5 		342.97 		3.57 		-1.76 		
10.6 		341.59 		4.27 		-1.74 		
10.6 		342.97 		2.19 		-1.77 		
10.6 		342.97 		2.19 		-1.77 		
10.6 		342.97 		2.19 		-1.77 		
10.6 		341.59 		2.2 		-1.74 		
10.7 		342.97 		3.57 		-1.76 		
10.7 		342.97 		2.19 		-1.78 		
10.7 		342.97 		2.19 		-1.78 		
10.7 		342.97 		3.57 		-1.78 		
10.7 		327.01 		-26.01 		0.72 		
10.8 		342.97 		2.19 		-1.77 		
10.8 		342.97 		2.19 		-1.77 		
10.8 		342.97 		2.19 		-1.78 		
10.8 		342.97 		0.81 		-1.78 		
10.8 		342.97 		2.19 		-1.77 		
10.9 		342.97 		0.81 		-1.78 		
10.9 		342.97 		0.81 		-1.78 		
10.9 		342.97 		0.81 		-1.78 		
10.9 		342.97 		2.19 		-1.77 		
10.9 		342.97 		2.19 		-1.77 		
11.0 		342.97 		2.19 		-1.77 		
11.0 		342.97 		3.57 		-1.76 		
11.0 		342.97 		3.57 		-1.78 		
11.0 		342.98 		4.95 		-1.76 		
11.0 		342.97 		2.19 		-1.78 		
11.1 		342.97 		2.19 		-1.78 		
11.1 		341.59 		3.58 		-1.75 		
11.1 		342.97 		3.57 		-1.76 		
11.1 		342.97 		3.57 		-1.78 		
11.1 		342.97 		2.19 		-1.78 		
11.2 		342.97 		2.19 		-1.78 		
11.2 		342.97 		2.19 		-1.77 		
11.2 		341.59 		2.2 		-1.74 		
11.2 		342.97 		2.19 		-1.77 		
11.2 		342.97 		2.19 		-1.77 		
11.3 		342.97 		2.19 		-1.77 		
11.3 		342.97 		2.19 		-1.77 		
11.3 		341.59 		3.58 		-1.74 		
11.3 		342.97 		0.81 		-1.78 		
11.3 		342.97 		0.81 		-1.78 		
11.4 		342.97 		3.57 		-1.76 		
11.4 		341.59 		3.58 		-1.74 		
11.4 		342.97 		2.19 		-1.78 		
11.4 		342.97 		2.19 		-1.78 		
11.4 		342.97 		2.19 		-1.78 		
11.5 		341.59 		0.82 		-1.75 		
11.5 		341.59 		2.2 		-1.74 		
11.5 		341.59 		2.2 		-1.74 		
11.5 		341.59 		3.58 		-1.74 		
11.5 		341.59 		3.58 		-1.74 		
11.6 		342.97 		2.19 		-1.77 		
11.6 		342.97 		3.57 		-1.76 		
11.6 		342.97 		0.81 		-1.78 		
11.6 		342.97 		0.81 		-1.78 		
11.6 		342.97 		3.57 		-1.76 		
11.7 		342.97 		3.57 		-1.76 		
11.7 		341.59 		2.2 		-1.74 		
11.7 		342.98 		4.95 		-1.77 		
11.7 		342.98 		4.95 		-1.77 		
11.7 		342.98 		8.41 		-2.06 		
11.8 		342.98 		8.41 		-2.07 		
11.8 		342.97 		2.19 		-1.77 		
11.8 		341.59 		0.82 		-1.75 		
11.8 		342.97 		0.81 		-1.78 		
11.9 		342.97 		0.81 		-1.78 		
11.9 		342.97 		2.19 		-1.78 		
11.9 		342.97 		2.19 		-1.78 		
11.9 		342.97 		2.19 		-1.78 		
11.9 		331.88 		3.64 		-0.83 		
12.0 		331.88 		3.64 		-0.83 		
12.0 		341.59 		2.2 		-1.74 		
12.0 		342.97 		3.57 		-1.78 		
12.0 		342.97 		3.57 		-1.76 		
12.0 		342.97 		3.57 		-1.76 		
12.1 		341.59 		2.2 		-1.75 		
12.1 		341.59 		2.2 		-1.75 		
12.1 		341.59 		2.2 		-1.74 		
12.1 		342.97 		2.19 		-1.78 		
12.1 		342.97 		2.19 		-1.78 		
12.2 		342.97 		2.88 		-1.77 		
12.2 		342.97 		2.88 		-1.77 		
12.2 		342.97 		2.88 		-1.77 		
12.2 		341.59 		2.2 		-1.75 		
12.2 		330.49 		2.26 		-0.83 		
12.3 		342.97 		3.57 		-1.76 		
12.3 		341.59 		2.2 		-1.74 		
12.3 		342.97 		0.81 		-1.78 		
12.3 		342.97 		0.81 		-1.78 		
12.3 		342.97 		2.19 		-1.77 		
12.4 		331.88 		3.64 		-0.84 		
12.4 		342.97 		3.57 		-1.76 		
12.4 		342.97 		2.19 		-1.77 		
12.4 		342.97 		2.19 		-1.77 		
12.4 		341.59 		8.41 		-2.07 		
12.5 		342.97 		2.19 		-1.77 		
12.5 		342.97 		3.57 		-1.76 		
12.5 		342.97 		3.57 		-1.76 		
12.5 		342.97 		2.19 		-1.77 		
12.5 		342.97 		3.57 		-1.76 		
12.6 		341.59 		3.58 		-1.74 		
12.6 		342.97 		2.19 		-1.77 		
12.6 		342.97 		2.19 		-1.77 		
12.6 		341.59 		3.58 		-1.74 		
12.6 		341.59 		2.2 		-1.74 		
12.7 		341.59 		3.58 		-1.74 		
12.7 		341.59 		3.58 		-1.75 		
12.7 		341.59 		3.58 		-1.75 		
12.7 		342.97 		2.19 		-1.78 		
12.7 		342.97 		2.19 		-1.77 		
12.8 		342.97 		2.19 		-1.77 		
12.8 		342.97 		2.19 		-1.77 		
