     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1724.67	  -538.73	     0.05	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.63	 -1723.04	  -553.55	     0.73	    19.63	     1.63	   -14.82	     0.68	    14.91	  -759.52	    34.64
    99.93	 -1735.14	  -544.53	     0.21	    80.30	   -12.10	     9.02	    -0.52	    15.09	  -187.95	    -6.48
   119.91	 -1720.45	  -538.67	     0.05	    19.98	    14.69	     5.86	    -0.16	    15.82	   791.58	    -8.01
   139.68	 -1719.04	  -538.65	     0.05	    19.77	     1.41	     0.02	     0.00	     1.41	    71.33	     0.00
   180.91	 -1716.23	  -538.61	     0.05	    41.23	     2.81	     0.04	     0.00	     2.81	    68.16	     0.00
   219.62	 -1686.21	  -526.17	    -1.94	    38.71	    30.02	    12.44	    -1.99	    32.50	  -839.46	   -51.41
   260.12	 -1728.13	  -543.01	     0.19	    40.50	   -41.92	   -16.84	     2.13	    45.18	 -1115.46	    52.59
   280.35	 -1710.60	  -538.53	     0.05	    20.23	    17.53	     4.48	    -0.14	    18.09	   894.38	    -6.92
   319.91	 -1707.79	  -538.49	     0.05	    39.56	     2.81	     0.04	     0.00	     2.81	    71.04	     0.00
   360.34	 -1719.67	  -543.60	     0.11	    40.43	   -11.88	    -5.11	     0.06	    12.93	  -319.87	     1.48
   381.92	 -1702.17	  -538.41	     0.05	    21.58	    17.50	     5.19	    -0.06	    18.25	   845.85	    -2.78
   421.84	 -1699.36	  -538.37	     0.05	    39.92	     2.81	     0.04	     0.00	     2.81	    70.40	     0.00
   504.60	 -1690.93	  -538.25	     0.05	    82.76	     8.43	     0.12	     0.00	     8.43	   101.87	     0.00
   543.31	 -1688.12	  -538.21	     0.14	    38.71	     2.81	     0.04	     0.09	     2.81	    72.60	     2.32
   623.12	 -1681.10	  -538.11	     0.05	    79.81	     7.02	     0.10	    -0.09	     7.02	    87.97	    -1.13
   643.72	 -1679.69	  -538.09	     0.15	    20.60	     1.41	     0.02	     0.10	     1.41	    68.45	     4.85
   663.90	 -1676.88	  -538.05	     0.05	    20.18	     2.81	     0.04	    -0.10	     2.81	   139.26	    -4.96
   703.17	 -1674.07	  -538.01	     0.03	    39.27	     2.81	     0.04	    -0.02	     2.81	    71.56	    -0.51
   723.21	 -1671.27	  -537.97	     0.05	    20.04	     2.80	     0.04	     0.02	     2.80	   139.73	     1.00
   743.16	 -1668.46	  -537.93	     0.03	    19.95	     2.81	     0.04	    -0.02	     2.81	   140.87	    -1.00
   764.66	 -1665.65	  -537.90	     0.03	    21.50	     2.81	     0.03	     0.00	     2.81	   130.71	     0.00
   784.66	 -1634.29	  -525.44	    -2.30	    20.00	    31.36	    12.46	    -2.33	    33.74	 -1687.23	  -116.50
   903.33	 -1654.41	  -539.15	     0.07	   118.67	   -20.12	   -13.71	     2.37	    24.35	  -205.17	    19.97
   964.20	 -1660.68	  -542.06	     0.10	    60.87	    -6.27	    -2.91	     0.03	     6.91	  -113.56	     0.49
  1004.00	 -1613.27	  -525.15	    -1.94	    39.80	    47.41	    16.91	    -2.04	    50.34	 -1264.71	   -51.26
  1024.27	 -1640.40	  -537.54	     0.05	    20.27	   -27.13	   -12.39	     1.99	    29.83	 -1471.40	    98.17
  1146.65	 -1626.39	  -537.34	    -0.11	   122.38	    14.01	     0.20	    -0.16	    14.01	   114.49	    -1.31
  1166.63	 -1624.99	  -537.32	     0.05	    19.98	     1.40	     0.02	     0.16	     1.40	    70.08	     8.01
  1204.69	 -1620.78	  -537.26	     0.05	    38.06	     4.21	     0.06	     0.00	     4.21	   110.63	     0.00
  1264.70	 -1616.60	  -535.79	     0.51	    60.01	     4.18	     1.47	     0.46	     4.43	    73.84	     7.67
  1284.76	 -1613.64	  -546.34	     0.20	    20.06	     2.96	   -10.55	    -0.31	    10.96	   546.23	   -15.45
  1304.79	 -1609.58	  -537.10	     0.05	    20.03	     4.06	     9.24	    -0.15	    10.09	   503.88	    -7.49
  1364.75	 -1603.98	  -537.02	     0.05	    59.96	     5.60	     0.08	     0.00	     5.60	    93.41	     0.00
  1426.11	 -1599.80	  -535.55	     0.03	    61.36	     4.18	     1.47	    -0.02	     4.43	    72.21	    -0.33
  1465.08	 -1594.20	  -535.47	     0.08	    38.97	     5.60	     0.08	     0.05	     5.60	   143.71	     1.28
  1485.17	 -1591.25	  -545.31	     0.18	    20.09	     2.95	    -9.84	     0.10	    10.27	   511.33	     4.98
  1505.24	 -1588.59	  -536.10	     0.04	    20.07	     2.66	     9.21	    -0.14	     9.59	   477.65	    -6.98
  1525.19	 -1585.65	  -545.23	     0.20	    19.95	     2.94	    -9.13	     0.16	     9.59	   480.79	     8.02
  1564.98	 -1582.98	  -536.73	     0.20	    39.79	     2.67	     8.50	     0.00	     8.91	   223.91	     0.00
  1585.10	 -1578.78	  -536.67	     0.19	    20.12	     4.20	     0.06	    -0.01	     4.20	   208.77	    -0.50
  1645.07	 -1574.48	  -543.66	     0.23	    59.97	     4.30	    -6.99	     0.04	     8.21	   136.85	     0.67
  1727.92	 -1566.21	  -535.78	     0.09	    82.85	     8.27	     7.88	    -0.14	    11.42	   137.88	    -1.69
  1786.69	 -1559.23	  -534.98	     0.53	    58.77	     6.98	     0.80	     0.44	     7.03	   119.55	     7.49
  1806.84	 -1553.61	  -536.31	     0.10	    20.15	     5.62	    -1.33	    -0.43	     5.78	   286.61	   -21.34
  1985.08	 -1535.33	  -543.81	     0.23	   178.24	    18.28	    -7.50	     0.13	    19.76	   110.85	     0.73
  2006.42	 -1545.86	  -540.43	     0.14	    21.34	   -10.53	     3.38	    -0.09	    11.06	  -518.24	    -4.22
  2045.63	 -1529.89	  -533.85	     0.06	    39.21	    15.97	     6.58	    -0.08	    17.27	   440.51	    -2.04
  2065.76	 -1540.29	  -538.94	     0.10	    20.13	   -10.40	    -5.09	     0.04	    11.58	  -575.20	     1.99
  2105.80	 -1522.92	  -533.05	     0.05	    40.04	    17.37	     5.89	    -0.05	    18.34	   458.08	    -1.25
  2126.55	 -1520.13	  -533.01	     0.05	    20.75	     2.79	     0.04	     0.00	     2.79	   134.47	     0.00
  2187.03	 -1515.91	  -535.07	     0.08	    60.48	     4.22	    -2.06	     0.03	     4.70	    77.64	     0.50
  2226.21	 -1508.96	  -532.85	     0.05	    39.18	     6.95	     2.22	    -0.03	     7.30	   186.22	    -0.77
