     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1344.63	  -708.35	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.95	 -1341.85	  -708.31	     0.00	    19.95	     2.79	     0.04	    -0.00	     2.79	   139.62	    -0.03
    40.06	 -1338.34	  -709.67	     0.03	    20.11	     3.50	    -1.36	     0.02	     3.76	   186.79	     1.15
    60.42	 -1333.49	  -708.18	     0.00	    20.35	     4.85	     1.48	    -0.02	     5.07	   249.31	    -1.09
    81.70	 -1325.14	  -708.06	     0.00	    21.28	     8.35	     0.12	    -0.00	     8.35	   392.62	    -0.05
   101.67	 -1325.14	  -708.06	     0.00	    19.98	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   119.88	 -1325.14	  -708.06	     0.00	    18.21	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   139.82	 -1325.14	  -708.06	     0.00	    19.94	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   160.64	 -1325.14	  -708.06	     0.00	    20.82	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   180.83	 -1325.14	  -708.06	     0.00	    20.19	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   199.85	 -1325.14	  -708.06	     0.00	    19.02	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   220.33	 -1281.92	  -712.37	     0.04	    20.48	    43.22	    -4.31	     0.03	    43.43	  2121.01	     1.67
   240.32	 -1270.82	  -710.09	    -0.02	    19.99	    11.10	     2.28	    -0.06	    11.33	   566.82	    -2.86
   261.48	 -1259.68	  -710.64	    -0.03	    21.16	    11.14	    -0.55	    -0.01	    11.15	   527.02	    -0.55
   281.44	 -1259.68	  -710.64	    -0.03	    19.96	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   299.83	 -1259.68	  -710.64	    -0.03	    18.39	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   320.33	 -1234.61	  -712.40	    -0.02	    20.51	    25.07	    -1.76	     0.01	    25.13	  1225.63	     0.52
   340.26	 -1223.49	  -711.53	    -0.05	    19.92	    11.12	     0.87	    -0.03	    11.15	   559.73	    -1.55
   360.22	 -1210.96	  -712.06	    -0.04	    19.97	    12.53	    -0.53	     0.01	    12.54	   628.08	     0.36
   381.86	 -1167.27	  -703.67	    -2.39	    21.64	    43.69	     8.39	    -2.34	    44.49	 -2056.33	  -108.32
   400.36	 -1167.27	  -703.67	    -2.39	    18.50	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00
   419.85	 -1167.27	  -703.67	    -2.39	    19.50	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00
   440.37	 -1167.27	  -703.67	    -2.39	    20.52	     0.00	     0.00	     0.00	     0.00	    -0.00	     0.00
   461.68	 -1159.44	  -715.57	    -0.02	    21.31	     7.83	   -11.91	     2.37	    14.25	   668.71	   111.00
   481.50	 -1159.44	  -715.57	    -0.02	    19.82	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   499.97	 -1159.44	  -715.57	    -0.02	    18.47	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   520.00	 -1159.44	  -715.57	    -0.02	    20.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   539.94	 -1159.44	  -715.57	    -0.02	    19.93	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   562.86	 -1107.91	  -719.10	    -0.07	    22.92	    51.53	    -3.52	    -0.04	    51.65	  2253.42	    -1.87
   580.44	 -1107.91	  -719.10	    -0.07	    17.58	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   600.27	 -1091.17	  -721.69	    -0.07	    19.83	    16.74	    -2.60	    -0.00	    16.94	   854.15	    -0.19
   619.92	 -1091.17	  -721.69	    -0.07	    19.65	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   641.35	 -1091.17	  -721.69	    -0.07	    21.43	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   663.93	 -1052.14	  -725.41	    -0.07	    22.58	    39.03	    -3.71	    -0.00	    39.20	  1736.45	    -0.01
   680.44	 -1052.14	  -725.41	    -0.07	    16.51	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   699.94	 -1052.14	  -725.41	    -0.07	    19.50	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   719.98	 -1052.14	  -725.41	    -0.07	    20.04	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   740.67	 -1052.14	  -725.41	    -0.07	    20.69	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   760.07	 -1052.14	  -725.41	    -0.07	    19.40	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   779.93	 -1052.14	  -725.41	    -0.07	    19.86	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   800.20	 -1052.14	  -725.41	    -0.07	    20.27	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   822.07	  -971.92	  -734.25	    -0.11	    21.87	    80.22	    -8.84	    -0.05	    80.71	  3689.94	    -2.09
   841.46	  -971.92	  -734.25	    -0.11	    19.39	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   860.58	  -971.92	  -734.25	    -0.11	    19.12	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   880.64	  -971.92	  -734.25	    -0.11	    20.06	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   902.51	  -942.61	  -736.70	    -0.14	    21.86	    29.31	    -2.45	    -0.03	    29.41	  1345.32	    -1.21
   920.99	  -942.61	  -736.70	    -0.14	    18.48	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   941.31	  -942.61	  -736.70	    -0.14	    20.32	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   961.30	  -903.46	  -741.86	    -0.14	    19.98	    39.14	    -5.17	     0.00	    39.48	  1976.05	     0.16
   982.27	  -889.41	  -747.36	    -0.12	    20.98	    14.05	    -5.49	     0.02	    15.09	   719.35	     1.08
  1002.36	  -889.41	  -747.36	    -0.12	    20.09	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1021.23	  -889.41	  -747.36	    -0.12	    18.86	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1043.06	  -860.74	  -749.83	    -0.14	    21.83	    28.67	    -2.48	    -0.03	    28.78	  1318.07	    -1.29
  1060.88	  -860.74	  -749.83	    -0.14	    17.82	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1081.17	  -860.74	  -749.83	    -0.14	    20.29	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1103.26	  -835.49	  -755.20	    -0.16	    22.09	    25.25	    -5.36	    -0.02	    25.81	  1168.74	    -0.71
  1120.93	  -835.49	  -755.20	    -0.16	    17.67	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1141.31	  -808.12	  -760.54	    -0.16	    20.38	    27.37	    -5.35	     0.00	    27.89	  1368.23	     0.09
  1160.99	  -808.12	  -760.54	    -0.16	    19.68	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1181.21	  -808.12	  -760.54	    -0.16	    20.22	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1202.99	  -782.13	  -765.92	    -0.14	    21.79	    25.99	    -5.37	     0.02	    26.54	  1218.41	     0.78
  1221.30	  -782.13	  -765.92	    -0.14	    18.31	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1240.89	  -782.13	  -765.92	    -0.14	    19.59	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1260.95	  -782.13	  -765.92	    -0.14	    20.06	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1281.87	  -782.13	  -765.92	    -0.14	    20.92	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1302.43	  -782.13	  -765.92	    -0.14	    20.56	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1322.87	  -782.13	  -765.92	    -0.14	    20.45	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
  1341.50	  -700.45	  -783.46	    -0.18	    18.63	    81.67	   -17.55	    -0.04	    83.54	  4483.68	    -1.94
