     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	  -673.18	  -845.11	     2.20	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.26	 -1343.24	  -708.33	     0.00	    21.26	  -670.06	   136.78	    -2.20	   683.88	-32167.36	  -103.48
   109.56	 -1364.75	  -714.30	     0.11	    88.30	   -21.51	    -5.97	     0.11	    22.32	  -252.81	     1.25
   139.97	 -1343.93	  -708.34	     0.03	    30.41	    20.82	     5.96	    -0.08	    21.66	   712.14	    -2.63
   202.11	 -1343.94	  -708.34	     0.05	    62.14	    -0.01	     0.00	     0.02	     0.01	    -0.16	     0.32
   261.91	 -1343.22	  -709.74	     0.08	    59.80	     0.72	    -1.40	     0.03	     1.57	    26.33	     0.50
   299.66	 -1343.22	  -709.74	     0.05	    37.75	     0.00	     0.00	    -0.03	     0.00	     0.00	    -0.79
   319.35	 -1343.24	  -708.33	     0.00	    19.69	    -0.02	     1.41	    -0.05	     1.41	   -71.62	    -2.54
   359.52	 -1344.65	  -706.94	     0.03	    40.17	    -1.41	     1.39	     0.03	     1.98	   -49.29	     0.75
   381.36	 -1341.85	  -708.31	     0.00	    21.84	     2.80	    -1.37	    -0.03	     3.12	   142.73	    -1.37
   419.74	 -1343.96	  -706.92	     0.00	    38.38	    -2.11	     1.39	     0.00	     2.53	   -65.83	     0.00
   440.96	 -1341.85	  -708.31	     0.00	    21.22	     2.11	    -1.39	     0.00	     2.53	   119.07	     0.00
   481.81	 -1339.08	  -706.85	    -0.02	    40.85	     2.77	     1.46	    -0.02	     3.13	    76.65	    -0.49
   499.40	 -1336.28	  -708.23	     0.00	    17.59	     2.80	    -1.38	     0.02	     3.12	   177.46	     1.14
   519.43	 -1329.31	  -708.12	     0.00	    20.03	     6.97	     0.11	     0.00	     6.97	   348.02	     0.00
   642.21	 -1288.93	  -708.94	    -0.02	   122.78	    40.38	    -0.82	    -0.02	    40.39	   328.95	    -0.16
