     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
    0.000	  105.371	  819.667	   -1.660	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   18.836	  105.371	  819.667	   -1.660	   18.836	    0.000	    0.000	    0.000	   -0.000	   -0.000
   37.581	  105.371	  819.667	   -1.660	   18.745	    0.000	    0.000	    0.000	   -0.000	   -0.000
   56.938	  105.371	  819.667	   -1.660	   19.357	    0.000	    0.000	    0.000	   -0.000	   -0.000
   78.279	  104.661	  821.059	   -1.651	   21.341	   -0.711	    1.392	    0.010	   -1.563	  -73.248
   96.954	  104.661	  821.059	   -1.651	   18.675	    0.000	    0.000	    0.000	   -0.000	   -0.000
  117.892	  104.661	  821.059	   -1.651	   20.938	    0.000	    0.000	    0.000	   -0.000	   -0.000
  140.039	  104.668	  819.663	   -1.653	   22.147	    0.008	   -1.396	   -0.002	    1.396	   63.029
  157.429	  104.668	  819.663	   -1.653	   17.390	    0.000	    0.000	    0.000	   -0.000	   -0.000
  177.362	  104.668	  819.663	   -1.653	   19.933	    0.000	    0.000	    0.000	   -0.000	   -0.000
  198.828	   91.456	  788.189	    0.634	   21.466	  -13.212	  -31.474	    2.287	  -34.135	-1590.181
  217.370	   91.456	  788.189	    0.634	   18.542	    0.000	    0.000	    0.000	   -0.000	   -0.000
  237.509	   91.456	  788.189	    0.634	   20.139	    0.000	    0.000	    0.000	   -0.000	   -0.000
  257.414	   91.456	  788.189	    0.634	   19.905	    0.000	    0.000	    0.000	   -0.000	   -0.000
  278.546	   91.456	  788.189	    0.634	   21.132	    0.000	    0.000	    0.000	   -0.000	   -0.000
  300.735	  104.676	  818.268	   -1.651	   22.189	   13.220	   30.079	   -2.285	   32.856	 1480.730
  320.428	  104.676	  818.268	   -1.705	   19.693	    0.000	    0.000	   -0.055	   -0.000	   -0.000
  338.616	  104.676	  818.268	   -1.705	   18.188	    0.000	    0.000	    0.000	   -0.000	   -0.000
  357.456	  104.676	  818.268	   -1.705	   18.840	    0.000	    0.000	    0.000	   -0.000	   -0.000
  378.765	  104.661	  821.060	   -1.699	   21.309	   -0.015	    2.792	    0.007	   -2.792	 -131.018
  397.396	  104.661	  821.060	   -1.699	   18.631	    0.000	    0.000	    0.000	   -0.000	   -0.000
  417.460	  104.661	  821.060	   -1.699	   20.064	    0.000	    0.000	    0.000	   -0.000	   -0.000
  438.661	  104.661	  821.060	   -1.651	   21.201	    0.000	    0.000	    0.048	   -0.000	   -0.000
  458.713	  105.371	  819.667	   -1.660	   20.052	    0.710	   -1.393	   -0.010	    1.564	   77.989
  479.276	  105.364	  821.063	   -1.663	   20.563	   -0.008	    1.396	   -0.002	   -1.396	  -67.884
  499.572	  105.364	  821.063	   -1.663	   20.296	    0.000	    0.000	    0.000	   -0.000	   -0.000
  517.711	  105.364	  821.063	   -1.663	   18.139	    0.000	    0.000	    0.000	   -0.000	   -0.000
  537.612	  105.364	  821.063	   -1.663	   19.901	    0.000	    0.000	    0.000	   -0.000	   -0.000
  557.747	  105.364	  821.063	   -1.663	   20.135	    0.000	    0.000	    0.000	   -0.000	   -0.000
  579.226	   91.449	  789.585	    0.680	   21.479	  -13.915	  -31.478	    2.342	  -34.416	-1602.308
  597.646	   91.449	  789.585	    0.680	   18.420	    0.000	    0.000	    0.000	   -0.000	   -0.000
  617.694	   91.449	  789.585	    0.680	   20.048	    0.000	    0.000	    0.000	   -0.000	   -0.000
  637.696	   91.449	  789.585	    0.680	   20.002	    0.000	    0.000	    0.000	   -0.000	   -0.000
  657.982	   91.449	  789.585	    0.680	   20.286	    0.000	    0.000	    0.000	   -0.000	   -0.000
  680.087	  142.482	  835.187	   -1.273	   22.105	   51.033	   45.602	   -1.953	   68.439	 3096.093
  697.701	  142.482	  835.187	   -1.273	   17.614	    0.000	    0.000	    0.000	   -0.000	   -0.000
    0.000	    0.000	    0.000	    0.000	  697.701	   37.111	   15.520	    0.387	   29.953	 1253.201
