     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1718.96	  -544.30	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.03	 -1717.55	  -544.28	     0.00	    20.03	     1.41	     0.02	    -0.00	     1.41	    70.22	    -0.01
    39.91	 -1717.55	  -544.28	     0.00	    19.88	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
    61.25	 -1717.55	  -544.28	     0.00	    21.34	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
    81.49	 -1713.33	  -544.22	     0.00	    20.24	     4.22	     0.06	     0.00	     4.22	   208.46	     0.01
   102.39	 -1713.33	  -544.22	     0.00	    20.90	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   120.71	 -1710.52	  -544.18	     0.00	    18.32	     2.81	     0.04	     0.00	     2.81	   153.53	     0.00
   140.69	 -1707.71	  -544.14	     0.00	    19.98	     2.81	     0.04	    -0.00	     2.81	   140.78	    -0.06
   160.78	 -1707.71	  -544.14	     0.00	    20.09	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   181.11	 -1704.90	  -544.10	     0.05	    20.32	     2.81	     0.04	     0.05	     2.81	   138.36	     2.44
   202.08	 -1704.84	  -547.64	     0.30	    20.98	     0.05	    -3.53	     0.25	     3.53	   168.47	    11.97
   220.67	 -1699.27	  -544.02	     0.17	    18.58	     5.57	     3.61	    -0.14	     6.64	   357.26	    -7.36
   240.59	 -1699.27	  -544.02	     0.17	    19.93	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   260.84	 -1699.27	  -544.02	     0.17	    20.25	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   281.08	 -1693.65	  -543.94	     0.05	    20.24	     5.62	     0.08	    -0.11	     5.62	   277.74	    -5.65
   301.03	 -1690.84	  -543.90	     0.05	    19.95	     2.81	     0.04	    -0.00	     2.81	   140.88	    -0.09
   321.06	 -1690.84	  -543.90	     0.05	    20.03	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   341.86	 -1688.03	  -543.86	     0.05	    20.80	     2.81	     0.04	     0.00	     2.81	   135.09	     0.08
   362.50	 -1679.61	  -543.75	     0.05	    20.64	     8.43	     0.12	     0.00	     8.43	   408.40	     0.00
   382.84	 -1676.78	  -545.12	     0.07	    20.34	     2.83	    -1.37	     0.02	     3.14	   154.59	     1.07
   401.14	 -1676.78	  -545.12	     0.07	    18.30	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   422.63	 -1672.49	  -550.00	     0.16	    21.49	     4.29	    -4.88	     0.08	     6.50	   302.46	     3.93
   442.51	 -1668.38	  -543.59	     0.03	    19.88	     4.11	     6.42	    -0.13	     7.62	   383.46	    -6.60
   462.24	 -1668.38	  -543.59	     0.03	    19.74	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   480.83	 -1668.38	  -543.59	     0.03	    18.59	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   501.01	 -1659.96	  -543.47	     0.05	    20.17	     8.42	     0.12	     0.03	     8.42	   417.46	     1.25
   520.61	 -1659.96	  -543.47	     0.05	    19.60	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   540.68	 -1659.96	  -543.47	     0.05	    20.07	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   561.98	 -1651.48	  -546.88	     0.16	    21.31	     8.47	    -3.41	     0.11	     9.13	   428.64	     5.14
   580.74	 -1651.48	  -546.88	     0.16	    18.75	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   601.08	 -1643.12	  -543.23	     0.10	    20.35	     8.36	     3.65	    -0.06	     9.12	   448.37	    -3.17
   622.54	 -1638.78	  -552.35	     0.22	    21.46	     4.35	    -9.12	     0.12	    10.10	   470.85	     5.67
   642.54	 -1638.78	  -552.35	     0.22	    20.01	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   661.18	 -1638.78	  -552.35	     0.22	    18.64	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   680.93	 -1638.78	  -552.35	     0.22	    19.75	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   701.57	 -1630.40	  -550.11	     0.22	    20.64	     8.38	     2.24	    -0.00	     8.67	   420.24	    -0.10
   721.39	 -1620.06	  -538.66	    -0.88	    19.81	    10.34	    11.45	    -1.10	    15.42	   778.41	   -55.41
   741.86	 -1620.06	  -538.66	    -0.88	    20.48	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   763.21	 -1616.38	  -550.62	     0.27	    21.35	     3.69	   -11.95	     1.15	    12.51	   585.84	    53.83
   781.69	 -1616.38	  -550.62	     0.27	    18.47	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   801.49	 -1606.61	  -547.65	     0.24	    19.80	     9.76	     2.96	    -0.02	    10.20	   515.20	    -1.12
   822.09	 -1606.61	  -547.65	     0.24	    20.60	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   842.33	 -1606.61	  -547.65	     0.24	    20.24	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   863.22	 -1592.77	  -537.57	     0.22	    20.90	    13.85	    10.08	    -0.03	    17.13	   819.77	    -1.22
   881.51	 -1592.77	  -537.57	     0.22	    18.29	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   901.47	 -1588.39	  -548.80	     0.33	    19.96	     4.37	   -11.23	     0.11	    12.05	   603.84	     5.31
   923.59	 -1582.82	  -547.31	     0.32	    22.12	     5.58	     1.49	    -0.01	     5.77	   260.97	    -0.36
   943.85	 -1578.73	  -540.19	     0.20	    20.25	     4.09	     7.12	    -0.12	     8.21	   405.27	    -5.79
   961.83	 -1578.73	  -540.19	     0.20	    17.98	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
   981.82	 -1573.13	  -540.11	     0.21	    19.99	     5.60	     0.08	     0.01	     5.60	   279.94	     0.44
  1003.41	 -1540.62	  -518.48	    -1.93	    21.59	    32.51	    21.64	    -2.14	    39.05	  1808.52	   -98.88
  1023.54	 -1563.41	  -535.74	     0.18	    20.13	   -22.79	   -17.26	     2.11	   -28.59	 -1420.44	   104.71
  1043.15	 -1559.24	  -534.27	     0.16	    19.61	     4.17	     1.47	    -0.02	     4.42	   225.60	    -1.02
  1061.93	 -1559.24	  -534.27	     0.16	    18.78	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
  1081.79	 -1553.56	  -539.84	     0.30	    19.85	     5.68	    -5.57	     0.14	     7.95	   400.58	     7.09
  1102.11	 -1550.21	  -530.61	     0.12	    20.33	     3.35	     9.22	    -0.19	     9.81	   482.70	    -9.14
  1123.29	 -1545.27	  -533.37	     0.18	    21.17	     4.94	    -2.75	     0.07	     5.65	   266.87	     3.07
  1143.39	 -1545.27	  -533.37	     0.18	    20.10	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
  1161.96	 -1538.27	  -533.97	     0.26	    18.57	     7.00	    -0.61	     0.08	     7.02	   378.25	     4.34
  1181.98	 -1534.02	  -538.15	     0.31	    20.02	     4.26	    -4.17	     0.05	     5.96	   297.75	     2.45
  1202.57	 -1534.02	  -538.15	     0.31	    20.59	     0.00	     0.00	     0.00	    -0.00	    -0.00	     0.00
  1223.64	 -1523.69	  -528.83	     0.21	    21.08	    10.33	     9.32	    -0.10	    13.91	   660.18	    -4.82
