     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
    0.000	    0.000	  527.888	    0.039	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   20.338	   20.330	  527.888	    0.039	   20.338	   20.330	    0.000	    0.000	   20.330	  999.604
   39.250	   39.250	  527.888	    0.039	   18.912	   18.920	    0.000	    0.000	   18.920	 1000.419
   60.536	   60.530	  527.888	    0.039	   21.286	   21.280	    0.000	    0.000	   21.280	  999.718
   79.585	   79.580	  527.888	    0.039	   19.049	   19.050	    0.000	    0.000	   19.050	 1000.056
  101.326	  101.320	  530.644	   -0.004	   21.741	   21.740	    2.756	   -0.044	   21.914	 1007.949
  121.232	  121.230	  529.270	   -0.027	   19.906	   19.910	   -1.373	   -0.022	   19.957	 1002.587
  141.458	  141.450	  527.888	    0.039	   20.226	   20.220	   -1.383	    0.066	   20.267	 1002.038
  161.430	  161.430	  527.888	   -0.005	   19.972	   19.980	    0.000	   -0.044	   19.980	 1000.396
  179.852	  179.850	  527.888	   -0.005	   18.422	   18.420	    0.000	    0.000	   18.420	  999.898
  199.924	  199.920	  527.888	    0.039	   20.072	   20.070	    0.000	    0.044	   20.070	  999.901
  220.003	  220.000	  527.888	    0.039	   20.079	   20.080	    0.000	    0.000	   20.080	 1000.043
  240.942	  240.940	  529.270	    0.017	   20.939	   20.940	    1.383	   -0.022	   20.986	 1002.232
  261.586	  261.580	  529.270	    0.017	   20.644	   20.640	    0.000	    0.000	   20.640	  999.797
  280.105	  280.100	  527.879	    0.039	   18.519	   18.520	   -1.392	    0.021	   18.572	 1002.880
  300.190	  300.190	  527.888	   -0.005	   20.085	   20.090	    0.009	   -0.043	   20.090	 1000.243
  320.093	  320.090	  527.888	    0.039	   19.903	   19.900	    0.000	    0.044	   19.900	  999.853
  341.518	  341.510	  527.888	    0.039	   21.425	   21.420	    0.000	    0.000	   21.420	  999.766
  361.218	  361.210	  527.888	    0.039	   19.700	   19.700	    0.000	    0.000	   19.700	  999.997
  380.997	  380.990	  529.261	    0.017	   19.779	   19.780	    1.373	   -0.022	   19.828	 1002.460
  401.322	  401.320	  527.888	    0.039	   20.325	   20.330	   -1.373	    0.022	   20.376	 1002.529
  423.767	  423.760	  527.888	   -0.005	   22.445	   22.440	    0.000	   -0.044	   22.440	  999.778
  443.799	  443.790	  527.888	   -0.005	   20.032	   20.030	    0.000	    0.000	   20.030	  999.904
  461.339	  461.330	  527.888	   -0.005	   17.540	   17.540	    0.000	    0.000	   17.540	 1000.000
  483.418	  483.410	  529.270	    0.017	   22.079	   22.080	    1.383	    0.022	   22.123	 1001.995
  502.353	  502.350	  527.888	    0.039	   18.935	   18.940	   -1.383	    0.022	   18.990	 1002.928
  523.629	  523.620	  529.270	   -0.027	   21.276	   21.270	    1.383	   -0.066	   21.315	 1001.826
  542.952	  542.950	  527.879	   -0.004	   19.323	   19.330	   -1.392	    0.022	   19.380	 1002.959
  561.038	  561.030	  527.879	   -0.004	   18.086	   18.080	    0.000	    0.000	   18.080	  999.673
  583.185	  583.180	  527.879	    0.039	   22.147	   22.150	    0.000	    0.043	   22.150	 1000.124
  601.361	  601.360	  529.270	    0.017	   18.176	   18.180	    1.392	   -0.021	   18.233	 1003.155
  621.667	  621.660	  527.888	   -0.005	   20.306	   20.300	   -1.383	   -0.022	   20.347	 1002.016
  641.204	  641.200	  527.888	   -0.005	   19.537	   19.540	    0.000	    0.000	   19.540	 1000.156
  661.113	  661.110	  527.888	    0.039	   19.909	   19.910	    0.000	    0.044	   19.910	 1000.055
  683.267	  683.260	  529.261	    0.017	   22.154	   22.150	    1.373	   -0.022	   22.193	 1001.735
