     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     4.95	  -681.44	   504.57	    -0.05	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.89	  -681.44	   504.57	    -0.05	    16.94	     0.00	     0.00	     0.00	    -0.00	    -0.00
    42.99	  -681.44	   504.57	    -0.05	    21.10	     0.00	     0.00	     0.00	    -0.00	    -0.00
    62.56	  -681.42	   503.18	    -0.03	    19.57	     0.02	    -1.39	     0.02	     1.39	    70.83
    82.86	  -681.44	   504.57	    -0.05	    20.30	    -0.02	     1.39	    -0.02	    -1.39	   -68.27
   104.69	  -681.44	   504.57	    -0.05	    21.83	     0.00	     0.00	     0.00	    -0.00	    -0.00
   122.66	  -681.44	   504.57	    -0.05	    17.97	     0.00	     0.00	     0.00	    -0.00	    -0.00
   142.93	  -681.44	   504.57	    -0.05	    20.27	     0.00	     0.00	     0.00	    -0.00	    -0.00
   162.87	  -681.44	   504.57	    -0.05	    19.94	     0.00	     0.00	     0.00	    -0.00	    -0.00
   184.48	  -681.44	   504.57	    -0.05	    21.60	     0.00	     0.00	     0.00	    -0.00	    -0.00
   204.41	  -681.44	   504.57	    -0.05	    19.93	     0.00	     0.00	     0.00	    -0.00	    -0.00
   222.95	  -681.44	   504.57	    -0.05	    18.54	     0.00	     0.00	     0.00	    -0.00	    -0.00
   242.79	  -681.44	   504.57	    -0.05	    19.83	     0.00	     0.00	     0.00	    -0.00	    -0.00
   262.74	  -681.44	   504.57	    -0.05	    19.96	     0.00	     0.00	     0.00	    -0.00	    -0.00
   285.60	  -681.42	   503.18	    -0.03	    22.86	     0.02	    -1.39	     0.02	     1.39	    60.63
   302.65	  -681.42	   503.18	    -0.03	    17.05	     0.00	     0.00	     0.00	    -0.00	    -0.00
   322.82	  -681.44	   504.57	    -0.05	    20.17	    -0.02	     1.39	    -0.02	    -1.39	   -68.71
   343.31	  -681.44	   504.57	    -0.05	    20.49	     0.00	     0.00	    -0.00	    -0.00	    -0.00
   363.94	  -681.44	   504.57	    -0.05	    20.63	     0.00	     0.00	     0.00	    -0.00	    -0.00
   384.33	  -681.44	   504.57	    -0.05	    20.39	     0.00	     0.00	     0.00	    -0.00	    -0.00
   402.96	  -681.44	   504.57	    -0.05	    18.64	     0.00	     0.00	     0.00	    -0.00	    -0.00
   423.32	  -681.44	   504.57	    -0.05	    20.36	     0.00	     0.00	    -0.00	    -0.00	    -0.00
   443.82	  -681.44	   504.57	    -0.05	    20.50	     0.00	     0.00	     0.00	    -0.00	    -0.00
   465.13	  -681.44	   504.57	    -0.05	    21.31	     0.00	     0.00	     0.00	    -0.00	    -0.00
   483.71	  -681.44	   504.57	    -0.05	    18.58	     0.00	     0.00	     0.00	    -0.00	    -0.00
   503.18	  -681.44	   504.57	    -0.05	    19.46	     0.00	     0.00	     0.00	    -0.00	    -0.00
   523.90	  -681.44	   504.57	    -0.05	    20.73	     0.00	     0.00	     0.00	    -0.00	    -0.00
   544.65	  -681.44	   504.57	    -0.05	    20.75	     0.00	     0.00	     0.00	    -0.00	    -0.00
   565.03	  -681.44	   504.57	    -0.05	    20.38	     0.00	     0.00	    -0.00	    -0.00	    -0.00
   583.76	  -681.44	   504.57	    -0.05	    18.73	     0.00	     0.00	     0.00	    -0.00	    -0.00
   603.54	  -681.44	   504.57	    -0.05	    19.78	     0.00	     0.00	     0.00	    -0.00	    -0.00
   623.69	  -681.44	   504.57	    -0.05	    20.15	     0.00	     0.00	    -0.00	    -0.00	    -0.00
   646.25	  -682.80	   503.18	    -0.03	    22.56	    -1.35	    -1.39	     0.02	    -1.94	   -86.11
   666.12	  -681.44	   504.57	    -0.05	    19.87	     1.35	     1.39	    -0.02	     1.94	    97.74
   683.54	  -681.44	   504.57	    -0.05	    17.42	     0.00	     0.00	     0.00	    -0.00	    -0.00
   703.98	  -650.28	   490.13	     1.48	    20.44	    31.16	   -14.43	     1.53	    34.34	  1680.19
   724.40	  -681.44	   504.57	    -0.05	    20.43	   -31.16	    14.43	    -1.53	   -34.34	 -1681.18
   744.40	  -681.44	   504.57	    -0.05	    20.00	     0.00	     0.00	     0.00	    -0.00	    -0.00
   769.93	  -681.44	   504.57	    -0.05	    25.53	     0.00	     0.00	     0.00	    -0.00	    -0.00
   783.64	  -681.44	   504.57	    -0.05	    13.70	     0.00	     0.00	     0.00	    -0.00	    -0.00
   803.96	  -681.44	   504.57	    -0.05	    20.32	     0.00	     0.00	     0.00	    -0.00	    -0.00
   824.29	  -681.42	   503.18	    -0.03	    20.33	     0.02	    -1.39	     0.02	     1.39	    68.18
   845.35	  -681.44	   504.57	    -0.05	    21.06	    -0.02	     1.39	    -0.02	    -1.39	   -65.82
   863.57	  -681.44	   504.57	    -0.05	    18.22	     0.00	     0.00	     0.00	    -0.00	    -0.00
   883.51	  -681.44	   504.57	    -0.05	    19.94	     0.00	     0.00	     0.00	    -0.00	    -0.00
   903.79	  -681.44	   504.57	    -0.05	    20.29	     0.00	     0.00	     0.00	    -0.00	    -0.00
   924.61	  -681.44	   504.57	    -0.05	    20.82	     0.00	     0.00	     0.00	    -0.00	    -0.00
   946.09	  -681.44	   504.57	    -0.05	    21.48	     0.00	     0.00	     0.00	    -0.00	    -0.00
   964.16	  -681.44	   504.57	    -0.05	    18.07	     0.00	     0.00	     0.00	    -0.00	    -0.00
   985.54	  -681.44	   504.57	    -0.05	    21.38	     0.00	     0.00	     0.00	    -0.00	    -0.00
  1007.26	  -681.44	   504.57	    -0.05	    21.71	     0.00	     0.00	     0.00	    -0.00	    -0.00
  1025.39	  -681.44	   504.57	    -0.05	    18.13	     0.00	     0.00	     0.00	    -0.00	    -0.00
  1046.79	  -681.44	   504.57	    -0.05	    21.40	     0.00	     0.00	     0.00	    -0.00	    -0.00
  1064.91	  -681.44	   504.57	    -0.05	    18.12	     0.00	     0.00	     0.00	    -0.00	    -0.00
  1085.34	  -681.42	   503.18	    -0.03	    20.43	     0.02	    -1.39	     0.02	     1.39	    67.84
  1106.89	  -681.44	   504.57	    -0.05	    21.55	    -0.02	     1.39	    -0.02	    -1.39	   -64.33
  1126.61	  -681.44	   504.57	    -0.05	    19.72	     0.00	     0.00	     0.00	    -0.00	    -0.00
  1145.23	  -681.44	   504.57	    -0.05	    18.62	     0.00	     0.00	     0.00	    -0.00	    -0.00
  1165.10	  -681.44	   504.57	    -0.05	    19.88	     0.00	     0.00	     0.00	    -0.00	    -0.00
  1185.77	  -681.44	   504.57	    -0.05	    20.66	     0.00	     0.00	     0.00	    -0.00	    -0.00
