     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1344.46	  -933.77	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.00	 -1344.48	  -932.35	     0.00	    20.00	    -0.02	     1.42	     0.00	     1.42	   -71.01	     0.00
    41.63	 -1312.92	  -945.39	     1.31	    21.63	    31.56	   -13.04	     1.31	    34.15	 -1578.73	    60.56
   146.87	 -1341.69	  -932.31	     0.00	   105.24	   -28.77	    13.08	    -1.31	    31.60	  -300.30	   -12.45
   180.13	 -1340.20	  -940.11	     0.13	    33.26	     1.49	    -7.80	     0.13	     7.94	   238.76	     3.91
   200.19	 -1338.90	  -932.26	     0.00	    20.06	     1.30	     7.85	    -0.13	     7.96	   396.66	    -6.48
   220.25	 -1356.97	  -938.94	     0.07	    20.06	   -18.07	    -6.68	     0.07	    19.27	  -960.38	     3.49
   281.35	 -1331.83	  -939.27	     0.11	    61.10	    25.14	    -0.33	     0.04	    25.14	   411.49	     0.65
   300.87	 -1298.31	  -941.61	     2.19	    19.52	    33.52	    -2.34	     2.08	    33.60	 -1721.39	   106.56
   321.03	 -1326.24	  -939.89	     0.18	    20.16	   -27.93	     1.72	    -2.01	    27.98	 -1388.04	   -99.70
   342.60	 -1323.39	  -944.12	     0.22	    21.57	     2.85	    -4.23	     0.04	     5.10	   236.46	     1.85
   380.91	 -1342.05	  -902.49	     0.38	    38.31	   -18.66	    41.63	     0.16	    45.62	 -1190.83	     4.18
   421.12	 -1313.07	  -932.59	     0.06	    40.21	    28.98	   -30.10	    -0.32	    41.78	  1039.13	    -7.96
   481.15	 -1331.60	  -900.91	     0.57	    60.03	   -18.53	    31.68	     0.51	    36.70	   611.38	     8.50
   501.84	 -1302.59	  -933.14	     0.07	    20.69	    29.01	   -32.23	    -0.50	    43.36	  2095.85	   -24.17
   581.11	 -1291.45	  -931.55	     0.10	    79.27	    11.14	     1.59	     0.03	    11.25	   141.96	     0.38
   601.41	 -1288.67	  -930.09	     0.05	    20.30	     2.78	     1.46	    -0.05	     3.14	   154.68	    -2.46
   621.52	 -1283.05	  -933.56	     0.11	    20.11	     5.62	    -3.47	     0.06	     6.60	   328.44	     2.98
   661.19	 -1249.10	  -916.00	    -2.13	    39.67	    33.95	    17.56	    -2.24	    38.22	  -963.51	   -56.47
   681.28	 -1276.09	  -932.04	     0.10	    20.09	   -26.99	   -16.04	     2.23	    31.40	 -1562.79	   111.00
   722.14	 -1289.30	  -935.79	     0.33	    40.86	   -13.21	    -3.75	     0.23	    13.73	  -336.07	     5.63
   741.37	 -1266.27	  -936.16	     0.20	    19.23	    23.03	    -0.37	    -0.13	    23.03	  1197.76	    -6.76
   841.99	 -1249.55	  -934.50	     0.16	   100.62	    16.72	     1.66	    -0.04	    16.80	   166.99	    -0.40
   862.01	 -1243.97	  -934.41	     0.19	    20.02	     5.58	     0.09	     0.03	     5.58	   278.76	     1.50
   882.06	 -1241.21	  -932.24	     0.37	    20.05	     2.76	     2.17	     0.18	     3.51	   175.11	     8.98
   902.93	 -1235.64	  -931.45	     0.21	    20.87	     5.57	     0.79	    -0.16	     5.63	   269.56	    -7.67
