     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
    0.000	 -976.200	  530.644	   -0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   22.100	 -974.800	  530.653	   -0.000	   22.100	    1.400	    0.009	    0.000	    1.400	   63.351
   41.900	 -974.800	  529.962	    0.010	   19.800	    0.000	   -0.691	    0.010	   -0.691	  -34.907
   60.000	 -974.800	  529.962	    0.010	   18.100	    0.000	    0.000	    0.000	   -0.000	   -0.000
   81.100	 -974.800	  530.653	   -0.000	   21.100	    0.000	    0.691	   -0.010	   -0.691	  -32.757
  102.300	 -974.800	  527.888	    0.040	   21.200	    0.000	   -2.765	    0.040	   -2.765	 -130.425
  122.100	 -974.800	  530.653	   -0.000	   19.800	    0.000	    2.765	   -0.040	   -2.765	 -139.647
  142.500	 -974.800	  529.270	    0.020	   20.400	    0.000	   -1.382	    0.020	   -1.382	  -67.764
  160.000	 -974.800	  529.270	    0.020	   17.500	    0.000	    0.000	    0.000	   -0.000	   -0.000
  179.900	 -976.200	  529.261	    0.020	   19.900	   -1.400	   -0.009	    0.000	   -1.400	  -70.355
  200.100	 -974.800	  527.888	    0.040	   20.200	    1.400	   -1.373	    0.020	    1.961	   97.083
  221.800	 -974.800	  529.270	    0.020	   21.700	    0.000	    1.382	   -0.020	   -1.382	  -63.704
  242.700	 -976.200	  529.261	    0.020	   20.900	   -1.400	   -0.009	    0.000	   -1.400	  -66.988
  260.100	 -976.200	  529.261	    0.020	   17.400	    0.000	    0.000	    0.000	   -0.000	   -0.000
  280.900	 -974.800	  529.270	    0.020	   20.800	    1.400	    0.009	    0.000	    1.400	   67.310
  301.500	 -976.200	  530.644	   -0.000	   20.600	   -1.400	    1.373	   -0.020	   -1.961	  -95.198
  321.900	 -976.200	  530.644	   -0.000	   20.400	    0.000	    0.000	    0.000	   -0.000	   -0.000
  340.100	 -976.200	  530.644	   -0.000	   18.200	    0.000	    0.000	    0.000	   -0.000	   -0.000
  360.900	 -974.800	  530.653	   -0.000	   20.800	    1.400	    0.009	    0.000	    1.400	   67.310
  380.600	 -974.800	  530.653	   -0.000	   19.700	    0.000	    0.000	    0.000	   -0.000	   -0.000
  401.300	 -976.200	  530.644	   -0.000	   20.700	   -1.400	   -0.009	    0.000	   -1.400	  -67.636
  421.900	 -976.200	  530.644	   -0.000	   20.600	    0.000	    0.000	    0.000	   -0.000	   -0.000
  440.200	 -976.200	  530.644	   -0.000	   18.300	    0.000	    0.000	    0.000	   -0.000	   -0.000
  460.400	 -976.200	  530.644	   -0.000	   20.200	    0.000	    0.000	    0.000	   -0.000	   -0.000
  481.500	 -976.200	  529.261	    0.020	   21.100	    0.000	   -1.382	    0.020	   -1.382	  -65.516
  501.800	 -976.200	  529.261	    0.020	   20.300	    0.000	    0.000	    0.000	   -0.000	   -0.000
  518.600	 -976.200	  529.261	    0.020	   16.800	    0.000	    0.000	    0.000	   -0.000	   -0.000
  540.400	 -976.200	  527.879	    0.040	   21.800	    0.000	   -1.383	    0.020	   -1.383	  -63.426
  560.800	 -976.200	  530.644	   -0.000	   20.400	    0.000	    2.765	   -0.040	   -2.765	 -135.543
  580.500	 -974.800	  529.270	    0.020	   19.700	    1.400	   -1.373	    0.020	    1.961	   99.556
  603.500	 -974.800	  529.270	    0.020	   23.000	    0.000	    0.000	    0.000	   -0.000	   -0.011
  620.900	 -974.800	  529.270	    0.020	   17.400	    0.000	    0.000	    0.000	   -0.000	   -0.000
  643.300	 -976.200	  529.261	    0.020	   22.400	   -1.400	   -0.009	    0.000	   -1.400	  -62.503
  663.300	 -974.800	  529.270	    0.020	   20.000	    1.400	    0.009	    0.000	    1.400	   70.003
  683.600	 -974.800	  527.888	    0.040	   20.300	    0.000	   -1.383	    0.020	   -1.383	  -68.110
  703.200	 -974.800	  530.653	   -0.000	   19.600	    0.000	    2.765	   -0.040	   -2.765	 -141.072
  720.500	 -974.800	  530.653	   -0.000	   17.300	    0.000	    0.000	    0.000	   -0.000	   -0.000
  740.900	 -974.800	  529.270	    0.020	   20.400	    0.000	   -1.382	    0.020	   -1.382	  -67.764
  761.200	 -976.200	  530.644	   -0.000	   20.300	   -1.400	    1.373	   -0.020	   -1.961	  -96.605
  783.600	 -974.800	  530.653	   -0.000	   22.400	    1.400	    0.009	    0.000	    1.400	   62.503
  802.300	 -974.800	  529.270	    0.020	   18.700	    0.000	   -1.382	    0.020	   -1.382	  -73.924
  821.400	 -974.800	  529.270	    0.020	   19.100	    0.000	    0.000	    0.000	   -0.000	   -0.000
  840.500	 -974.800	  530.653	   -0.000	   19.100	    0.000	    1.382	   -0.020	   -1.382	  -72.376
  861.600	 -974.800	  529.270	    0.020	   21.100	    0.000	   -1.383	    0.020	   -1.383	  -65.528
  882.400	 -976.200	  529.261	    0.020	   20.800	   -1.400	   -0.009	    0.000	   -1.400	  -67.310
  900.400	 -976.200	  529.261	    0.020	   18.000	    0.000	    0.000	    0.000	   -0.000	   -0.000
  920.600	 -974.800	  529.270	    0.020	   20.200	    1.400	    0.009	    0.000	    1.400	   69.310
  941.500	 -974.800	  530.653	   -0.000	   20.900	    0.000	    1.383	   -0.020	   -1.383	  -66.154
  962.000	 -974.800	  530.653	   -0.000	   20.500	    0.000	    0.000	    0.000	   -0.000	   -0.000
  984.100	 -974.800	  530.653	   -0.000	   22.100	    0.000	    0.000	    0.000	   -0.000	   -0.000
 1000.600	 -974.800	  530.653	   -0.000	   16.500	    0.000	    0.000	    0.000	   -0.000	   -0.000
 1021.100	 -976.200	  530.644	   -0.000	   20.500	   -1.400	   -0.009	    0.000	   -1.400	  -68.295
    0.000	    0.000	    0.000	    0.000	 1021.100	    0.000	    0.000	    0.000	  -26.267	-1287.092
