     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
    0.000	  612.396	-1223.564	   -3.076	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   17.953	  321.526	-1242.665	   -0.001	   17.953	 -290.870	  -19.101	    3.075	 -291.497	-16236.517	  171.289
   40.639	  332.326	-1235.125	   -0.027	   22.686	   10.800	    7.540	   -0.026	   13.171	  580.591	   -1.162
   59.470	  332.326	-1235.125	   -0.027	   18.831	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
   77.688	  334.454	-1235.107	   -0.027	   18.218	    2.128	    0.018	   -0.000	    2.128	  116.829	   -0.014
   99.163	  333.745	-1235.113	   -0.027	   21.475	   -0.709	   -0.006	   -0.000	   -0.709	  -33.034	   -0.008
  118.907	  333.745	-1235.113	   -0.027	   19.744	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  135.692	  333.745	-1235.113	   -0.027	   16.785	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  158.415	  333.745	-1235.113	   -0.028	   22.723	    0.000	    0.000	   -0.000	   -0.000	   -0.000	   -0.012
  177.991	  333.743	-1235.101	   -0.027	   19.576	   -0.002	    0.012	    0.000	   -0.013	   -0.645	    0.012
  198.425	  321.539	-1242.665	   -0.001	   20.434	  -12.203	   -7.564	    0.027	  -14.357	 -702.628	    1.313
  219.554	  332.326	-1235.125	   -0.027	   21.129	   10.786	    7.540	   -0.026	   13.160	  622.853	   -1.235
  237.025	  332.326	-1235.125	   -0.027	   17.471	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  257.492	  333.745	-1235.113	   -0.027	   20.467	    1.419	    0.012	   -0.000	    1.419	   69.329	   -0.021
  278.269	  321.526	-1242.665	   -0.001	   20.777	  -12.219	   -7.552	    0.027	  -14.364	 -691.342	    1.277
  296.687	  321.526	-1242.665	   -0.001	   18.418	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  315.616	  321.526	-1242.665	   -0.001	   18.929	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  337.420	  330.907	-1235.137	   -0.026	   21.804	    9.381	    7.528	   -0.026	   12.028	  551.633	   -1.189
  357.239	  321.533	-1242.665	   -0.001	   19.819	   -9.374	   -7.528	    0.026	  -12.022	 -606.613	    1.308
  379.942	  335.163	-1235.102	   -0.027	   22.703	   13.631	    7.563	   -0.027	   15.589	  686.623	   -1.182
  399.043	  324.518	-1235.179	   -0.009	   19.101	  -10.645	   -0.077	    0.018	  -10.646	 -557.337	    0.945
  417.469	  324.518	-1235.179	   -0.009	   18.426	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  437.947	  328.068	-1235.161	   -0.026	   20.478	    3.550	    0.018	   -0.017	    3.550	  173.364	   -0.808
  458.371	  335.163	-1235.102	   -0.027	   20.424	    7.095	    0.060	   -0.001	    7.095	  347.408	   -0.067
  479.096	  334.454	-1235.107	   -0.027	   20.725	   -0.709	   -0.006	    0.000	   -0.709	  -34.229	    0.004
  499.432	  327.358	-1235.167	   -0.026	   20.336	   -7.096	   -0.060	    0.001	   -7.096	 -348.931	    0.036
  517.570	  327.358	-1235.167	   -0.026	   18.138	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  537.949	  329.486	-1235.136	   -0.027	   20.379	    2.127	    0.031	   -0.001	    2.128	  104.404	   -0.028
  558.956	  333.745	-1235.113	   -0.027	   21.007	    4.259	    0.023	   -0.000	    4.259	  202.733	   -0.004
  579.217	  322.940	-1242.666	   -0.001	   20.261	  -10.805	   -7.552	    0.027	  -13.183	 -650.637	    1.309
  597.661	  322.940	-1242.666	   -0.001	   18.444	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  617.757	  332.326	-1235.125	   -0.027	   20.096	    9.386	    7.541	   -0.027	   12.040	  599.102	   -1.338
  637.513	  335.163	-1235.102	   -0.027	   19.756	    2.838	    0.024	    0.001	    2.838	  143.640	    0.035
  659.047	  333.745	-1235.113	   -0.027	   21.534	   -1.419	   -0.012	   -0.000	   -1.419	  -65.887	   -0.016
  680.200	  332.326	-1235.125	   -0.027	   21.153	   -1.419	   -0.012	   -0.000	   -1.419	  -67.081	   -0.004
  698.338	  332.326	-1235.125	   -0.027	   18.138	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
  718.959	  324.374	-1242.667	   -0.001	   20.621	   -7.952	   -7.541	    0.027	  -10.959	 -531.445	    1.291
  739.922	  331.616	-1235.131	   -0.027	   20.963	    7.242	    7.535	   -0.026	   10.451	  498.559	   -1.253
  761.013	  332.326	-1235.125	   -0.027	   21.091	    0.709	    0.006	    0.000	    0.709	   33.640	    0.008
  780.682	  330.905	-1235.125	   -0.027	   19.669	   -1.421	    0.001	   -0.000	   -1.421	  -72.237	   -0.020
  800.789	  330.905	-1235.125	   -0.027	   20.107	    0.000	    0.000	    0.000	   -0.000	   -0.000	    0.000
