     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
    0.000	    0.000	  527.888	    0.039	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   18.736	   18.730	  527.888	    0.039	   18.736	   18.730	    0.000	    0.000	   18.730	  999.686
   28.540	   28.530	  527.888	    0.039	    9.804	    9.800	    0.000	    0.000	    9.800	  999.591
   49.071	   49.070	  527.888	    0.039	   20.531	   20.540	    0.000	    0.000	   20.540	 1000.441
   69.975	   69.970	  529.261	    0.017	   20.904	   20.900	    1.373	   -0.022	   20.945	 1001.961
   90.180	   90.170	  527.888	   -0.005	   20.205	   20.200	   -1.373	   -0.022	   20.247	 1002.059
  109.316	  109.310	  527.888	   -0.005	   19.136	   19.140	    0.000	    0.000	   19.140	 1000.212
  129.111	  129.110	  529.270	    0.017	   19.795	   19.800	    1.383	    0.022	   19.848	 1002.692
  149.032	  149.030	  529.261	    0.017	   19.921	   19.920	   -0.009	   -0.000	   19.920	  999.946
  169.581	  169.580	  529.270	    0.017	   20.549	   20.550	    0.009	    0.000	   20.550	 1000.047
  190.824	  190.820	  527.888	   -0.005	   21.243	   21.240	   -1.383	   -0.022	   21.285	 1001.982
  209.034	  209.030	  527.888	   -0.005	   18.210	   18.210	    0.000	    0.000	   18.210	  999.990
  231.156	  231.150	  527.888	    0.039	   22.122	   22.120	    0.000	    0.044	   22.120	  999.913
  251.054	  251.050	  529.261	   -0.026	   19.898	   19.900	    1.373	   -0.065	   19.947	 1002.483
  271.379	  271.370	  527.888	    0.039	   20.325	   20.320	   -1.373	    0.065	   20.366	 1002.024
  290.310	  290.300	  527.888	    0.039	   18.931	   18.930	    0.000	    0.000	   18.930	  999.952
  309.321	  309.320	  527.888	    0.039	   19.011	   19.020	    0.000	    0.000	   19.020	 1000.474
  329.808	  329.800	  527.888	    0.039	   20.487	   20.480	    0.000	    0.000	   20.480	  999.653
  350.152	  350.150	  527.879	    0.039	   20.344	   20.350	   -0.009	   -0.001	   20.350	 1000.296
  371.539	  371.530	  529.261	    0.017	   21.387	   21.380	    1.382	   -0.022	   21.425	 1001.767
  389.228	  389.220	  529.261	    0.017	   17.689	   17.690	    0.000	    0.000	   17.690	 1000.057
  409.022	  409.020	  527.888	    0.039	   19.794	   19.800	   -1.373	    0.022	   19.848	 1002.707
  433.015	  433.010	  527.879	    0.039	   23.993	   23.990	   -0.009	   -0.001	   23.990	  999.875
  451.992	  451.990	  527.888	    0.039	   18.977	   18.980	    0.009	    0.001	   18.980	 1000.161
  475.781	  475.780	  527.888	    0.039	   23.789	   23.790	    0.000	    0.000	   23.790	 1000.035
  492.002	  492.000	  529.261	   -0.026	   16.221	   16.220	    1.373	   -0.065	   16.278	 1003.513
  513.225	  513.220	  527.888	    0.039	   21.223	   21.220	   -1.373	    0.065	   21.264	 1001.959
  531.783	  531.780	  529.261	    0.017	   18.558	   18.560	    1.373	   -0.022	   18.611	 1002.842
  552.358	  552.350	  527.888	    0.039	   20.575	   20.570	   -1.373	    0.022	   20.616	 1001.976
  577.300	  577.290	  527.888	    0.039	   24.942	   24.940	    0.000	    0.000	   24.940	  999.924
  594.500	  594.490	  527.879	    0.039	   17.200	   17.200	   -0.009	   -0.001	   17.200	 1000.000
  614.191	  614.190	  529.270	    0.017	   19.691	   19.700	    1.392	   -0.021	   19.749	 1002.952
  636.123	  636.120	  529.261	    0.017	   21.932	   21.930	   -0.009	   -0.000	   21.930	  999.903
  654.666	  654.660	  527.888	    0.039	   18.543	   18.540	   -1.373	    0.022	   18.591	 1002.575
  674.467	  674.460	  529.270	    0.017	   19.801	   19.800	    1.383	   -0.022	   19.848	 1002.395
  692.889	  692.880	  529.270	    0.017	   18.422	   18.420	    0.000	    0.000	   18.420	  999.881
  713.816	  713.810	  527.888	   -0.005	   20.927	   20.930	   -1.383	   -0.022	   20.976	 1002.326
  734.832	  734.830	  527.888	    0.039	   21.016	   21.020	    0.000	    0.044	   21.020	 1000.198
  755.401	  755.400	  529.261	    0.017	   20.569	   20.570	    1.373	   -0.022	   20.616	 1002.271
  772.624	  772.620	  529.261	    0.017	   17.223	   17.220	    0.000	    0.000	   17.220	  999.819
  792.736	  792.730	  530.644	   -0.004	   20.112	   20.110	    1.383	   -0.022	   20.157	 1002.269
  814.178	  814.170	  527.879	    0.039	   21.442	   21.440	   -2.765	    0.043	   21.618	 1008.179
  834.780	  834.780	  527.888	   -0.005	   20.602	   20.610	    0.009	   -0.043	   20.610	 1000.391
  855.260	  855.250	  530.653	   -0.005	   20.480	   20.470	    2.765	    0.000	   20.656	 1008.591
  874.864	  874.860	  530.653	   -0.005	   19.604	   19.610	    0.000	    0.000	   19.610	 1000.308
  894.085	  894.080	  527.888	    0.039	   19.221	   19.220	   -2.765	    0.044	   19.418	 1010.240
  914.295	  914.290	  527.888	    0.039	   20.210	   20.210	    0.000	    0.000	   20.210	  999.997
  935.700	  935.690	  527.879	    0.039	   21.405	   21.400	   -0.009	   -0.001	   21.400	  999.769
  956.555	  956.550	  527.888	    0.039	   20.855	   20.860	    0.009	    0.001	   20.860	 1000.240
  973.934	  973.930	  527.888	    0.039	   17.379	   17.380	    0.000	    0.000	   17.380	 1000.056
  995.726	  995.720	  527.879	    0.039	   21.792	   21.790	   -0.009	   -0.001	   21.790	  999.910
 1014.475	 1014.470	  527.888	    0.039	   18.749	   18.750	    0.009	    0.001	   18.750	 1000.055
 1034.741	 1034.740	  530.644	   -0.004	   20.266	   20.270	    2.756	   -0.044	   20.457	 1009.391
 1054.092	 1054.090	  530.644	   -0.004	   19.351	   19.350	    0.000	    0.000	   19.350	  999.950
 1073.970	 1073.960	  527.888	    0.039	   19.878	   19.870	   -2.756	    0.044	   20.060	 1009.169
 1094.049	 1094.040	  527.879	   -0.004	   20.079	   20.080	   -0.009	   -0.044	   20.080	 1000.043
 1116.039	 1116.030	  527.888	    0.039	   21.990	   21.990	    0.009	    0.044	   21.990	 1000.011
 1136.136	 1136.130	  527.888	    0.039	   20.097	   20.100	    0.000	    0.000	   20.100	 1000.146
 1152.471	 1152.470	  527.888	    0.039	   16.335	   16.340	    0.000	    0.000	   16.340	 1000.306
 1172.689	 1172.680	  527.888	    0.039	   20.218	   20.210	    0.000	    0.000	   20.210	  999.602
 1195.850	 1195.850	  529.261	    0.017	   23.161	   23.170	    1.373	   -0.022	   23.211	 1002.140
 1215.857	 1215.850	  527.888	    0.039	   20.007	   20.000	   -1.373	    0.022	   20.047	 1002.000
 1235.686	 1235.680	  527.888	    0.039	   19.829	   19.830	    0.000	    0.000	   19.830	 1000.062
 1254.080	 1254.070	  527.888	    0.039	   18.394	   18.390	    0.000	    0.000	   18.390	  999.781
 1274.239	 1274.230	  529.270	    0.017	   20.159	   20.160	    1.382	   -0.022	   20.207	 1002.397
 1293.866	 1293.860	  527.888	    0.039	   19.627	   19.630	   -1.382	    0.022	   19.679	 1002.626
 1315.193	 1315.190	  527.888	   -0.005	   21.327	   21.330	    0.000	   -0.044	   21.330	 1000.137
 1335.058	 1335.050	  527.888	   -0.005	   19.865	   19.860	    0.000	    0.000	   19.860	  999.754
 1353.878	 1353.870	  529.270	    0.017	   18.820	   18.820	    1.382	    0.022	   18.871	 1002.688
 1374.090	 1374.090	  527.888	    0.039	   20.212	   20.220	   -1.382	    0.022	   20.267	 1002.734
 1393.949	 1393.940	  529.261	   -0.026	   19.859	   19.850	    1.373	   -0.065	   19.897	 1001.940
 1415.788	 1415.780	  527.888	    0.039	   21.839	   21.840	   -1.373	    0.065	   21.883	 1002.020
 1434.270	 1434.260	  527.888	    0.039	   18.482	   18.480	    0.000	    0.000	   18.480	  999.894
 1455.793	 1455.790	  527.888	    0.039	   21.523	   21.530	    0.000	    0.000	   21.530	 1000.323
 1475.691	 1475.690	  527.888	    0.039	   19.898	   19.900	    0.000	    0.000	   19.900	 1000.098
 1495.261	 1495.260	  527.888	    0.039	   19.570	   19.570	    0.000	    0.000	   19.570	 1000.000
 1517.163	 1517.160	  529.270	   -0.027	   21.902	   21.900	    1.383	   -0.066	   21.944	 1001.907
 1535.073	 1535.070	  529.270	   -0.027	   17.910	   17.910	    0.000	    0.000	   17.910	  999.993
 1554.697	 1554.690	  527.888	    0.039	   19.624	   19.620	   -1.383	    0.066	   19.669	 1002.280
 1574.664	 1574.660	  527.888	    0.017	   19.967	   19.970	    0.000	   -0.022	   19.970	 1000.147
 1594.784	 1594.780	  527.888	    0.041	   20.120	   20.120	    0.000	    0.024	   20.120	  999.994
 1614.838	 1614.830	  527.888	    0.041	   20.054	   20.050	    0.000	    0.000	   20.050	  999.805
 1634.737	 1634.730	  527.888	    0.039	   19.899	   19.900	    0.000	   -0.002	   19.900	 1000.043
 1655.067	 1655.060	  529.261	   -0.026	   20.330	   20.330	    1.373	   -0.065	   20.376	 1002.285
 1675.012	 1675.010	  527.879	    0.039	   19.945	   19.950	   -1.382	    0.065	   19.998	 1002.650
 1694.907	 1694.900	  527.888	    0.039	   19.895	   19.890	    0.009	    0.001	   19.890	  999.749
 1715.020	 1715.020	  527.888	    0.039	   20.113	   20.120	    0.000	    0.000	   20.120	 1000.346
 1735.066	 1735.060	  527.888	    0.039	   20.046	   20.040	    0.000	    0.000	   20.040	  999.708
 1754.999	 1754.990	  527.888	    0.039	   19.933	   19.930	    0.000	    0.000	   19.930	  999.847
 1776.438	 1776.430	  529.270	    0.017	   21.439	   21.440	    1.382	   -0.022	   21.485	 1002.122
 1796.880	 1796.880	  527.888	   -0.005	   20.442	   20.450	   -1.382	   -0.022	   20.497	 1002.671
