     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
    0.000	   36.657	  876.587	   -1.553	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
   19.335	   37.353	  877.986	   -1.692	   19.335	    0.696	    1.399	   -0.139	    1.563	   80.816
   40.952	   38.097	  872.402	   -1.578	   21.617	    0.744	   -5.584	    0.114	    5.633	  260.601
   61.492	   37.362	  876.590	   -1.565	   20.540	   -0.735	    4.188	    0.013	   -4.252	 -207.006
   79.040	   37.362	  876.590	   -1.565	   17.548	    0.000	    0.000	    0.000	   -0.000	   -0.000
   97.336	   37.362	  876.590	   -1.565	   18.296	    0.000	    0.000	    0.000	   -0.000	   -0.000
  118.868	   37.362	  876.590	   -1.565	   21.532	    0.000	    0.000	    0.000	   -0.000	   -0.000
  140.401	   36.657	  876.587	   -1.553	   21.533	   -0.705	   -0.003	    0.012	   -0.705	  -32.750
  160.422	   36.657	  876.587	   -1.553	   20.021	    0.000	    0.000	    0.000	   -0.000	   -0.000
  178.383	   37.353	  877.986	   -1.565	   17.961	    0.696	    1.399	   -0.012	    1.563	   86.998
  198.453	   38.081	  874.498	   -1.577	   20.070	    0.728	   -3.488	   -0.012	    3.563	  177.545
  220.364	   36.657	  876.587	   -1.553	   21.911	   -1.424	    2.089	    0.024	   -2.528	 -115.384
  241.031	   38.058	  877.989	   -1.553	   20.667	    1.401	    1.402	   -0.000	    1.982	   95.905
  258.699	   38.058	  877.989	   -1.553	   17.668	    0.000	    0.000	    0.000	   -0.000	   -0.000
  280.151	   38.081	  874.498	   -1.577	   21.452	    0.023	   -3.491	   -0.023	    3.491	  162.744
  301.178	   37.362	  876.589	   -1.565	   21.027	   -0.719	    2.091	    0.012	   -2.211	 -105.166
  321.398	   38.072	  875.895	   -1.576	   20.220	    0.710	   -0.694	   -0.012	    0.993	   49.112
  341.743	   36.657	  876.587	   -1.553	   20.345	   -1.415	    0.692	    0.023	   -1.575	  -77.422
  358.544	   36.657	  876.587	   -1.553	   16.801	    0.000	    0.000	    0.000	   -0.000	   -0.000
  379.191	   36.657	  876.587	   -0.813	   20.647	    0.000	    0.000	    0.740	   -0.000	   -0.000
  399.191	  139.614	  852.614	    2.991	   20.000	  102.957	  -23.974	    3.804	  105.711	 5285.581
  420.367	  134.655	  859.566	    3.018	   21.176	   -4.959	    6.952	    0.028	   -8.539	 -403.245
  440.356	  134.655	  859.566	    3.018	   19.989	    0.000	    0.000	    0.000	   -0.000	   -0.000
  459.631	   36.666	  875.190	   -1.553	   19.275	  -97.989	   15.625	   -4.571	  -99.227	-5147.997
  478.905	   38.067	  876.593	   -0.800	   19.274	    1.401	    1.403	    0.753	    1.983	  102.879
  500.406	   38.067	  876.593	   -0.800	   21.501	    0.000	    0.000	    0.000	   -0.000	   -0.000
  517.804	   38.067	  876.593	   -0.800	   17.398	    0.000	    0.000	    0.000	   -0.000	   -0.000
  538.612	   36.657	  876.587	   -1.553	   20.808	   -1.410	   -0.006	   -0.753	   -1.410	  -67.779
  561.242	   36.657	  876.587	   -1.553	   22.630	    0.000	    0.000	    0.000	   -0.000	   -0.000
  581.146	   26.973	  843.726	    0.745	   19.904	   -9.684	  -32.861	    2.298	  -34.259	-1721.197
  601.493	   26.973	  843.726	    0.745	   20.347	    0.000	    0.000	    0.000	   -0.000	   -0.000
  617.681	   26.973	  843.726	    0.745	   16.188	    0.000	    0.000	    0.000	   -0.000	   -0.000
  637.885	   26.973	  843.726	    0.745	   20.204	    0.000	    0.000	    0.000	   -0.000	   -0.000
  659.553	   36.666	  875.190	   -0.620	   21.668	    9.693	   31.464	   -1.365	   32.924	 1519.459
  679.860	   36.666	  875.190	   -0.620	   20.307	    0.000	    0.000	    0.000	   -0.000	   -0.000
  697.637	   36.666	  875.190	   -0.620	   17.777	    0.000	    0.000	    0.000	   -0.000	   -0.000
  718.763	   38.081	  874.498	   -1.577	   21.126	    1.415	   -0.692	   -0.957	    1.575	   74.560
  739.828	   36.657	  876.587	   -1.553	   21.065	   -1.424	    2.089	    0.024	   -2.528	 -120.019
  761.207	   36.657	  876.587	   -1.553	   21.379	    0.000	    0.000	    0.000	   -0.000	   -0.000
  781.950	   36.657	  876.587	   -1.530	   20.743	    0.000	    0.000	    0.023	   -0.000	   -0.000
    0.000	    0.000	    0.000	    0.000	  781.950	   -0.000	    0.000	    0.023	    3.746	 -101.766
