     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.60	 -1347.17	  -541.11	    -0.01	    20.60	     0.01	    -0.70	    -0.04	     0.70	    34.22	    -1.72
    39.07	 -1347.17	  -541.11	    -0.01	    18.47	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    59.11	 -1360.29	  -547.64	     0.10	    20.04	   -13.11	    -6.53	     0.11	    14.65	  -731.17	     5.50
    79.13	 -1347.16	  -541.81	     0.03	    20.02	    13.13	     5.83	    -0.08	    14.36	   717.59	    -3.77
    99.67	 -1347.16	  -541.82	     0.00	    20.55	    -0.00	    -0.00	    -0.02	     0.00	    -0.04	    -1.10
   119.08	 -1347.16	  -541.82	     0.00	    19.41	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   139.03	 -1344.38	  -541.77	     0.05	    19.95	     2.78	     0.04	     0.05	     2.78	   139.50	     2.42
   159.99	 -1344.38	  -541.77	     0.05	    20.95	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   180.46	 -1338.14	  -540.27	    -0.02	    20.48	     6.24	     1.50	    -0.07	     6.41	   313.25	    -3.56
   200.73	 -1334.64	  -541.63	     0.00	    20.27	     3.50	    -1.36	     0.02	     3.75	   185.24	     1.20
   218.99	 -1334.64	  -541.63	     0.00	    18.25	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   238.98	 -1329.08	  -541.55	     0.00	    19.99	     5.56	     0.08	     0.00	     5.56	   278.37	     0.00
   260.24	 -1322.12	  -541.45	     0.00	    21.26	     6.95	     0.10	     0.00	     6.95	   327.08	     0.00
   280.32	 -1322.12	  -541.45	     0.00	    20.08	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   300.79	 -1308.23	  -540.55	    -0.01	    20.47	    13.89	     0.91	    -0.01	    13.92	   680.06	    -0.59
   319.04	 -1308.23	  -540.55	    -0.01	    18.25	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   339.02	 -1301.25	  -542.56	     0.03	    19.98	     6.99	    -2.01	     0.04	     7.27	   363.95	     1.76
   360.70	 -1291.54	  -541.01	    -0.02	    21.68	     9.71	     1.55	    -0.05	     9.83	   453.40	    -2.16
   380.84	 -1284.56	  -542.32	    -0.02	    20.14	     6.97	    -1.31	     0.00	     7.09	   352.31	     0.08
   399.26	 -1284.56	  -542.32	    -0.02	    18.42	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
