     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.00	   707.43	   615.36	    -0.92	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.02	   707.43	   615.36	    -0.92	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.04	   707.43	   615.36	    -0.92	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.06	   818.24	   591.44	     3.07	     0.02	   110.81	   -23.91	     3.99	   113.36	  5198.89
     0.08	   818.24	   591.44	     3.07	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.10	   818.24	   591.44	     3.07	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.12	   714.04	   565.81	     0.88	     0.02	  -104.20	   -25.64	    -2.19	  -107.31	 -5062.97
     0.14	   691.64	   585.27	     0.67	     0.02	   -22.40	    19.46	    -0.20	   -29.68	 -1475.00
     0.16	   691.64	   585.27	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.18	   691.64	   585.27	     0.67	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.20	   691.64	   585.27	     0.74	     0.02	     0.00	     0.00	     0.07	    -0.00	    -0.00
     0.22	   691.64	   585.27	     0.74	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.24	   691.64	   585.27	     0.75	     0.02	     0.00	     0.00	     0.01	    -0.00	    -0.00
     0.26	   691.64	   585.27	     0.73	     0.02	     0.00	     0.00	    -0.01	    -0.00	    -0.00
     0.28	   691.64	   585.27	     0.57	     0.02	     0.00	     0.00	    -0.16	    -0.00	    -0.00
     0.30	   707.43	   615.36	    -0.58	     0.02	    15.79	    30.09	    -1.15	    33.98	  1596.77
     0.32	   707.43	   615.36	    -0.58	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.34	   691.64	   585.27	     0.75	     0.02	   -15.79	   -30.09	     1.33	   -33.98	 -1591.26
     0.36	   691.64	   585.27	     0.75	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.38	   691.63	   585.96	     0.74	     0.02	    -0.00	     0.70	    -0.01	    -0.70	   -35.48
     0.40	   691.63	   585.96	     0.74	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.42	   691.64	   585.27	     0.75	     0.02	     0.00	    -0.70	     0.01	     0.70	    32.91
     0.44	   691.64	   585.27	     1.18	     0.02	     0.00	     0.00	     0.44	    -0.00	    -0.00
     0.46	   691.64	   585.27	     0.75	     0.02	     0.00	     0.00	    -0.44	    -0.00	    -0.00
     0.48	   707.43	   615.36	    -1.30	     0.02	    15.79	    30.09	    -2.05	    33.98	  1748.45
     0.50	   707.43	   615.36	    -1.30	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.52	   707.43	   615.36	    -0.91	     0.02	     0.00	     0.00	     0.39	    -0.00	    -0.00
     0.54	   707.43	   615.36	    -0.91	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.56	   707.43	   615.36	    -0.91	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.58	   707.43	   615.36	    -1.27	     0.02	     0.00	     0.00	    -0.36	    -0.00	    -0.00
     0.60	   707.43	   615.36	    -0.57	     0.02	     0.00	     0.00	     0.70	    -0.00	    -0.00
     0.62	   691.64	   585.27	     0.75	     0.02	   -15.79	   -30.09	     1.32	   -33.98	 -1653.26
     0.64	   707.43	   615.36	    -0.54	     0.02	    15.79	    30.09	    -1.29	    33.98	  1689.67
     0.66	   707.43	   615.36	    -0.54	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.68	   707.43	   615.36	    -0.54	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.70	   707.43	   615.36	    -0.54	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.72	   707.43	   615.36	    -0.54	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.74	   707.43	   615.36	    -0.54	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.76	   707.43	   615.36	    -0.54	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.78	   797.36	   590.64	     3.05	     0.02	    89.93	   -24.72	     3.59	    93.26	  4428.83
     0.80	   797.36	   590.64	     3.05	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.00	     0.00	     0.00	     0.00	     0.80	    89.93	   -24.72	     3.97	   103.63	  4877.56
