     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1352.82	  -536.26	     0.05	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.98	 -1352.14	  -534.84	     0.13	    19.98	     0.68	     1.42	     0.08	     1.57	    78.80	     4.00
    62.44	 -1352.84	  -534.85	     0.03	    42.46	    -0.70	    -0.01	    -0.10	     0.70	   -16.49	    -2.36
    82.38	 -1351.45	  -534.83	     0.00	    19.94	     1.39	     0.02	    -0.03	     1.39	    69.72	    -1.50
   120.18	 -1352.79	  -537.67	     0.07	    37.80	    -1.34	    -2.84	     0.07	     3.14	   -83.08	     1.85
   141.33	 -1351.42	  -536.24	     0.05	    21.15	     1.37	     1.43	    -0.02	     1.98	    93.63	    -0.95
   161.82	 -1352.82	  -536.26	     0.00	    20.49	    -1.40	    -0.02	    -0.05	     1.40	   -68.33	    -2.44
   200.12	 -1349.34	  -536.21	    -0.54	    38.30	     3.48	     0.05	    -0.54	     3.48	    90.87	   -14.10
   221.65	 -1352.84	  -534.85	     0.00	    21.53	    -3.50	     1.36	     0.54	     3.75	  -174.41	    25.08
   241.69	 -1351.42	  -536.24	     0.00	    20.04	     1.42	    -1.39	     0.00	     1.99	    99.16	     0.00
   280.06	 -1352.82	  -536.26	     0.03	    38.37	    -1.40	    -0.02	     0.03	     1.40	   -36.49	     0.78
   300.88	 -1352.14	  -534.84	     0.00	    20.82	     0.68	     1.42	    -0.03	     1.57	    75.62	    -1.44
   320.90	 -1352.82	  -536.26	     0.05	    20.02	    -0.68	    -1.42	     0.05	     1.57	   -78.64	     2.50
   341.05	 -1351.42	  -536.24	     0.05	    20.15	     1.40	     0.02	     0.00	     1.40	    69.49	     0.00
   361.78	 -1352.84	  -534.85	     0.03	    20.73	    -1.42	     1.39	    -0.02	     1.99	   -95.86	    -0.96
   460.25	 -1352.82	  -536.26	     0.05	    98.47	     0.02	    -1.41	     0.02	     1.41	   -14.32	     0.20
   480.28	 -1351.42	  -536.24	     0.05	    20.03	     1.40	     0.02	     0.00	     1.40	    69.90	     0.00
   546.76	 -1365.97	  -540.67	     0.06	    66.48	   -14.55	    -4.43	     0.01	    15.21	  -228.78	     0.15
