     time	    pos x	    pos y	    angle	 difftime	 diffposx	 diffposy	 diffangl	 difflong	 relspeed	
     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.00	   654.42	   527.09	     0.02	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
     0.02	   655.12	   525.69	    -0.30	     0.02	     0.70	    -1.40	    -0.32	     1.56	    74.52
     0.04	   655.12	   525.69	    -0.30	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.06	   654.42	   527.09	     0.02	     0.02	    -0.70	     1.40	     0.32	    -1.56	   -75.81
     0.08	   654.42	   527.09	     0.02	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.10	   656.51	   527.10	    -0.59	     0.02	     2.09	     0.01	    -0.61	     2.09	    97.45
     0.12	   656.51	   527.10	    -0.59	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.14	   653.15	   506.11	     0.63	     0.02	    -3.36	   -20.99	     1.22	   -21.26	  -983.14
     0.16	   653.15	   506.11	     0.63	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.18	   684.42	   516.05	     2.18	     0.02	    31.27	     9.95	     1.55	    32.81	  1509.27
     0.20	   684.42	   515.35	     2.39	     0.02	     0.00	    -0.70	     0.21	     0.70	    35.14
     0.22	   653.03	   527.08	    -0.03	     0.02	   -31.40	    11.73	    -2.42	   -33.51	 -1567.37
     0.24	   653.03	   527.08	    -0.03	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.26	   653.03	   527.08	    -0.03	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.28	   653.03	   527.08	    -0.03	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.30	   654.42	   527.09	     0.43	     0.02	     1.39	     0.01	     0.46	     1.39	    61.76
     0.32	   654.42	   527.09	     0.43	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.34	   654.42	   527.09	     0.30	     0.02	     0.00	     0.00	    -0.13	    -0.00	    -0.00
     0.36	   706.10	   501.46	     1.25	     0.02	    51.69	   -25.63	     0.94	    57.69	  2848.99
     0.38	   653.03	   527.08	     0.13	     0.02	   -53.08	    25.62	    -1.12	   -58.94	 -2910.85
     0.40	   653.03	   527.08	     0.13	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.42	   653.03	   527.08	     0.13	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.44	   654.42	   527.09	     0.37	     0.02	     1.39	     0.01	     0.24	     1.39	    64.51
     0.46	   653.02	   528.48	    -0.05	     0.02	    -1.40	     1.39	    -0.42	    -1.97	   -99.01
     0.48	   757.45	   528.28	    -2.98	     0.02	   104.43	    -0.20	    -2.93	   104.43	  4728.09
     0.50	   653.71	   529.88	    -0.45	     0.02	  -103.74	     1.60	     2.53	  -103.75	 -5403.23
     0.52	   653.71	   529.88	    -0.45	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.54	   653.71	   529.88	    -0.45	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.56	   653.71	   529.88	    -0.45	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.59	   635.73	   508.11	     0.39	     0.03	   -17.97	   -21.77	     0.83	   -28.23	  -876.55
     0.60	   635.73	   508.11	     0.39	     0.01	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.62	   685.82	   513.96	     1.41	     0.02	    50.09	     5.85	     1.03	    50.43	  2346.29
     0.64	   685.82	   513.96	     1.41	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.66	   685.82	   513.96	     1.41	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.68	   757.52	   517.78	     2.55	     0.02	    71.69	     3.82	     1.14	    71.80	  3183.54
     0.70	   757.52	   517.78	     2.55	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.72	   653.71	   528.48	    -0.39	     0.02	  -103.80	    10.70	    -2.94	  -104.35	 -5413.46
     0.74	   653.71	   528.48	    -0.39	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.76	   770.69	   525.50	    -3.07	     0.02	   116.98	    -2.98	    -2.67	   117.02	  5261.50
     0.78	   655.22	   509.61	     0.37	     0.02	  -115.47	   -15.89	     3.44	  -116.56	 -5613.27
     0.80	   655.22	   509.61	     0.37	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.82	   655.22	   509.61	     0.37	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.84	   655.22	   509.61	     0.37	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.86	   655.22	   509.61	     0.37	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.88	   655.22	   509.61	     0.37	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.90	   655.22	   509.61	     0.37	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.92	   743.20	   575.73	    -2.46	     0.02	    87.98	    66.11	    -2.83	   110.06	  4984.82
     0.94	   743.20	   575.73	    -2.46	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.96	   743.20	   575.73	    -2.46	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
     0.98	   653.03	   525.68	     0.04	     0.02	   -90.17	   -50.05	     2.50	  -103.13	 -4839.99
     1.00	   654.42	   527.09	     0.02	     0.02	     1.38	     1.41	    -0.02	     1.97	    98.41
     1.02	   654.42	   527.09	     0.78	     0.02	     0.00	     0.00	     0.76	    -0.00	    -0.00
     1.04	   631.48	   521.37	     0.24	     0.02	   -22.94	    -5.71	    -0.54	   -23.64	 -1126.90
     1.07	   631.48	   521.37	     0.24	     0.02	     0.00	     0.00	     0.00	    -0.00	    -0.00
